Site,Plot,Treatment,Date,Time,Ambient,RH,DewPt,SURFACE,3cmBG,10cmBG
ITEX1U,1,OTC,1/05/2013,17,5.591,83.6,3,,0.2008,0.1434
ITEX1U,1,OTC,1/05/2013,18,3.512,88.6,1.8,,0.2008,0.1434
ITEX1U,1,OTC,1/05/2013,19,1.751,92.8,0.7,,0.2,0.1426
ITEX1U,1,OTC,1/05/2013,20,1.208,94.2,0.4,,0.2,0.1426
ITEX1U,1,OTC,1/05/2013,21,2.047,95.9,1.5,,0.2,0.1426
ITEX1U,1,OTC,1/05/2013,22,1.886,95.9,1.3,,0.2,0.1426
ITEX1U,1,OTC,1/05/2013,23,1.751,95,1,,0.2,0.1426
ITEX1U,1,OTC,2/05/2013,00,1.778,96.3,1.3,,0.2,0.1426
ITEX1U,1,OTC,2/05/2013,01,1.453,96.6,1,,0.2,0.1426
ITEX1U,1,OTC,2/05/2013,02,0.852,95.9,0.3,,0.2,0.1426
ITEX1U,1,OTC,2/05/2013,03,0.715,95.7,0.1,,0.2,0.1419
ITEX1U,1,OTC,2/05/2013,04,0.495,95.1,-0.2,,0.2,0.1426
ITEX1U,1,OTC,2/05/2013,05,0.329,94.8,-0.4,,0.2,0.1419
ITEX1U,1,OTC,2/05/2013,06,0.412,95.5,-0.2,,0.2,0.1419
ITEX1U,1,OTC,2/05/2013,07,-0.088,94.7,-0.8,,0.2,0.1419
ITEX1U,1,OTC,2/05/2013,08,-0.676,93.2,-1.6,,0.2,0.1419
ITEX1U,1,OTC,2/05/2013,09,-0.311,94,-1.2,,0.2,0.1419
ITEX1U,1,OTC,2/05/2013,10,1.317,96.7,0.8,,0.2,0.1419
ITEX1U,1,OTC,2/05/2013,11,3.67,98.4,3.4,,0.2,0.1419
ITEX1U,1,OTC,2/05/2013,12,5.616,99.6,5.6,,0.2,0.1426
ITEX1U,1,OTC,2/05/2013,13,7.217,97.5,6.9,,0.1993,0.1426
ITEX1U,1,OTC,2/05/2013,14,9.805,92.8,8.7,,0.1986,0.1426
ITEX1U,3,CTL,18/04/2013,14,,,,,,0.2327
ITEX1U,3,CTL,18/04/2013,15,,,,,,0.232
ITEX1U,3,CTL,18/04/2013,16,,,,,,0.2305
ITEX1U,3,CTL,18/04/2013,17,,,,,,0.2298
ITEX1U,3,CTL,18/04/2013,18,,,,,,0.2291
ITEX1U,3,CTL,18/04/2013,19,,,,,,0.2284
ITEX1U,3,CTL,18/04/2013,20,,,,,,0.2276
ITEX1U,3,CTL,18/04/2013,21,,,,,,0.2276
ITEX1U,3,CTL,18/04/2013,22,,,,,,0.2269
ITEX1U,3,CTL,18/04/2013,23,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,00,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,01,,,,,,0.2276
ITEX1U,3,CTL,19/04/2013,02,,,,,,0.2276
ITEX1U,3,CTL,19/04/2013,03,,,,,,0.2276
ITEX1U,3,CTL,19/04/2013,04,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,05,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,06,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,07,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,08,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,09,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,10,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,11,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,12,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,13,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,14,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,15,,,,,,0.2262
ITEX1U,3,CTL,19/04/2013,16,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,17,,,,,,0.2269
ITEX1U,3,CTL,19/04/2013,18,,,,,,0.2276
ITEX1U,3,CTL,19/04/2013,19,,,,,,0.2313
ITEX1U,3,CTL,19/04/2013,20,,,,,,0.2378
ITEX1U,3,CTL,19/04/2013,21,,,,,,0.2422
ITEX1U,3,CTL,19/04/2013,22,,,,,,0.2443
ITEX1U,3,CTL,19/04/2013,23,,,,,,0.2465
ITEX1U,3,CTL,20/04/2013,00,,,,,,0.248
ITEX1U,3,CTL,20/04/2013,01,,,,,,0.248
ITEX1U,3,CTL,20/04/2013,02,,,,,,0.2494
ITEX1U,3,CTL,20/04/2013,03,,,,,,0.2494
ITEX1U,3,CTL,20/04/2013,04,,,,,,0.2581
ITEX1U,3,CTL,20/04/2013,05,,,,,,0.2625
ITEX1U,3,CTL,20/04/2013,06,,,,,,0.2668
ITEX1U,3,CTL,20/04/2013,07,,,,,,0.2712
ITEX1U,3,CTL,20/04/2013,08,,,,,,0.2727
ITEX1U,3,CTL,20/04/2013,09,,,,,,0.2879
ITEX1U,3,CTL,20/04/2013,10,,,,,,0.293
ITEX1U,3,CTL,20/04/2013,11,,,,,,0.2981
ITEX1U,3,CTL,20/04/2013,12,,,,,,0.3162
ITEX1U,3,CTL,20/04/2013,13,,,,,,0.3068
ITEX1U,3,CTL,20/04/2013,14,,,,,,0.3017
ITEX1U,3,CTL,20/04/2013,15,,,,,,0.2915
ITEX1U,3,CTL,20/04/2013,16,,,,,,0.2879
ITEX1U,3,CTL,20/04/2013,17,,,,,,0.2814
ITEX1U,3,CTL,20/04/2013,18,,,,,,0.277
ITEX1U,3,CTL,20/04/2013,19,,,,,,0.2748
ITEX1U,3,CTL,20/04/2013,20,,,,,,0.2719
ITEX1U,3,CTL,20/04/2013,21,,,,,,0.2698
ITEX1U,3,CTL,20/04/2013,22,,,,,,0.2683
ITEX1U,3,CTL,20/04/2013,23,,,,,,0.2668
ITEX1U,3,CTL,21/04/2013,00,,,,,,0.2647
ITEX1U,3,CTL,21/04/2013,01,,,,,,0.2639
ITEX1U,3,CTL,21/04/2013,02,,,,,,0.2618
ITEX1U,3,CTL,21/04/2013,03,,,,,,0.2603
ITEX1U,3,CTL,21/04/2013,04,,,,,,0.2589
ITEX1U,3,CTL,21/04/2013,05,,,,,,0.2574
ITEX1U,3,CTL,21/04/2013,06,,,,,,0.256
ITEX1U,3,CTL,21/04/2013,07,,,,,,0.2552
ITEX1U,3,CTL,21/04/2013,08,,,,,,0.2538
ITEX1U,3,CTL,21/04/2013,09,,,,,,0.2538
ITEX1U,3,CTL,21/04/2013,10,,,,,,0.2567
ITEX1U,3,CTL,21/04/2013,11,,,,,,0.261
ITEX1U,3,CTL,21/04/2013,12,,,,,,0.2618
ITEX1U,3,CTL,21/04/2013,13,,,,,,0.261
ITEX1U,3,CTL,21/04/2013,14,,,,,,0.2589
ITEX1U,3,CTL,21/04/2013,15,,,,,,0.2574
ITEX1U,3,CTL,21/04/2013,16,,,,,,0.256
ITEX1U,3,CTL,21/04/2013,17,,,,,,0.2545
ITEX1U,3,CTL,21/04/2013,18,,,,,,0.253
ITEX1U,3,CTL,21/04/2013,19,,,,,,0.2523
ITEX1U,3,CTL,21/04/2013,20,,,,,,0.2516
ITEX1U,3,CTL,21/04/2013,21,,,,,,0.2501
ITEX1U,3,CTL,21/04/2013,22,,,,,,0.2501
ITEX1U,3,CTL,21/04/2013,23,,,,,,0.2538
ITEX1U,3,CTL,22/04/2013,00,,,,,,0.2843
ITEX1U,3,CTL,22/04/2013,01,,,,,,0.2894
ITEX1U,3,CTL,22/04/2013,02,,,,,,0.2959
ITEX1U,3,CTL,22/04/2013,03,,,,,,0.293
ITEX1U,3,CTL,22/04/2013,04,,,,,,0.2879
ITEX1U,3,CTL,22/04/2013,05,,,,,,0.2872
ITEX1U,3,CTL,22/04/2013,06,,,,,,0.2865
ITEX1U,3,CTL,22/04/2013,07,,,,,,0.2814
ITEX1U,3,CTL,22/04/2013,08,,,,,,0.2763
ITEX1U,3,CTL,22/04/2013,09,,,,,,0.2741
ITEX1U,3,CTL,22/04/2013,10,,,,,,0.2719
ITEX1U,3,CTL,22/04/2013,11,,,,,,0.2712
ITEX1U,3,CTL,22/04/2013,12,,,,,,0.2705
ITEX1U,3,CTL,22/04/2013,13,,,,,,0.2698
ITEX1U,3,CTL,22/04/2013,14,,,,,,0.2683
ITEX1U,3,CTL,22/04/2013,15,,,,,,0.2668
ITEX1U,3,CTL,22/04/2013,16,,,,,,0.2647
ITEX1U,3,CTL,22/04/2013,17,,,,,,0.2632
ITEX1U,3,CTL,22/04/2013,18,,,,,,0.2618
ITEX1U,3,CTL,22/04/2013,19,,,,,,0.261
ITEX1U,3,CTL,22/04/2013,20,,,,,,0.2596
ITEX1U,3,CTL,22/04/2013,21,,,,,,0.2589
ITEX1U,3,CTL,22/04/2013,22,,,,,,0.2574
ITEX1U,3,CTL,22/04/2013,23,,,,,,0.2574
ITEX1U,3,CTL,23/04/2013,00,,,,,,0.2567
ITEX1U,3,CTL,23/04/2013,01,,,,,,0.256
ITEX1U,3,CTL,23/04/2013,02,,,,,,0.2567
ITEX1U,3,CTL,23/04/2013,03,,,,,,0.2719
ITEX1U,3,CTL,23/04/2013,04,,,,,,0.2821
ITEX1U,3,CTL,23/04/2013,05,,,,,,0.2886
ITEX1U,3,CTL,23/04/2013,06,,,,,,0.2923
ITEX1U,3,CTL,23/04/2013,07,,,,,,0.2865
ITEX1U,3,CTL,23/04/2013,08,,,,,,0.2814
ITEX1U,3,CTL,23/04/2013,09,,,,,,0.277
ITEX1U,3,CTL,23/04/2013,10,,,,,,0.2741
ITEX1U,3,CTL,23/04/2013,11,,,,,,0.2719
ITEX1U,3,CTL,23/04/2013,12,,,,,,0.2705
ITEX1U,3,CTL,23/04/2013,13,,,,,,0.2676
ITEX1U,3,CTL,23/04/2013,14,,,,,,0.2661
ITEX1U,3,CTL,23/04/2013,15,,,,,,0.2632
ITEX1U,3,CTL,23/04/2013,16,,,,,,0.261
ITEX1U,3,CTL,23/04/2013,17,,,,,,0.2596
ITEX1U,3,CTL,23/04/2013,18,,,,,,0.2581
ITEX1U,3,CTL,23/04/2013,19,,,,,,0.2567
ITEX1U,3,CTL,23/04/2013,20,,,,,,0.256
ITEX1U,3,CTL,23/04/2013,21,,,,,,0.2545
ITEX1U,3,CTL,23/04/2013,22,,,,,,0.2538
ITEX1U,3,CTL,23/04/2013,23,,,,,,0.253
ITEX1U,3,CTL,24/04/2013,00,,,,,,0.2523
ITEX1U,3,CTL,24/04/2013,01,,,,,,0.2516
ITEX1U,3,CTL,24/04/2013,02,,,,,,0.2509
ITEX1U,3,CTL,24/04/2013,03,,,,,,0.2501
ITEX1U,3,CTL,24/04/2013,04,,,,,,0.2494
ITEX1U,3,CTL,24/04/2013,05,,,,,,0.2494
ITEX1U,3,CTL,24/04/2013,06,,,,,,0.2487
ITEX1U,3,CTL,24/04/2013,07,,,,,,0.248
ITEX1U,3,CTL,24/04/2013,08,,,,,,0.248
ITEX1U,3,CTL,24/04/2013,09,,,,,,0.2472
ITEX1U,3,CTL,24/04/2013,10,,,,,,0.248
ITEX1U,3,CTL,24/04/2013,11,,,,,,0.248
ITEX1U,3,CTL,24/04/2013,12,,,,,,0.248
ITEX1U,3,CTL,24/04/2013,13,,,,,,0.248
ITEX1U,3,CTL,24/04/2013,14,,,,,,0.2472
ITEX1U,3,CTL,24/04/2013,15,,,,,,0.2465
ITEX1U,3,CTL,24/04/2013,16,,,,,,0.2451
ITEX1U,3,CTL,24/04/2013,17,,,,,,0.2443
ITEX1U,3,CTL,24/04/2013,18,,,,,,0.2436
ITEX1U,3,CTL,24/04/2013,19,,,,,,0.2429
ITEX1U,3,CTL,24/04/2013,20,,,,,,0.2422
ITEX1U,3,CTL,24/04/2013,21,,,,,,0.2414
ITEX1U,3,CTL,24/04/2013,22,,,,,,0.2414
ITEX1U,3,CTL,24/04/2013,23,,,,,,0.2414
ITEX1U,3,CTL,25/04/2013,00,,,,,,0.2414
ITEX1U,3,CTL,25/04/2013,01,,,,,,0.2414
ITEX1U,3,CTL,25/04/2013,02,,,,,,0.2407
ITEX1U,3,CTL,25/04/2013,03,,,,,,0.2407
ITEX1U,3,CTL,25/04/2013,04,,,,,,0.24
ITEX1U,3,CTL,25/04/2013,05,,,,,,0.24
ITEX1U,3,CTL,25/04/2013,06,,,,,,0.24
ITEX1U,3,CTL,25/04/2013,07,,,,,,0.24
ITEX1U,3,CTL,25/04/2013,08,,,,,,0.24
ITEX1U,3,CTL,25/04/2013,09,,,,,,0.24
ITEX1U,3,CTL,25/04/2013,10,,,,,,0.24
ITEX1U,3,CTL,25/04/2013,11,,,,,,0.24
ITEX1U,3,CTL,25/04/2013,12,,,,,,0.2407
ITEX1U,3,CTL,25/04/2013,13,,,,,,0.24
ITEX1U,3,CTL,25/04/2013,14,,,,,,0.2392
ITEX1U,3,CTL,25/04/2013,15,,,,,,0.2385
ITEX1U,3,CTL,25/04/2013,16,,,,,,0.2378
ITEX1U,3,CTL,25/04/2013,17,,,,,,0.2363
ITEX1U,3,CTL,25/04/2013,18,,,,,,0.2363
ITEX1U,3,CTL,25/04/2013,19,,,,,,0.2356
ITEX1U,3,CTL,25/04/2013,20,,,,,,0.2349
ITEX1U,3,CTL,25/04/2013,21,,,,,,0.2349
ITEX1U,3,CTL,25/04/2013,22,,,,,,0.2349
ITEX1U,3,CTL,25/04/2013,23,,,,,,0.2349
ITEX1U,3,CTL,26/04/2013,00,,,,,,0.2349
ITEX1U,3,CTL,26/04/2013,01,,,,,,0.2349
ITEX1U,3,CTL,26/04/2013,02,,,,,,0.2342
ITEX1U,3,CTL,26/04/2013,03,,,,,,0.2342
ITEX1U,3,CTL,26/04/2013,04,,,,,,0.2342
ITEX1U,3,CTL,26/04/2013,05,,,,,,0.2334
ITEX1U,3,CTL,26/04/2013,06,,,,,,0.2334
ITEX1U,3,CTL,26/04/2013,07,,,,,,0.2342
ITEX1U,3,CTL,26/04/2013,08,,,,,,0.2334
ITEX1U,3,CTL,26/04/2013,09,,,,,,0.2342
ITEX1U,3,CTL,26/04/2013,10,,,,,,0.2349
ITEX1U,3,CTL,26/04/2013,11,,,,,,0.2349
ITEX1U,3,CTL,26/04/2013,12,,,,,,0.2349
ITEX1U,3,CTL,26/04/2013,13,,,,,,0.2349
ITEX1U,3,CTL,26/04/2013,14,,,,,,0.2342
ITEX1U,3,CTL,26/04/2013,15,,,,,,0.2342
ITEX1U,3,CTL,26/04/2013,16,,,,,,0.2334
ITEX1U,3,CTL,26/04/2013,17,,,,,,0.2327
ITEX1U,3,CTL,26/04/2013,18,,,,,,0.232
ITEX1U,3,CTL,26/04/2013,19,,,,,,0.2313
ITEX1U,3,CTL,26/04/2013,20,,,,,,0.2305
ITEX1U,3,CTL,26/04/2013,21,,,,,,0.2305
ITEX1U,3,CTL,26/04/2013,22,,,,,,0.2298
ITEX1U,3,CTL,26/04/2013,23,,,,,,0.2298
ITEX1U,3,CTL,27/04/2013,00,,,,,,0.2291
ITEX1U,3,CTL,27/04/2013,01,,,,,,0.2291
ITEX1U,3,CTL,27/04/2013,02,,,,,,0.2291
ITEX1U,3,CTL,27/04/2013,03,,,,,,0.2284
ITEX1U,3,CTL,27/04/2013,04,,,,,,0.2284
ITEX1U,3,CTL,27/04/2013,05,,,,,,0.2276
ITEX1U,3,CTL,27/04/2013,06,,,,,,0.2276
ITEX1U,3,CTL,27/04/2013,07,,,,,,0.2276
ITEX1U,3,CTL,27/04/2013,08,,,,,,0.2276
ITEX1U,3,CTL,27/04/2013,09,,,,,,0.2284
ITEX1U,3,CTL,27/04/2013,10,,,,,,0.2291
ITEX1U,3,CTL,27/04/2013,11,,,,,,0.2291
ITEX1U,3,CTL,27/04/2013,12,,,,,,0.2298
ITEX1U,3,CTL,27/04/2013,13,,,,,,0.2298
ITEX1U,3,CTL,27/04/2013,14,,,,,,0.2291
ITEX1U,3,CTL,27/04/2013,15,,,,,,0.2284
ITEX1U,3,CTL,27/04/2013,16,,,,,,0.2276
ITEX1U,3,CTL,27/04/2013,17,,,,,,0.2269
ITEX1U,3,CTL,27/04/2013,18,,,,,,0.2269
ITEX1U,3,CTL,27/04/2013,19,,,,,,0.2269
ITEX1U,3,CTL,27/04/2013,20,,,,,,0.2262
ITEX1U,3,CTL,27/04/2013,21,,,,,,0.2269
ITEX1U,3,CTL,27/04/2013,22,,,,,,0.2262
ITEX1U,3,CTL,27/04/2013,23,,,,,,0.2262
ITEX1U,3,CTL,28/04/2013,00,,,,,,0.2262
ITEX1U,3,CTL,28/04/2013,01,,,,,,0.2262
ITEX1U,3,CTL,28/04/2013,02,,,,,,0.2262
ITEX1U,3,CTL,28/04/2013,03,,,,,,0.2254
ITEX1U,3,CTL,28/04/2013,04,,,,,,0.2254
ITEX1U,3,CTL,28/04/2013,05,,,,,,0.2254
ITEX1U,3,CTL,28/04/2013,06,,,,,,0.2254
ITEX1U,3,CTL,28/04/2013,07,,,,,,0.2254
ITEX1U,3,CTL,28/04/2013,08,,,,,,0.2247
ITEX1U,3,CTL,28/04/2013,09,,,,,,0.2247
ITEX1U,3,CTL,28/04/2013,10,,,,,,0.2247
ITEX1U,3,CTL,28/04/2013,11,,,,,,0.2247
ITEX1U,3,CTL,28/04/2013,12,,,,,,0.2247
ITEX1U,3,CTL,28/04/2013,13,,,,,,0.224
ITEX1U,3,CTL,28/04/2013,14,,,,,,0.2233
ITEX1U,3,CTL,28/04/2013,15,,,,,,0.2225
ITEX1U,3,CTL,28/04/2013,16,,,,,,0.2225
ITEX1U,3,CTL,28/04/2013,18,,,,,,0.2218
ITEX1U,3,CTL,28/04/2013,19,,,,,,0.2218
ITEX1U,3,CTL,28/04/2013,20,,,,,,0.2211
ITEX1U,3,CTL,28/04/2013,21,,,,,,0.2211
ITEX1U,3,CTL,28/04/2013,22,,,,,,0.2211
ITEX1U,3,CTL,28/04/2013,23,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,00,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,01,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,02,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,03,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,04,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,05,,,,,,0.2204
ITEX1U,3,CTL,29/04/2013,06,,,,,,0.2204
ITEX1U,3,CTL,29/04/2013,07,,,,,,0.2204
ITEX1U,3,CTL,29/04/2013,08,,,,,,0.2204
ITEX1U,3,CTL,29/04/2013,09,,,,,,0.2204
ITEX1U,3,CTL,29/04/2013,10,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,11,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,12,,,,,,0.2204
ITEX1U,3,CTL,29/04/2013,13,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,14,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,15,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,16,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,17,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,18,,,,,,0.2211
ITEX1U,3,CTL,29/04/2013,19,,,,,,0.2204
ITEX1U,3,CTL,29/04/2013,20,,,,,,0.2204
ITEX1U,3,CTL,29/04/2013,21,,,,,,0.2204
ITEX1U,3,CTL,29/04/2013,22,,,,,,0.2196
ITEX1U,3,CTL,29/04/2013,23,,,,,,0.2204
ITEX1U,3,CTL,30/04/2013,00,,,,,,0.2204
ITEX1U,3,CTL,30/04/2013,01,,,,,,0.2196
ITEX1U,3,CTL,30/04/2013,02,,,,,,0.2196
ITEX1U,3,CTL,30/04/2013,03,,,,,,0.2196
ITEX1U,3,CTL,30/04/2013,04,,,,,,0.2189
ITEX1U,3,CTL,30/04/2013,05,,,,,,0.2189
ITEX1U,3,CTL,30/04/2013,06,,,,,,0.2189
ITEX1U,3,CTL,30/04/2013,07,,,,,,0.2182
ITEX1U,3,CTL,30/04/2013,08,,,,,,0.2182
ITEX1U,3,CTL,30/04/2013,09,,,,,,0.2182
ITEX1U,3,CTL,30/04/2013,10,,,,,,0.2182
ITEX1U,3,CTL,30/04/2013,11,,,,,,0.2189
ITEX1U,3,CTL,30/04/2013,12,,,,,,0.2196
ITEX1U,3,CTL,30/04/2013,13,,,,,,0.2204
ITEX1U,3,CTL,30/04/2013,14,,,,,,0.2196
ITEX1U,3,CTL,30/04/2013,15,,,,,,0.2196
ITEX1U,3,CTL,30/04/2013,16,,,,,,0.2189
ITEX1U,3,CTL,30/04/2013,17,,,,,,0.2182
ITEX1U,3,CTL,30/04/2013,18,,,,,,0.2175
ITEX1U,3,CTL,30/04/2013,19,,,,,,0.2175
ITEX1U,3,CTL,30/04/2013,20,,,,,,0.2167
ITEX1U,3,CTL,30/04/2013,21,,,,,,0.2167
ITEX1U,3,CTL,30/04/2013,22,,,,,,0.2167
ITEX1U,3,CTL,30/04/2013,23,,,,,,0.2167
ITEX1U,3,CTL,1/05/2013,00,,,,,,0.2167
ITEX1U,3,CTL,1/05/2013,01,,,,,,0.2167
ITEX1U,3,CTL,1/05/2013,02,,,,,,0.216
ITEX1U,3,CTL,1/05/2013,03,,,,,,0.216
ITEX1U,3,CTL,1/05/2013,04,,,,,,0.2153
ITEX1U,3,CTL,1/05/2013,05,,,,,,0.2153
ITEX1U,3,CTL,1/05/2013,06,,,,,,0.2153
ITEX1U,3,CTL,1/05/2013,07,,,,,,0.2146
ITEX1U,3,CTL,1/05/2013,08,,,,,,0.2146
ITEX1U,3,CTL,1/05/2013,09,,,,,,0.2153
ITEX1U,3,CTL,1/05/2013,10,,,,,,0.2153
ITEX1U,3,CTL,1/05/2013,11,,,,,,0.216
ITEX1U,3,CTL,1/05/2013,12,,,,,,0.216
ITEX1U,3,CTL,1/05/2013,13,,,,,,0.216
ITEX1U,3,CTL,1/05/2013,14,,,,,,0.216
ITEX1U,3,CTL,1/05/2013,15,,,,,,0.216
ITEX1U,3,CTL,1/05/2013,16,,,,,,0.2153
ITEX1U,3,CTL,1/05/2013,17,,,,,,0.2153
ITEX1U,3,CTL,1/05/2013,18,,,,,,0.2153
ITEX1U,3,CTL,1/05/2013,19,,,,,,0.2146
ITEX1U,3,CTL,1/05/2013,20,,,,,,0.2146
ITEX1U,3,CTL,1/05/2013,21,,,,,,0.2138
ITEX1U,3,CTL,1/05/2013,22,,,,,,0.2138
ITEX1U,3,CTL,1/05/2013,23,,,,,,0.2138
ITEX1U,3,CTL,2/05/2013,00,,,,,,0.2138
ITEX1U,3,CTL,2/05/2013,01,,,,,,0.2138
ITEX1U,3,CTL,2/05/2013,02,,,,,,0.2138
ITEX1U,3,CTL,2/05/2013,03,,,,,,0.2138
ITEX1U,3,CTL,2/05/2013,04,,,,,,0.2138
ITEX1U,3,CTL,2/05/2013,05,,,,,,0.2138
ITEX1U,3,CTL,2/05/2013,06,,,,,,0.2131
ITEX1U,3,CTL,2/05/2013,07,,,,,,0.2138
ITEX1U,3,CTL,2/05/2013,08,,,,,,0.2131
ITEX1U,3,CTL,2/05/2013,09,,,,,,0.2131
ITEX1U,3,CTL,2/05/2013,10,,,,,,0.2131
ITEX1U,3,CTL,2/05/2013,11,,,,,,0.2131
ITEX1U,3,CTL,2/05/2013,12,,,,,,0.2138
ITEX1U,3,CTL,2/05/2013,13,,,,,,0.2146
ITEX1U,3,CTL,2/05/2013,14,,,,,,0.216
ITEX1U,3,CTL,2/05/2013,15,,,,,,0.216
ITEX1U,3,CTL,2/05/2013,16,,,,,,0.2153
ITEX1U,3,CTL,2/05/2013,17,,,,,,0.2146
ITEX1U,3,CTL,2/05/2013,18,,,,,,0.2146
ITEX1U,3,CTL,2/05/2013,19,,,,,,0.2131
ITEX1U,3,CTL,2/05/2013,20,,,,,,0.2131
ITEX1U,3,CTL,2/05/2013,21,,,,,,0.2124
ITEX1U,3,CTL,2/05/2013,22,,,,,,0.2124
ITEX1U,3,CTL,2/05/2013,23,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,00,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,01,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,02,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,03,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,04,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,05,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,06,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,07,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,08,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,09,,,,,,0.2124
ITEX1U,3,CTL,3/05/2013,10,,,,,,0.2124
ITEX1U,3,CTL,3/05/2013,11,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,12,,,,,,0.2124
ITEX1U,3,CTL,3/05/2013,13,,,,,,0.2131
ITEX1U,3,CTL,3/05/2013,14,,,,,,0.2138
ITEX1U,3,CTL,3/05/2013,15,,,,,,0.2138
ITEX1U,3,CTL,3/05/2013,16,,,,,,0.2124
ITEX1U,3,CTL,3/05/2013,17,,,,,,0.2116
ITEX1U,3,CTL,3/05/2013,18,,,,,,0.2116
ITEX1U,3,CTL,3/05/2013,19,,,,,,0.2116
ITEX1U,3,CTL,3/05/2013,20,,,,,,0.2109
ITEX1U,3,CTL,3/05/2013,21,,,,,,0.2109
ITEX1U,3,CTL,3/05/2013,22,,,,,,0.2109
ITEX1U,3,CTL,3/05/2013,23,,,,,,0.2109
ITEX1U,3,CTL,4/05/2013,00,,,,,,0.2109
ITEX1U,3,CTL,4/05/2013,01,,,,,,0.2109
ITEX1U,3,CTL,4/05/2013,02,,,,,,0.2102
ITEX1U,3,CTL,4/05/2013,03,,,,,,0.2923
ITEX1U,3,CTL,4/05/2013,04,,,,,,0.3032
ITEX1U,3,CTL,4/05/2013,05,,,,,,0.2908
ITEX1U,3,CTL,4/05/2013,06,,,,,,0.2821
ITEX1U,3,CTL,4/05/2013,07,,,,,,0.2756
ITEX1U,3,CTL,4/05/2013,08,,,,,,0.2705
ITEX1U,3,CTL,4/05/2013,09,,,,,,0.2676
ITEX1U,3,CTL,4/05/2013,10,,,,,,0.2654
ITEX1U,3,CTL,4/05/2013,11,,,,,,0.2647
ITEX1U,3,CTL,4/05/2013,12,,,,,,0.2632
ITEX1U,3,CTL,4/05/2013,13,,,,,,0.2625
ITEX1U,3,CTL,4/05/2013,14,,,,,,0.2618
ITEX1U,3,CTL,4/05/2013,15,,,,,,0.2596
ITEX1U,3,CTL,4/05/2013,16,,,,,,0.2574
ITEX1U,3,CTL,4/05/2013,17,,,,,,0.256
ITEX1U,3,CTL,4/05/2013,18,,,,,,0.2545
ITEX1U,3,CTL,4/05/2013,19,,,,,,0.2523
ITEX1U,3,CTL,4/05/2013,20,,,,,,0.2516
ITEX1U,3,CTL,4/05/2013,21,,,,,,0.2501
ITEX1U,3,CTL,4/05/2013,22,,,,,,0.2494
ITEX1U,3,CTL,4/05/2013,23,,,,,,0.2487
ITEX1U,3,CTL,5/05/2013,00,,,,,,0.248
ITEX1U,3,CTL,5/05/2013,01,,,,,,0.248
ITEX1U,3,CTL,5/05/2013,02,,,,,,0.2472
ITEX1U,3,CTL,5/05/2013,03,,,,,,0.2487
ITEX1U,3,CTL,5/05/2013,04,,,,,,0.248
ITEX1U,3,CTL,5/05/2013,05,,,,,,0.2472
ITEX1U,3,CTL,5/05/2013,06,,,,,,0.2458
ITEX1U,3,CTL,5/05/2013,07,,,,,,0.2451
ITEX1U,3,CTL,5/05/2013,08,,,,,,0.2436
ITEX1U,3,CTL,5/05/2013,09,,,,,,0.2422
ITEX1U,3,CTL,5/05/2013,10,,,,,,0.2385
ITEX1U,3,CTL,5/05/2013,11,,,,,,0.2371
ITEX1U,3,CTL,5/05/2013,12,,,,,,0.2392
ITEX1U,3,CTL,5/05/2013,13,,,,,,0.2407
