"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832561, SEN S/N: 9818218, LBL: Ambient)","RH, % (LGR S/N: 9832561, SEN S/N: 9818218)","DewPt, °C (LGR S/N: 9832561, SEN S/N: 9818218)","Temp, °C (LGR S/N: 9832561, SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832561, SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832561, SEN S/N: 9833760, LBL: 10cmBG)"
02/12/2013,00:26:54,9.534,67.900,3.9,9.312,0.0664,0.2022
02/12/2013,01:26:55,9.361,66.600,3.5,8.990,0.0664,0.2022
02/12/2013,02:26:56,9.114,67.500,3.4,8.693,0.0664,0.2022
02/12/2013,03:26:57,9.163,67.000,3.4,8.643,0.0657,0.2015
02/12/2013,04:26:58,9.262,66.100,3.3,8.717,0.0657,0.2015
02/12/2013,05:26:59,9.262,64.800,3.0,8.817,0.0649,0.2015
02/12/2013,06:27:00,9.583,63.800,3.1,8.965,0.0649,0.2015
02/12/2013,07:27:01,10.100,63.000,3.4,9.706,0.0649,0.2015
02/12/2013,08:27:02,14.098,61.000,6.7,11.686,0.0649,0.2008
02/12/2013,09:27:03,16.225,55.800,7.4,15.509,0.0642,0.2000
02/12/2013,10:27:04,19.008,53.700,9.4,20.889,0.0664,0.1993
02/12/2013,11:27:05,20.317,52.000,10.2,26.573,0.0678,0.1986
02/12/2013,12:27:06,20.984,52.000,10.8,41.385,0.0686,0.1978
02/12/2013,13:27:07,23.617,50.400,12.7,40.458,0.0707,0.1978
02/12/2013,14:27:08,23.689,50.200,12.7,38.784,0.0700,0.1978
02/12/2013,15:27:09,25.355,48.900,13.9,36.362,0.0700,0.1971
02/12/2013,16:27:10,23.064,48.200,11.5,29.265,0.0678,0.1964
02/12/2013,17:27:11,20.793,48.700,9.6,23.954,0.0642,0.1957
02/12/2013,18:27:12,18.081,52.800,8.3,19.841,0.0606,0.1949
02/12/2013,19:27:13,15.629,56.300,7.0,17.177,0.0577,0.1949
02/12/2013,20:27:14,13.088,66.400,7.0,13.954,0.0555,0.1935
02/12/2013,21:27:15,11.589,74.500,7.2,12.001,0.0533,0.1942
02/12/2013,22:27:16,10.785,77.300,7.0,11.005,0.0533,0.1935
02/12/2013,23:27:17,9.952,82.600,7.1,10.222,0.0526,0.1920
03/12/2013,00:27:18,9.534,85.000,7.1,9.756,0.0526,0.1913
03/12/2013,01:27:19,9.238,85.900,7.0,9.410,0.0533,0.1913
03/12/2013,02:27:20,9.238,85.200,6.9,9.139,0.0526,0.1913
03/12/2013,03:27:21,10.980,71.500,6.0,9.903,0.0526,0.1906
03/12/2013,04:27:22,11.419,63.700,4.8,10.320,0.0526,0.1906
03/12/2013,05:27:23,11.273,64.000,4.7,10.614,0.0526,0.1906
03/12/2013,06:27:24,11.419,66.300,5.4,10.687,0.0526,0.1906
03/12/2013,07:27:25,12.871,64.200,6.3,11.102,0.0533,0.1906
03/12/2013,08:27:26,14.721,59.500,6.9,13.329,0.0533,0.1899
03/12/2013,09:27:27,16.820,55.700,7.9,16.320,0.0540,0.1899
03/12/2013,10:27:28,18.224,53.500,8.6,20.936,0.0562,0.1891
03/12/2013,11:27:29,19.793,50.500,9.2,25.720,0.0562,0.1884
03/12/2013,12:27:30,20.698,48.700,9.5,39.149,0.0569,0.1877
03/12/2013,13:27:31,22.465,46.800,10.5,40.920,0.0591,0.1870
03/12/2013,14:27:32,18.057,46.600,6.5,34.124,0.0591,0.1877
03/12/2013,15:27:33,23.713,43.300,10.5,30.621,0.0577,0.1862
03/12/2013,16:27:34,17.843,43.300,5.2,26.378,0.0562,0.1862
03/12/2013,17:27:35,19.770,52.200,9.7,20.412,0.0519,0.1862
03/12/2013,18:27:36,17.320,49.300,6.6,19.032,0.0511,0.1848
03/12/2013,19:27:37,15.819,54.100,6.6,16.487,0.0490,0.1848
03/12/2013,20:27:38,13.522,58.900,5.7,14.170,0.0475,0.1840
03/12/2013,21:27:39,11.953,65.800,5.8,12.147,0.0460,0.1833
03/12/2013,22:27:40,11.710,71.900,6.8,11.492,0.0453,0.1833
03/12/2013,23:27:41,11.759,73.000,7.1,11.029,0.0446,0.1819
04/12/2013,00:27:42,12.509,65.100,6.1,11.467,0.0446,0.1819
04/12/2013,01:27:43,13.088,59.000,5.3,12.025,0.0453,0.1819
04/12/2013,02:27:44,12.389,67.100,6.5,11.467,0.0446,0.1811
04/12/2013,03:27:45,12.268,63.500,5.6,11.565,0.0446,0.1819
04/12/2013,04:27:46,11.880,63.900,5.3,11.565,0.0446,0.1811
04/12/2013,05:27:47,10.614,79.700,7.3,11.029,0.0460,0.1811
04/12/2013,06:27:48,10.443,96.300,9.9,10.638,0.0453,0.1804
04/12/2013,07:27:49,11.443,98.700,11.3,11.297,0.0453,0.1797
04/12/2013,08:27:50,11.200,97.800,10.9,12.727,0.0453,0.1797
04/12/2013,09:27:51,10.467,99.100,10.3,11.394,0.0475,0.1761
04/12/2013,10:27:52,10.345,100.000,10.4,11.029,0.1761,0.1826
04/12/2013,11:27:53,10.149,100.000,10.2,10.736,0.1790,0.2204
04/12/2013,12:27:54,9.410,100.000,9.4,10.663,0.2480,0.2836
04/12/2013,13:27:55,10.026,100.000,10.0,10.443,0.1913,0.3046
04/12/2013,14:27:56,9.485,100.000,9.5,10.687,0.1833,0.2959
04/12/2013,15:27:57,9.064,100.000,9.1,10.051,0.1935,0.3104
04/12/2013,16:27:58,8.841,100.000,8.9,9.583,0.2000,0.3126
04/12/2013,17:27:59,8.792,100.000,8.8,9.262,0.1942,0.3112
04/12/2013,18:28:00,8.941,100.000,9.0,9.114,0.1993,0.3141
04/12/2013,19:28:01,9.015,100.000,9.0,9.213,0.2124,0.3293
04/12/2013,20:28:02,8.270,100.000,8.3,8.891,0.2073,0.3467
04/12/2013,21:28:03,7.945,100.000,8.0,8.568,0.1884,0.3075
04/12/2013,22:28:04,7.015,100.000,7.0,7.945,0.1804,0.2959
04/12/2013,23:28:05,7.469,100.000,7.5,7.820,0.1761,0.2908
05/12/2013,00:28:06,6.940,100.000,6.9,7.870,0.1724,0.2857
05/12/2013,01:28:07,6.940,100.000,6.9,7.645,0.1702,0.2836
05/12/2013,02:28:08,6.306,99.800,6.3,7.419,0.1681,0.2814
05/12/2013,03:28:09,5.282,98.900,5.1,6.636,0.1717,0.2806
05/12/2013,04:28:10,4.428,97.300,4.0,5.821,0.1717,0.2806
05/12/2013,05:28:11,4.947,98.000,4.7,5.668,0.1702,0.2799
05/12/2013,06:28:12,5.282,99.300,5.2,5.924,0.1695,0.2799
05/12/2013,07:28:13,5.024,98.500,4.8,6.281,0.1681,0.2785
05/12/2013,08:28:14,6.408,99.400,6.3,7.795,0.1681,0.2777
05/12/2013,09:28:15,4.376,97.800,4.1,7.343,0.1681,0.2770
05/12/2013,10:28:16,2.744,98.200,2.5,4.688,0.1724,0.2770
05/12/2013,11:28:17,5.308,99.500,5.2,8.394,0.1782,0.2785
05/12/2013,12:28:18,3.591,98.300,3.3,8.618,0.1768,0.2785
05/12/2013,13:28:19,5.949,97.700,5.6,10.173,0.1761,0.2777
05/12/2013,14:28:20,6.408,93.200,5.4,10.541,0.1739,0.2777
05/12/2013,15:28:21,5.745,95.400,5.1,8.792,0.1710,0.2756
05/12/2013,16:28:22,3.538,96.200,3.0,8.020,0.1732,0.2777
05/12/2013,17:28:23,3.380,97.300,3.0,5.539,0.1782,0.2770
05/12/2013,18:28:24,4.376,98.700,4.2,6.965,0.1790,0.2785
05/12/2013,19:28:25,3.722,97.100,3.3,6.204,0.1775,0.2785
05/12/2013,20:28:26,2.903,96.100,2.3,4.818,0.1775,0.2792
05/12/2013,21:28:27,2.423,96.500,1.9,4.402,0.1753,0.2770
05/12/2013,22:28:28,2.316,96.500,1.8,4.089,0.1739,0.2770
05/12/2013,23:28:29,1.940,96.000,1.4,3.801,0.1724,0.2770
06/12/2013,00:28:30,1.751,95.400,1.1,3.591,0.1724,0.2770
06/12/2013,01:28:31,1.588,94.500,0.8,3.274,0.1710,0.2763
06/12/2013,02:28:32,1.507,94.200,0.7,2.983,0.1717,0.2799
06/12/2013,03:28:33,1.017,93.800,0.1,2.770,0.1710,0.2792
06/12/2013,04:28:34,1.099,93.800,0.2,2.423,0.1702,0.2777
06/12/2013,05:28:35,0.687,93.000,-0.3,2.182,0.1717,0.2770
06/12/2013,06:28:36,0.687,93.700,-0.2,1.940,0.1652,0.2719
06/12/2013,07:28:37,3.827,97.200,3.4,3.036,0.1652,0.2705
06/12/2013,08:28:38,7.116,98.700,6.9,5.539,0.1637,0.2705
06/12/2013,09:28:39,10.467,95.400,9.8,9.386,0.1710,0.2698
06/12/2013,10:28:40,14.792,87.700,12.8,15.055,0.1724,0.2698
06/12/2013,11:28:41,17.130,81.100,13.9,19.365,0.1724,0.2698
06/12/2013,12:28:42,18.794,72.700,13.8,27.604,0.1673,0.2690
06/12/2013,13:28:43,18.033,69.700,12.4,25.744,0.1673,0.2690
06/12/2013,14:28:44,19.270,65.000,12.5,25.525,0.1659,0.2683
06/12/2013,15:28:45,19.294,64.300,12.4,21.915,0.1637,0.2683
06/12/2013,16:28:46,17.296,62.600,10.1,20.293,0.1608,0.2668
06/12/2013,17:28:47,13.040,66.100,6.9,16.534,0.1586,0.2668
06/12/2013,18:28:48,9.805,72.200,5.0,13.906,0.1557,0.2668
06/12/2013,19:28:49,10.394,78.300,6.8,11.880,0.1528,0.2661
06/12/2013,20:28:50,7.544,80.700,4.4,9.756,0.1521,0.2647
06/12/2013,21:28:51,4.869,81.500,2.0,6.940,0.1506,0.2639
06/12/2013,22:28:52,3.380,81.200,0.5,5.360,0.1506,0.2661
06/12/2013,23:28:53,2.557,83.300,0.0,4.428,0.1499,0.2690
07/12/2013,00:28:54,3.063,89.600,1.5,4.506,0.1477,0.2610
07/12/2013,01:28:55,2.744,89.700,1.2,4.168,0.1485,0.2632
07/12/2013,02:28:56,2.717,90.400,1.3,3.722,0.1477,0.2625
07/12/2013,03:28:57,2.557,92.500,1.5,3.643,0.1470,0.2596
07/12/2013,04:28:58,2.423,88.700,0.7,3.380,0.1477,0.2596
07/12/2013,05:28:59,1.994,87.300,0.1,2.903,0.1470,0.2610
07/12/2013,06:29:00,2.557,83.800,0.1,2.717,0.1463,0.2581
07/12/2013,07:29:01,7.619,72.500,3.0,4.740,0.1470,0.2581
07/12/2013,08:29:02,10.956,63.300,4.3,7.594,0.1463,0.2574
07/12/2013,09:29:03,14.625,61.500,7.3,11.880,0.1456,0.2581
07/12/2013,10:29:04,17.938,62.300,10.6,18.129,0.1456,0.2567
07/12/2013,11:29:05,21.342,58.500,12.9,23.665,0.1448,0.2567
07/12/2013,12:29:06,20.531,54.400,11.0,34.545,0.1456,0.2560
07/12/2013,13:29:07,21.843,56.400,12.8,33.391,0.1470,0.2552
07/12/2013,14:29:08,20.484,55.800,11.4,34.150,0.1470,0.2560
07/12/2013,15:29:09,18.747,56.100,9.8,28.841,0.1448,0.2552
07/12/2013,16:29:10,18.937,55.500,9.8,22.609,0.1405,0.2545
07/12/2013,17:29:11,18.533,56.200,9.7,19.413,0.1390,0.2560
07/12/2013,18:29:12,13.594,60.800,6.2,15.748,0.1347,0.2560
07/12/2013,19:29:13,11.832,66.400,5.8,13.377,0.1310,0.2545
07/12/2013,20:29:14,9.089,73.500,4.6,11.005,0.1296,0.2538
07/12/2013,21:29:15,7.770,79.100,4.4,9.040,0.1267,0.2530
07/12/2013,22:29:16,6.509,82.100,3.7,7.469,0.1245,0.2523
07/12/2013,23:29:17,4.766,80.400,1.7,6.077,0.1238,0.2552
08/12/2013,00:29:18,5.668,88.300,3.9,6.128,0.1238,0.2509
08/12/2013,01:29:19,5.821,87.700,3.9,6.281,0.1223,0.2501
08/12/2013,02:29:20,5.514,86.700,3.5,6.128,0.1223,0.2494
08/12/2013,03:29:21,5.179,85.100,2.9,5.668,0.1223,0.2501
08/12/2013,04:29:22,4.766,82.400,2.0,5.154,0.1223,0.2494
08/12/2013,05:29:23,4.662,76.900,1.0,4.895,0.1223,0.2501
08/12/2013,06:29:24,5.745,79.700,2.5,5.334,0.1216,0.2494
08/12/2013,07:29:25,9.336,77.800,5.7,7.318,0.1209,0.2494
08/12/2013,08:29:26,12.025,71.100,7.0,9.485,0.1201,0.2487
08/12/2013,09:29:27,15.247,66.900,9.2,13.353,0.1187,0.2480
08/12/2013,10:29:28,15.581,62.400,8.4,17.368,0.1201,0.2472
08/12/2013,11:29:29,17.796,61.400,10.3,22.848,0.1209,0.2465
08/12/2013,12:29:30,17.653,60.300,9.9,34.150,0.1216,0.2465
08/12/2013,13:29:31,16.177,60.300,8.5,29.340,0.1223,0.2458
08/12/2013,14:29:32,15.867,64.000,9.1,22.202,0.1209,0.2465
08/12/2013,15:29:33,13.570,69.900,8.2,17.368,0.1187,0.2472
08/12/2013,16:29:34,14.122,64.400,7.5,19.627,0.1180,0.2472
08/12/2013,17:29:35,13.161,69.700,7.8,15.509,0.1143,0.2465
08/12/2013,18:29:36,12.992,70.700,7.8,14.816,0.1129,0.2458
08/12/2013,19:29:37,12.243,69.800,6.9,13.978,0.1114,0.2458
08/12/2013,20:29:38,11.078,72.400,6.3,11.710,0.1107,0.2458
08/12/2013,21:29:39,10.541,71.200,5.6,10.590,0.1092,0.2458
08/12/2013,22:29:40,10.712,67.400,4.9,9.952,0.1085,0.2451
08/12/2013,23:29:41,9.903,68.600,4.4,9.731,0.1071,0.2458
09/12/2013,00:29:42,10.124,68.100,4.5,9.410,0.1071,0.2458
09/12/2013,01:29:43,10.100,65.700,4.0,9.213,0.1056,0.2451
09/12/2013,02:29:44,9.854,62.900,3.1,9.238,0.1049,0.2451
09/12/2013,03:29:45,10.100,62.000,3.2,9.114,0.1049,0.2451
09/12/2013,04:29:46,9.829,60.700,2.6,8.941,0.1034,0.2443
09/12/2013,05:29:47,10.590,57.400,2.5,9.213,0.1034,0.2443
09/12/2013,06:29:48,10.687,53.400,1.6,9.534,0.1042,0.2443
09/12/2013,07:29:49,11.200,53.500,2.1,10.296,0.1020,0.2429
09/12/2013,08:29:50,11.856,53.000,2.6,11.419,0.1012,0.2429
09/12/2013,09:29:51,13.954,53.900,4.8,13.786,0.1020,0.2436
09/12/2013,10:29:52,15.963,54.300,6.8,17.153,0.1012,0.2422
09/12/2013,11:29:53,15.342,52.200,5.6,18.414,0.1012,0.2414
09/12/2013,12:29:54,17.344,51.500,7.3,23.954,0.1012,0.2407
09/12/2013,13:29:55,17.439,51.200,7.3,31.001,0.1042,0.2414
09/12/2013,14:29:56,14.242,57.700,6.0,19.008,0.1012,0.2407
09/12/2013,15:29:57,12.461,75.600,8.3,15.318,0.0991,0.2400
09/12/2013,16:29:58,10.100,91.200,8.7,13.064,0.0983,0.2407
09/12/2013,17:29:59,10.026,97.000,9.6,11.492,0.0983,0.2400
09/12/2013,18:30:00,8.965,97.800,8.6,10.663,0.0969,0.2400
09/12/2013,19:30:01,8.519,98.900,8.4,9.558,0.0976,0.2407
09/12/2013,20:30:02,8.295,99.100,8.2,9.015,0.0976,0.2407
09/12/2013,21:30:03,8.543,99.500,8.5,8.817,0.0976,0.2414
09/12/2013,22:30:04,8.817,100.000,8.8,9.139,0.0983,0.2414
09/12/2013,23:30:05,8.742,100.000,8.8,9.287,0.0976,0.2400
10/12/2013,00:30:06,7.419,99.500,7.4,8.742,0.0954,0.2392
10/12/2013,01:30:07,6.636,98.800,6.5,7.945,0.0962,0.2400
10/12/2013,02:30:08,5.719,98.500,5.5,7.167,0.0962,0.2422
10/12/2013,03:30:09,4.921,98.500,4.7,6.281,0.0969,0.2465
10/12/2013,04:30:10,3.985,98.100,3.7,5.437,0.0976,0.2509
10/12/2013,05:30:11,3.063,98.000,2.8,4.688,0.0983,0.2545
10/12/2013,06:30:12,2.744,97.800,2.4,4.141,0.0976,0.2509
10/12/2013,07:30:13,3.406,95.600,2.8,4.428,0.0954,0.2378
10/12/2013,08:30:14,4.115,93.300,3.1,5.385,0.0962,0.2385
10/12/2013,09:30:15,5.668,89.900,4.1,7.041,0.0954,0.2385
10/12/2013,10:30:16,6.204,84.200,3.7,9.064,0.0962,0.2378
10/12/2013,11:30:17,8.965,77.700,5.3,12.775,0.0976,0.2385
10/12/2013,12:30:18,8.020,75.900,4.0,14.553,0.0991,0.2385
10/12/2013,13:30:19,9.657,76.300,5.7,13.497,0.0991,0.2378
10/12/2013,14:30:20,9.731,71.100,4.8,16.249,0.1005,0.2378
10/12/2013,15:30:21,10.761,71.500,5.8,14.721,0.1005,0.2378
10/12/2013,16:30:22,7.519,72.400,2.9,12.775,0.1012,0.2378
10/12/2013,17:30:23,7.041,75.900,3.1,10.541,0.0998,0.2385
10/12/2013,18:30:24,6.077,79.500,2.8,8.593,0.0976,0.2451
10/12/2013,19:30:25,5.411,80.800,2.4,7.393,0.0969,0.2487
10/12/2013,20:30:26,4.115,82.600,1.4,5.949,0.0962,0.2545
10/12/2013,21:30:27,3.564,84.800,1.2,4.636,0.0976,0.2589
10/12/2013,22:30:28,3.459,84.200,1.0,4.194,0.0969,0.2603
10/12/2013,23:30:29,3.380,84.200,1.0,3.985,0.0954,0.2603
11/12/2013,00:30:30,3.274,83.000,0.7,3.775,0.0969,0.2618
11/12/2013,01:30:31,3.564,82.400,0.9,3.854,0.0954,0.2610
11/12/2013,02:30:32,3.564,81.300,0.7,4.011,0.0947,0.2610
11/12/2013,03:30:33,3.722,78.900,0.4,3.958,0.0954,0.2603
11/12/2013,04:30:34,3.749,79.200,0.5,4.011,0.0954,0.2603
11/12/2013,05:30:35,3.354,83.700,0.9,3.932,0.0947,0.2618
11/12/2013,06:30:36,3.801,88.400,2.1,4.037,0.0940,0.2581
11/12/2013,07:30:37,4.506,87.900,2.7,4.921,0.0933,0.2487
11/12/2013,08:30:38,5.179,86.900,3.2,5.924,0.0918,0.2407
11/12/2013,09:30:39,6.585,83.100,3.9,7.970,0.0918,0.2356
11/12/2013,10:30:40,8.245,73.500,3.8,11.686,0.0933,0.2356
11/12/2013,11:30:41,8.444,72.300,3.8,13.570,0.0933,0.2356
11/12/2013,12:30:42,8.866,74.000,4.5,14.098,0.0947,0.2356
11/12/2013,13:30:43,12.243,72.000,7.4,16.010,0.0954,0.2356
11/12/2013,14:30:44,11.904,69.900,6.6,17.344,0.0969,0.2363
11/12/2013,15:30:45,12.703,69.900,7.4,16.344,0.0962,0.2356
11/12/2013,16:30:46,9.756,69.700,4.5,14.409,0.0962,0.2349
11/12/2013,17:30:47,8.668,72.000,3.9,12.461,0.0947,0.2349
11/12/2013,18:30:48,7.720,77.800,4.1,10.075,0.0940,0.2429
11/12/2013,19:30:49,7.619,79.900,4.4,9.262,0.0925,0.2480
11/12/2013,20:30:50,6.230,83.800,3.7,7.695,0.0918,0.2530
11/12/2013,21:30:51,5.154,86.400,3.1,6.179,0.0940,0.2639
11/12/2013,22:30:52,4.376,89.100,2.7,5.334,0.0954,0.2676
11/12/2013,23:30:53,3.906,90.200,2.4,4.636,0.0962,0.2719
12/12/2013,00:30:54,3.906,91.300,2.6,4.480,0.0954,0.2712
12/12/2013,01:30:55,3.564,90.800,2.2,4.220,0.0991,0.2741
12/12/2013,02:30:56,3.880,90.700,2.5,4.089,0.0976,0.2719
12/12/2013,03:30:57,3.433,88.800,1.8,3.932,0.0983,0.2741
12/12/2013,04:30:58,3.274,88.200,1.5,3.670,0.0947,0.2727
12/12/2013,05:30:59,3.327,88.600,1.6,3.564,0.0940,0.2734
12/12/2013,06:31:00,3.932,88.200,2.2,3.696,0.0925,0.2625
12/12/2013,07:31:01,6.661,82.300,3.9,5.205,0.0882,0.2334
12/12/2013,08:31:02,8.941,73.200,4.4,7.242,0.0874,0.2334
12/12/2013,09:31:03,11.346,69.700,6.0,10.026,0.0867,0.2334
12/12/2013,10:31:04,13.714,66.600,7.6,15.055,0.0874,0.2327
12/12/2013,11:31:05,14.912,63.500,8.1,20.889,0.0889,0.2320
12/12/2013,12:31:06,15.986,59.700,8.2,35.422,0.0911,0.2313
12/12/2013,13:31:07,17.748,51.600,7.7,34.545,0.0947,0.2320
12/12/2013,14:31:08,19.318,47.100,7.8,36.119,0.0962,0.2327
12/12/2013,15:31:09,18.580,45.000,6.4,30.444,0.0933,0.2320
12/12/2013,16:31:10,17.034,46.500,5.5,22.872,0.0904,0.2313
12/12/2013,17:31:11,16.010,48.600,5.2,18.747,0.0853,0.2313
12/12/2013,18:31:12,12.968,53.900,3.9,14.888,0.0802,0.2305
12/12/2013,19:31:13,10.834,58.900,3.1,12.582,0.0766,0.2298
12/12/2013,20:31:14,8.195,65.800,2.2,9.928,0.0758,0.2429
12/12/2013,21:31:15,6.788,73.500,2.4,7.870,0.0773,0.2567
12/12/2013,22:31:16,5.642,78.300,2.2,6.661,0.0795,0.2661
12/12/2013,23:31:17,5.154,81.000,2.2,5.975,0.0526,0.2698
13/12/2013,00:31:18,4.740,84.000,2.3,5.385,0.0184,0.2719
13/12/2013,01:31:19,4.298,85.300,2.1,4.636,-0.0302,0.2545
13/12/2013,02:31:20,4.115,86.600,2.1,4.194,-0.0426,0.2284
13/12/2013,03:31:21,5.154,89.600,3.6,4.818,0.0148,0.2712
13/12/2013,04:31:22,5.462,87.200,3.5,5.385,0.0635,0.2676
13/12/2013,05:31:23,5.360,85.900,3.2,5.282,0.0606,0.2676
13/12/2013,06:31:24,6.408,84.600,4.0,5.642,0.0802,0.2610
13/12/2013,07:31:25,9.706,77.000,5.9,7.745,0.0736,0.2262
13/12/2013,08:31:26,12.340,69.400,6.9,10.345,0.0729,0.2262
13/12/2013,09:31:27,14.649,63.700,7.9,13.642,0.0729,0.2254
13/12/2013,10:31:28,16.654,60.200,8.9,18.509,0.0744,0.2247
13/12/2013,11:31:29,18.889,57.500,10.3,25.162,0.0751,0.2247
13/12/2013,12:31:30,18.224,56.600,9.5,39.262,0.0773,0.2240
13/12/2013,13:31:31,20.889,52.900,10.9,38.309,0.0802,0.2233
13/12/2013,14:31:32,16.225,55.200,7.2,31.740,0.0787,0.2247
13/12/2013,15:31:33,21.151,57.300,12.4,28.171,0.0773,0.2233
13/12/2013,16:31:34,15.438,62.700,8.4,22.824,0.0736,0.2247
13/12/2013,17:31:35,11.880,74.000,7.4,16.915,0.0715,0.2320
13/12/2013,18:31:36,12.871,94.000,11.9,13.497,0.0707,0.2363
13/12/2013,19:31:37,11.686,92.400,10.5,13.161,0.0693,0.2356
13/12/2013,20:31:38,9.312,91.300,8.0,10.712,0.0707,0.2501
13/12/2013,21:31:39,8.817,93.500,7.8,9.312,0.0584,0.2603
13/12/2013,22:31:40,8.543,95.000,7.8,8.941,0.0352,0.2618
13/12/2013,23:31:41,7.695,94.800,6.9,8.095,-0.0055,0.2618
14/12/2013,00:31:42,7.845,95.700,7.2,8.145,-0.0106,0.2603
14/12/2013,01:31:43,6.433,94.000,5.5,6.813,-0.0644,0.1862
14/12/2013,02:31:44,7.645,96.500,7.1,7.594,-0.0346,0.2400
14/12/2013,03:31:45,7.343,96.600,6.8,7.519,-0.0404,0.2291
14/12/2013,04:31:46,7.368,96.500,6.9,7.368,-0.0520,0.2087
14/12/2013,05:31:47,4.844,93.000,3.8,6.000,-0.4006,-0.4006
14/12/2013,06:31:48,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,07:31:49,351.436,99.200,351.3,285.420,-0.4006,-0.4006
14/12/2013,08:31:50,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,09:31:51,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,10:31:52,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,11:31:53,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,12:31:54,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,13:31:55,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,14:31:56,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,15:31:57,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,16:31:58,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,17:31:59,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,18:32:00,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,19:32:01,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,20:32:02,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,21:32:03,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,22:32:04,537.327,1.000,177.1,537.327,-0.4006,-0.4006
14/12/2013,23:32:05,66.169,88.800,63.6,7.544,-0.3796,-0.3527
