"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163, LBL: Rain)","Wind Speed, m/s (SEN S/N: 2282103, LBL: Wind Speed (3.3 m))","Gust Speed, m/s (SEN S/N: 2282103, LBL: Gust Speed (3.3 m))","Water Content, m?/m? (SEN S/N: 2282783, LBL: Soil Moisture (5cm))","Temp, ¡C (SEN S/N: 9818217, LBL: Ambient Temp (1.2 m))","RH, % (SEN S/N: 9818217, LBL: Relative Humidity)","DewPt, ¡C (SEN S/N: 9818217)","Temp, ¡C (SEN S/N: 9824741, LBL: Temp (Surface))","Temp, ¡C (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, ¡C (SEN S/N: 9824749, LBL: Temp (10cm))","Batt, V"
19-07-2012,03:00:00,0.00,-888.88,-888.88,0.1255,-6.610,94.100,-7.4,0.715,0.880,1.017,4.291
19-07-2012,04:00:00,0.00,-888.88,-888.88,0.1255,-7.219,95.100,-7.9,0.742,0.880,1.017,4.291
19-07-2012,05:00:00,0.00,-888.88,-888.88,0.1255,-7.026,92.200,-8.1,0.742,0.880,1.017,4.285
19-07-2012,06:00:00,0.00,-888.88,-888.88,0.1255,-5.885,83.500,-8.2,0.742,0.880,1.017,4.285
19-07-2012,07:00:00,0.00,-888.88,-888.88,0.1255,-7.058,80.600,-9.8,0.742,0.880,1.017,4.285
19-07-2012,08:00:00,0.00,-888.88,-888.88,0.1255,-4.926,73.800,-8.9,0.742,0.880,1.017,4.375
19-07-2012,09:00:00,0.00,-888.88,-888.88,0.1251,-3.360,66.800,-8.6,0.715,0.852,1.017,4.508
19-07-2012,10:00:00,0.76,-888.88,-888.88,0.1251,-2.537,60.300,-9.2,0.715,0.852,0.989,4.363
19-07-2012,11:00:00,0.00,-888.88,-888.88,0.1251,-1.842,68.400,-6.9,0.715,0.852,0.989,4.387
19-07-2012,12:00:00,0.00,-888.88,-888.88,0.1251,-1.584,75.300,-5.4,0.715,0.852,0.989,4.375
19-07-2012,13:00:00,0.00,-888.88,-888.88,0.1251,-1.613,83.400,-4.1,0.715,0.852,0.989,4.502
19-07-2012,14:00:00,0.00,-888.88,-888.88,0.1251,-1.929,86.100,-3.9,0.715,0.852,0.989,4.387
19-07-2012,15:00:00,0.00,-888.88,-888.88,0.1251,-1.900,88.500,-3.6,0.715,0.852,0.989,4.363
19-07-2012,16:00:00,0.00,-888.88,-888.88,0.1246,-2.073,87.900,-3.8,0.715,0.852,0.989,4.369
19-07-2012,17:00:00,0.00,-888.88,-888.88,0.1246,-2.888,93.200,-3.8,0.715,0.880,1.017,4.363
19-07-2012,18:00:00,0.00,-888.88,-888.88,0.1246,-3.006,96.000,-3.6,0.742,0.880,1.017,4.339
19-07-2012,19:00:00,0.00,-888.88,-888.88,0.1246,-3.449,96.800,-3.9,0.715,0.880,1.017,4.333
19-07-2012,20:00:00,0.00,-888.88,-888.88,0.1246,-3.508,94.800,-4.2,0.715,0.880,1.017,4.321
19-07-2012,21:00:00,0.00,-888.88,-888.88,0.1242,-3.360,97.700,-3.7,0.742,0.880,1.017,4.321
19-07-2012,22:00:00,0.00,-888.88,-888.88,0.1242,-3.538,98.400,-3.8,0.742,0.880,1.017,4.309
19-07-2012,23:00:00,0.00,-888.88,-888.88,0.1242,-3.153,99.500,-3.2,0.742,0.880,1.017,4.303
20-07-2012,00:00:00,0.00,-888.88,-888.88,0.1242,-3.986,99.700,-4.0,0.742,0.880,1.017,4.303
20-07-2012,01:00:00,0.00,-888.88,-888.88,0.1238,-3.926,99.600,-4.0,0.742,0.880,1.017,4.297
20-07-2012,02:00:00,0.00,-888.88,-888.88,0.1238,-2.976,97.700,-3.3,0.742,0.880,1.017,4.297
20-07-2012,03:00:00,0.00,-888.88,-888.88,0.1238,-3.035,97.200,-3.4,0.742,0.880,1.017,4.291
20-07-2012,04:00:00,0.00,-888.88,-888.88,0.1238,-2.450,97.900,-2.7,0.742,0.880,1.017,4.291
20-07-2012,05:00:00,0.00,-888.88,-888.88,0.1238,-2.771,97.100,-3.2,0.742,0.880,1.017,4.291
20-07-2012,06:00:00,0.00,-888.88,-888.88,0.1238,-0.902,98.400,-1.1,0.742,0.880,1.017,4.291
20-07-2012,07:00:00,0.00,-888.88,-888.88,0.1234,-1.929,97.400,-2.3,0.742,0.880,1.017,4.291
20-07-2012,08:00:00,0.00,-888.88,-888.88,0.1238,-1.015,96.900,-1.5,0.742,0.880,1.017,4.381
20-07-2012,09:00:00,0.25,-888.88,-888.88,0.1238,0.329,95.100,-0.4,0.715,0.880,1.017,4.502
20-07-2012,10:00:00,0.00,-888.88,-888.88,0.1234,0.356,92.200,-0.8,0.715,0.852,1.017,4.393
20-07-2012,11:00:00,0.00,-888.88,-888.88,0.1234,2.316,78.400,-1.1,0.715,0.880,1.017,4.381
20-07-2012,12:00:00,0.00,-888.88,-888.88,0.1221,2.047,74.700,-2.0,0.715,0.880,1.017,4.357
20-07-2012,13:00:00,0.00,-888.88,-888.88,0.1221,2.930,77.700,-0.6,0.715,0.880,1.017,4.381
20-07-2012,14:00:00,0.00,-888.88,-888.88,0.1221,3.089,81.600,0.3,0.715,0.852,1.017,4.484
20-07-2012,15:00:00,0.00,-888.88,-888.88,0.1221,2.983,84.200,0.6,0.715,0.880,1.017,4.369
20-07-2012,16:00:00,0.00,-888.88,-888.88,0.1221,2.128,88.300,0.4,0.715,0.880,1.017,4.387
20-07-2012,17:00:00,0.00,-888.88,-888.88,0.1221,1.235,94.900,0.5,0.742,0.880,1.017,4.369
20-07-2012,18:00:00,0.00,-888.88,-888.88,0.1221,1.371,93.200,0.4,0.742,0.880,1.017,4.339
20-07-2012,19:00:00,0.00,-888.88,-888.88,0.1221,1.044,95.500,0.4,0.742,0.880,1.017,4.339
20-07-2012,20:00:00,0.00,-888.88,-888.88,0.1221,0.329,94.000,-0.5,0.742,0.907,1.044,4.333
20-07-2012,21:00:00,0.00,-888.88,-888.88,0.1221,-0.116,95.700,-0.7,0.742,0.907,1.044,4.321
20-07-2012,22:00:00,0.00,-888.88,-888.88,0.1221,-0.535,95.100,-1.2,0.742,0.907,1.044,4.321
20-07-2012,23:00:00,0.00,-888.88,-888.88,0.1221,-1.871,95.300,-2.5,0.770,0.907,1.044,4.321
21-07-2012,00:00:00,0.00,-888.88,-888.88,0.1217,-0.563,97.500,-0.9,0.770,0.907,1.044,4.309
21-07-2012,01:00:00,0.00,-888.88,-888.88,0.1217,-1.327,97.000,-1.7,0.742,0.907,1.044,4.303
21-07-2012,02:00:00,0.00,-888.88,-888.88,0.1217,-0.958,98.400,-1.2,0.742,0.907,1.044,4.303
21-07-2012,03:00:00,0.00,-888.88,-888.88,0.1217,-1.527,99.500,-1.6,0.742,0.907,1.044,4.303
21-07-2012,04:00:00,0.00,-888.88,-888.88,0.1217,-1.556,100.000,-1.6,0.742,0.907,1.044,4.297
21-07-2012,05:00:00,0.00,-888.88,-888.88,0.1217,-3.687,100.000,-3.7,0.770,0.934,1.071,4.297
21-07-2012,06:00:00,0.00,-888.88,-888.88,0.1213,-2.537,100.000,-2.5,0.770,0.934,1.044,4.297
21-07-2012,07:00:00,0.00,-888.88,-888.88,0.1217,-3.598,100.000,-3.6,0.770,0.934,1.044,4.297
21-07-2012,08:00:00,0.00,-888.88,-888.88,0.1217,-4.712,100.000,-4.7,0.770,0.934,1.071,4.321
21-07-2012,09:00:00,0.00,-888.88,-888.88,0.1234,-2.859,99.700,-2.9,0.770,0.934,1.044,4.363
21-07-2012,10:00:00,0.00,-888.88,-888.88,0.1225,-0.873,99.900,-0.9,0.742,0.907,1.044,4.381
21-07-2012,11:00:00,0.00,-888.88,-888.88,0.1230,0.495,95.500,-0.1,0.742,0.907,1.044,4.375
21-07-2012,12:00:00,0.00,-888.88,-888.88,0.1230,1.480,90.400,0.1,0.742,0.907,1.044,4.381
21-07-2012,13:00:00,0.00,-888.88,-888.88,0.1225,1.805,89.600,0.3,0.742,0.880,1.017,4.363
21-07-2012,14:00:00,0.00,-888.88,-888.88,0.1225,1.751,91.300,0.5,0.742,0.907,1.017,4.363
21-07-2012,15:00:00,0.00,-888.88,-888.88,0.1225,1.534,90.500,0.1,0.742,0.907,1.017,4.375
21-07-2012,16:00:00,0.00,-888.88,-888.88,0.1225,0.962,90.600,-0.4,0.742,0.907,1.044,4.393
21-07-2012,17:00:00,0.00,-888.88,-888.88,0.1225,0.742,92.300,-0.4,0.742,0.907,1.044,4.357
21-07-2012,18:00:00,0.00,-888.88,-888.88,0.1225,0.412,95.100,-0.3,0.742,0.907,1.044,4.339
21-07-2012,19:00:00,0.00,-888.88,-888.88,0.1225,0.107,97.100,-0.3,0.742,0.907,1.044,4.333
21-07-2012,20:00:00,0.00,-888.88,-888.88,0.1225,-0.143,96.400,-0.7,0.742,0.907,1.044,4.321
21-07-2012,21:00:00,0.00,-888.88,-888.88,0.1225,-0.451,97.900,-0.7,0.742,0.907,1.044,4.321
21-07-2012,22:00:00,0.00,-888.88,-888.88,0.1225,-0.507,99.300,-0.6,0.742,0.907,1.044,4.321
21-07-2012,23:00:00,0.00,-888.88,-888.88,0.1225,-0.563,99.500,-0.6,0.742,0.907,1.044,4.315
22-07-2012,00:00:00,0.00,-888.88,-888.88,0.1221,-0.732,98.100,-1.0,0.742,0.907,1.044,4.315
22-07-2012,01:00:00,0.00,-888.88,-888.88,0.1225,-0.845,98.600,-1.0,0.742,0.907,1.044,4.309
22-07-2012,02:00:00,0.00,-888.88,-888.88,0.1225,-0.902,99.500,-1.0,0.742,0.907,1.044,4.303
22-07-2012,03:00:00,0.00,-888.88,-888.88,0.1225,-1.727,98.100,-2.0,0.770,0.907,1.071,4.303
22-07-2012,04:00:00,0.00,-888.88,-888.88,0.1225,-3.124,98.700,-3.3,0.770,0.934,1.071,4.303
22-07-2012,05:00:00,0.00,-888.88,-888.88,0.1225,-2.566,99.100,-2.7,0.770,0.934,1.071,4.297
22-07-2012,06:00:00,0.00,-888.88,-888.88,0.1225,-2.771,98.300,-3.0,0.770,0.934,1.071,4.291
22-07-2012,07:00:00,0.00,-888.88,-888.88,0.1251,-1.413,91.900,-2.6,0.770,0.934,1.071,4.291
22-07-2012,08:00:00,0.00,-888.88,-888.88,0.1225,-1.413,78.700,-4.6,0.770,0.934,1.071,4.381
22-07-2012,09:00:00,0.00,-888.88,-888.88,0.1225,0.715,72.800,-3.6,0.770,0.907,1.071,4.363
22-07-2012,10:00:00,0.00,-888.88,-888.88,0.1221,1.208,73.400,-3.0,0.742,0.907,1.044,4.369
22-07-2012,11:00:00,0.00,-888.88,-888.88,0.1238,1.153,76.900,-2.4,0.770,0.907,1.044,4.363
22-07-2012,12:00:00,0.00,-888.88,-888.88,0.1238,2.074,80.900,-0.9,0.742,0.907,1.044,4.393
22-07-2012,13:00:00,0.00,-888.88,-888.88,0.1238,2.074,85.000,-0.2,0.742,0.907,1.044,4.369
22-07-2012,14:00:00,0.00,-888.88,-888.88,0.1221,2.983,85.800,0.8,0.742,0.907,1.017,4.381
22-07-2012,15:00:00,0.00,-888.88,-888.88,0.1230,3.301,83.500,0.8,0.742,0.907,1.044,4.363
22-07-2012,16:00:00,0.00,-888.88,-888.88,0.1230,1.670,88.300,-0.1,0.742,0.907,1.044,4.369
22-07-2012,17:00:00,0.00,-888.88,-888.88,0.1230,-0.004,92.200,-1.1,0.770,0.934,1.044,4.363
22-07-2012,18:00:00,0.00,-888.88,-888.88,0.1221,-0.032,97.600,-0.4,0.770,0.934,1.071,4.345
22-07-2012,19:00:00,0.00,-888.88,-888.88,0.1221,-0.591,99.200,-0.7,0.770,0.934,1.071,4.339
22-07-2012,20:00:00,0.00,-888.88,-888.88,0.1221,-1.128,99.900,-1.1,0.770,0.934,1.071,4.333
22-07-2012,21:00:00,0.00,-888.88,-888.88,0.1225,-1.929,100.000,-1.9,0.770,0.934,1.071,4.321
22-07-2012,22:00:00,0.00,-888.88,-888.88,0.1238,-4.046,100.000,-4.1,0.797,0.934,1.071,4.321
22-07-2012,23:00:00,0.00,-888.88,-888.88,0.1234,-4.197,99.600,-4.3,0.797,0.962,1.071,4.321
23-07-2012,00:00:00,0.00,-888.88,-888.88,0.1217,-3.094,90.400,-4.4,0.797,0.962,1.099,4.315
23-07-2012,01:00:00,0.00,-888.88,-888.88,0.1217,-2.654,74.200,-6.6,0.797,0.962,1.099,4.309
23-07-2012,02:00:00,0.00,-888.88,-888.88,0.1217,-3.330,62.700,-9.4,0.797,0.962,1.099,4.303
23-07-2012,03:00:00,0.00,-888.88,-888.88,0.1217,-4.076,60.200,-10.6,0.797,0.962,1.099,4.303
23-07-2012,04:00:00,0.00,-888.88,-888.88,0.1217,-3.657,83.100,-6.1,0.797,0.962,1.071,4.303
23-07-2012,05:00:00,0.00,-888.88,-888.88,0.1225,-2.800,87.500,-4.6,0.797,0.962,1.071,4.297
23-07-2012,06:00:00,0.00,-888.88,-888.88,0.1221,-3.836,95.000,-4.5,0.797,0.962,1.071,4.297
23-07-2012,07:00:00,0.00,-888.88,-888.88,0.1221,-4.621,97.500,-5.0,0.797,0.962,1.099,4.297
23-07-2012,08:00:00,0.00,-888.88,-888.88,0.1221,-0.817,92.600,-1.9,0.797,0.962,1.099,4.363
23-07-2012,09:00:00,0.00,-888.88,-888.88,0.1221,-0.873,88.700,-2.5,0.770,0.934,1.071,4.393
23-07-2012,10:00:00,0.00,-888.88,-888.88,0.1217,0.907,77.100,-2.6,0.770,0.934,1.071,4.381
23-07-2012,11:00:00,0.00,-888.88,-888.88,0.1221,1.588,77.600,-1.9,0.770,0.907,1.071,4.502
23-07-2012,12:00:00,0.00,-888.88,-888.88,0.1221,1.994,87.200,0.1,0.742,0.907,1.044,4.363
23-07-2012,13:00:00,0.00,-888.88,-888.88,0.1221,2.236,89.900,0.8,0.742,0.907,1.044,4.387
23-07-2012,14:00:00,0.00,-888.88,-888.88,0.1221,2.530,89.600,1.0,0.742,0.907,1.044,4.393
23-07-2012,15:00:00,0.00,-888.88,-888.88,0.1221,2.209,89.700,0.7,0.715,0.907,1.044,4.508
23-07-2012,16:00:00,0.00,-888.88,-888.88,0.1221,1.371,88.400,-0.3,0.715,0.907,1.044,4.363
23-07-2012,17:00:00,0.00,-888.88,-888.88,0.1221,0.852,89.000,-0.8,0.715,0.907,1.071,4.363
23-07-2012,18:00:00,0.00,-888.88,-888.88,0.1221,0.687,94.800,-0.1,0.742,0.907,1.071,4.339
23-07-2012,19:00:00,0.00,-888.88,-888.88,0.1217,-1.556,97.600,-1.9,0.715,0.907,1.071,4.339
23-07-2012,20:00:00,0.00,-888.88,-888.88,0.1217,-2.305,96.900,-2.7,0.742,0.934,1.071,4.333
23-07-2012,21:00:00,0.00,-888.88,-888.88,0.1217,-1.727,76.400,-5.3,0.742,0.934,1.071,4.321
23-07-2012,22:00:00,0.00,-888.88,-888.88,0.1217,-2.131,55.400,-9.9,0.742,0.934,1.071,4.321
23-07-2012,23:00:00,0.00,-888.88,-888.88,0.1217,-0.060,48.700,-9.6,0.742,0.907,1.071,4.315
24-07-2012,00:00:00,0.00,-888.88,-888.88,0.1217,0.135,46.300,-10.0,0.742,0.907,1.071,4.315
24-07-2012,01:00:00,0.00,-888.88,-888.88,0.1217,0.356,54.300,-7.8,0.715,0.907,1.071,4.309
24-07-2012,02:00:00,0.00,-888.88,-888.88,0.1217,-0.648,86.300,-2.7,0.715,0.907,1.071,4.309
24-07-2012,03:00:00,0.00,-888.88,-888.88,0.1217,-1.157,98.300,-1.4,0.715,0.907,1.071,4.303
24-07-2012,04:00:00,0.00,-888.88,-888.88,0.1217,-1.842,94.400,-2.6,0.715,0.907,1.071,4.303
24-07-2012,05:00:00,0.00,-888.88,-888.88,0.1217,-2.888,85.600,-5.0,0.715,0.907,1.071,4.303
24-07-2012,06:00:00,0.00,-888.88,-888.88,0.1221,-2.189,88.500,-3.8,0.715,0.907,1.071,4.297
24-07-2012,07:00:00,0.00,-888.88,-888.88,0.1217,-1.213,91.100,-2.5,0.715,0.907,1.071,4.297
24-07-2012,08:00:00,0.00,-888.88,-888.88,0.1217,-0.845,92.200,-2.0,0.687,0.907,1.071,4.369
24-07-2012,09:00:00,0.00,-888.88,-888.88,0.1217,-0.535,90.800,-1.9,0.687,0.880,1.071,4.369
24-07-2012,10:00:00,0.00,-888.88,-888.88,0.1213,0.079,89.000,-1.5,0.660,0.880,1.044,4.369
24-07-2012,11:00:00,0.00,-888.88,-888.88,0.1225,0.880,89.800,-0.6,0.660,0.880,1.044,4.393
24-07-2012,12:00:00,0.00,-888.88,-888.88,0.1234,1.153,91.400,-0.1,0.632,0.852,1.044,4.375
24-07-2012,13:00:00,0.00,-888.88,-888.88,0.1217,0.797,92.100,-0.3,0.632,0.852,1.017,4.363
24-07-2012,14:00:00,0.00,-888.88,-888.88,0.1213,1.126,94.000,0.3,0.632,0.852,1.044,4.363
24-07-2012,15:00:00,0.00,-888.88,-888.88,0.1213,1.180,91.600,-0.0,0.632,0.852,1.017,4.363
24-07-2012,16:00:00,0.00,-888.88,-888.88,0.1213,0.412,91.300,-0.8,0.632,0.852,1.044,4.393
24-07-2012,17:00:00,0.00,-888.88,-888.88,0.1213,-0.143,94.000,-1.0,0.632,0.852,1.044,4.363
24-07-2012,18:00:00,0.00,-888.88,-888.88,0.1213,0.467,92.000,-0.7,0.632,0.852,1.044,4.339
24-07-2012,19:00:00,0.00,-888.88,-888.88,0.1213,1.480,54.300,-6.7,0.632,0.852,1.044,4.339
24-07-2012,20:00:00,0.00,-888.88,-888.88,0.1213,1.099,41.900,-10.4,0.632,0.852,1.017,4.333
24-07-2012,21:00:00,0.00,-888.88,-888.88,0.1213,2.396,39.300,-10.0,0.632,0.852,1.017,4.321
24-07-2012,22:00:00,0.00,-888.88,-888.88,0.1213,1.913,35.400,-11.8,0.632,0.852,1.017,4.321
24-07-2012,23:00:00,0.00,-888.88,-888.88,0.1213,-0.451,46.600,-10.5,0.660,0.852,1.044,4.321
25-07-2012,00:00:00,0.00,-888.88,-888.88,0.1213,-0.367,67.200,-5.7,0.660,0.852,1.044,4.315
25-07-2012,01:00:00,0.00,-888.88,-888.88,0.1213,-0.395,59.700,-7.3,0.660,0.852,1.044,4.315
25-07-2012,02:00:00,0.00,-888.88,-888.88,0.1213,0.107,72.100,-4.3,0.660,0.852,1.017,4.309
25-07-2012,03:00:00,0.00,-888.88,-888.88,0.1208,-0.171,90.100,-1.6,0.632,0.852,1.017,4.303
25-07-2012,04:00:00,0.00,-888.88,-888.88,0.1208,0.024,95.000,-0.7,0.632,0.852,1.017,4.303
25-07-2012,05:00:00,0.00,-888.88,-888.88,0.1208,0.024,95.900,-0.6,0.632,0.852,1.017,4.303
25-07-2012,06:00:00,0.00,-888.88,-888.88,0.1208,-0.032,96.700,-0.5,0.632,0.852,1.017,4.303
25-07-2012,07:00:00,0.00,-888.88,-888.88,0.1208,-0.032,97.800,-0.3,0.632,0.852,1.017,4.303
25-07-2012,08:00:00,0.00,-888.88,-888.88,0.1208,-0.004,99.700,-0.1,0.632,0.852,1.017,4.315
25-07-2012,09:00:00,0.00,-888.88,-888.88,0.1208,0.163,100.000,0.2,0.632,0.852,1.017,4.418
25-07-2012,10:00:00,0.00,-888.88,-888.88,0.1208,0.079,100.000,0.1,0.632,0.852,1.017,4.363
25-07-2012,11:00:00,0.00,-888.88,-888.88,0.1208,0.135,100.000,0.1,0.632,0.852,1.017,4.381
25-07-2012,12:00:00,0.00,-888.88,-888.88,0.1208,-0.060,100.000,-0.1,0.632,0.852,1.017,4.424
25-07-2012,13:00:00,0.00,-888.88,-888.88,0.1208,0.024,100.000,0.0,0.632,0.852,1.017,4.381
25-07-2012,14:00:00,0.00,-888.88,-888.88,0.1208,0.079,100.000,0.1,0.632,0.852,1.017,4.381
25-07-2012,15:00:00,0.00,-888.88,-888.88,0.1208,0.246,100.000,0.2,0.632,0.852,1.017,4.387
25-07-2012,16:00:00,0.00,-888.88,-888.88,0.1208,0.218,100.000,0.2,0.632,0.852,1.017,4.363
25-07-2012,17:00:00,0.00,-888.88,-888.88,0.1208,0.301,100.000,0.3,0.660,0.852,1.017,4.351
25-07-2012,18:00:00,0.00,-888.88,-888.88,0.1213,0.384,100.000,0.4,0.660,0.852,1.017,4.339
25-07-2012,19:00:00,0.51,-888.88,-888.88,0.1208,0.467,100.000,0.5,0.660,0.852,1.017,4.333
25-07-2012,20:00:00,0.25,-888.88,-888.88,0.1204,0.495,100.000,0.5,0.660,0.852,1.017,4.321
25-07-2012,21:00:00,0.00,-888.88,-888.88,0.1221,0.550,100.000,0.5,0.660,0.852,1.017,4.321
25-07-2012,22:00:00,0.25,-888.88,-888.88,0.1225,0.467,100.000,0.5,0.687,0.852,1.017,4.315
25-07-2012,23:00:00,0.51,-888.88,-888.88,0.1213,0.218,100.000,0.2,0.687,0.852,1.017,4.309
26-07-2012,00:00:00,0.51,-888.88,-888.88,0.1213,0.024,100.000,0.0,0.687,0.852,1.017,4.303
26-07-2012,01:00:00,2.29,-888.88,-888.88,0.1208,0.246,100.000,0.2,0.687,0.852,1.017,4.303
26-07-2012,02:00:00,2.03,-888.88,-888.88,0.1213,0.329,100.000,0.3,0.687,0.852,1.017,4.303
26-07-2012,03:00:00,1.52,-888.88,-888.88,0.1221,0.467,100.000,0.5,0.687,0.880,1.017,4.303
26-07-2012,04:00:00,3.05,-888.88,-888.88,0.1246,0.356,100.000,0.4,0.687,0.880,1.017,4.297
26-07-2012,05:00:00,1.02,-888.88,-888.88,0.1408,-0.088,100.000,-0.1,0.687,0.880,1.017,4.297
26-07-2012,06:00:00,0.00,-888.88,-888.88,0.1412,-0.060,100.000,-0.1,0.660,0.880,1.017,4.297
26-07-2012,07:00:00,0.25,-888.88,-888.88,0.1446,-0.143,100.000,-0.1,0.632,0.880,1.017,4.297
26-07-2012,08:00:00,0.00,-888.88,-888.88,0.1454,-0.199,100.000,-0.2,0.632,0.880,1.017,4.291
26-07-2012,09:00:00,0.00,-888.88,-888.88,0.1450,-0.704,100.000,-0.7,0.632,0.880,1.044,4.315
26-07-2012,10:00:00,0.00,-888.88,-888.88,0.1437,-0.732,100.000,-0.7,0.632,0.852,1.017,4.363
26-07-2012,11:00:00,0.00,-888.88,-888.88,0.1425,-0.789,100.000,-0.8,0.632,0.852,1.017,4.393
26-07-2012,12:00:00,0.51,-888.88,-888.88,0.1412,-0.958,100.000,-1.0,0.632,0.852,1.017,4.393
26-07-2012,13:00:00,0.76,-888.88,-888.88,0.1403,-0.732,100.000,-0.7,0.632,0.852,1.017,4.369
26-07-2012,14:00:00,1.27,-888.88,-888.88,0.1391,-1.015,100.000,-1.0,0.632,0.852,1.017,4.393
26-07-2012,15:00:00,0.25,-888.88,-888.88,0.1386,-0.873,99.700,-0.9,0.632,0.852,1.017,4.369
26-07-2012,16:00:00,0.00,-888.88,-888.88,0.1378,-0.817,100.000,-0.8,0.632,0.852,1.017,4.369
26-07-2012,17:00:00,0.00,-888.88,-888.88,0.1370,-1.015,100.000,-1.0,0.660,0.852,1.017,4.339
26-07-2012,18:00:00,0.00,-888.88,-888.88,0.1361,-0.704,100.000,-0.7,0.660,0.852,1.017,4.333
26-07-2012,19:00:00,0.00,-888.88,-888.88,0.1353,-0.760,100.000,-0.8,0.660,0.852,1.017,4.321
26-07-2012,20:00:00,0.00,-888.88,-888.88,0.1348,-0.760,100.000,-0.8,0.660,0.825,1.017,4.321
26-07-2012,21:00:00,0.00,-888.88,-888.88,0.1340,-1.157,100.000,-1.2,0.660,0.852,1.017,4.315
26-07-2012,22:00:00,0.00,-888.88,-888.88,0.1336,-1.213,100.000,-1.2,0.660,0.852,1.017,4.303
26-07-2012,23:00:00,0.00,-888.88,-888.88,0.1327,-1.413,100.000,-1.4,0.660,0.852,1.017,4.303
27-07-2012,00:00:00,0.00,-888.88,-888.88,0.1323,-1.299,100.000,-1.3,0.660,0.852,1.017,4.303
27-07-2012,01:00:00,0.00,-888.88,-888.88,0.1319,-1.584,100.000,-1.6,0.687,0.852,1.017,4.297
27-07-2012,02:00:00,0.00,-888.88,-888.88,0.1314,-1.556,100.000,-1.6,0.687,0.852,1.017,4.297
27-07-2012,03:00:00,0.00,-888.88,-888.88,0.1310,-1.842,100.000,-1.8,0.687,0.852,1.017,4.291
27-07-2012,04:00:00,0.00,-888.88,-888.88,0.1306,-1.814,100.000,-1.8,0.687,0.852,1.017,4.291
27-07-2012,05:00:00,0.00,-888.88,-888.88,0.1302,-1.727,100.000,-1.7,0.687,0.852,1.017,4.291
27-07-2012,06:00:00,0.00,-888.88,-888.88,0.1297,-1.785,100.000,-1.8,0.687,0.852,1.017,4.291
27-07-2012,07:00:00,0.00,-888.88,-888.88,0.1297,-1.556,100.000,-1.6,0.687,0.852,1.017,4.291
27-07-2012,08:00:00,0.00,-888.88,-888.88,0.1293,-1.498,100.000,-1.5,0.687,0.852,1.017,4.291
27-07-2012,09:00:00,0.00,-888.88,-888.88,0.1293,-1.527,100.000,-1.5,0.687,0.852,1.017,4.321
27-07-2012,10:00:00,0.00,-888.88,-888.88,0.1289,-0.902,100.000,-0.9,0.687,0.852,1.017,4.424
27-07-2012,11:00:00,0.25,-888.88,-888.88,0.1289,-0.760,100.000,-0.8,0.687,0.852,1.017,4.393
27-07-2012,12:00:00,3.30,-888.88,-888.88,0.1285,-0.479,100.000,-0.5,0.687,0.852,1.017,4.363
27-07-2012,13:00:00,2.79,-888.88,-888.88,0.1285,-0.116,100.000,-0.1,0.687,0.852,1.017,4.381
27-07-2012,14:00:00,0.76,-888.88,-888.88,0.1280,-0.088,100.000,-0.1,0.687,0.852,1.017,4.363
27-07-2012,15:00:00,0.00,-888.88,-888.88,0.1280,-0.060,100.000,-0.1,0.687,0.852,1.017,4.375
27-07-2012,16:00:00,0.00,-888.88,-888.88,0.1276,-0.789,100.000,-0.8,0.715,0.852,1.017,4.393
27-07-2012,17:00:00,0.00,-888.88,-888.88,0.1276,-0.479,100.000,-0.5,0.715,0.852,1.017,4.363
27-07-2012,18:00:00,0.00,-888.88,-888.88,0.1276,-0.902,100.000,-0.9,0.715,0.880,1.017,4.339
27-07-2012,19:00:00,0.00,-888.88,-888.88,0.1276,-0.986,100.000,-1.0,0.715,0.880,1.017,4.333
27-07-2012,20:00:00,0.00,-888.88,-888.88,0.1276,-1.299,100.000,-1.3,0.715,0.880,1.017,4.321
27-07-2012,21:00:00,0.00,-888.88,-888.88,0.1280,-1.242,100.000,-1.2,0.715,0.880,1.017,4.321
27-07-2012,22:00:00,0.00,-888.88,-888.88,0.1276,-1.043,100.000,-1.0,0.715,0.880,1.017,4.315
27-07-2012,23:00:00,0.00,-888.88,-888.88,0.1276,-2.015,100.000,-2.0,0.715,0.880,1.017,4.303
28-07-2012,00:00:00,0.00,-888.88,-888.88,0.1276,-1.470,100.000,-1.5,0.715,0.880,1.017,4.303
28-07-2012,01:00:00,0.00,-888.88,-888.88,0.1276,-1.670,100.000,-1.7,0.715,0.880,1.017,4.303
28-07-2012,02:00:00,0.00,-888.88,-888.88,0.1276,-1.670,100.000,-1.7,0.715,0.880,1.017,4.297
28-07-2012,03:00:00,0.00,-888.88,-888.88,0.1276,-1.556,100.000,-1.6,0.715,0.880,1.017,4.297
28-07-2012,04:00:00,0.00,-888.88,-888.88,0.1276,-1.242,100.000,-1.2,0.715,0.880,1.017,4.291
28-07-2012,05:00:00,0.00,-888.88,-888.88,0.1276,-1.584,100.000,-1.6,0.715,0.880,1.017,4.291
28-07-2012,06:00:00,0.00,-888.88,-888.88,0.1272,-3.153,100.000,-3.2,0.715,0.880,1.044,4.291
28-07-2012,07:00:00,0.00,-888.88,-888.88,0.1272,-3.006,100.000,-3.0,0.742,0.880,1.044,4.291
