"Date","Time, GMT+11:00","Water Content, m³/m³ (LGR S/N: 9832566, SEN S/N: 9833752, LBL: 10cmBG)","Temp, °C (LGR S/N: 9832566, SEN S/N: 10284205)","RH, % (LGR S/N: 9832566, SEN S/N: 10284205)","DewPt, °C (LGR S/N: 9832566, SEN S/N: 10284205)"
26/05/16,05:29:21,0.2734,1.126,98.400,0.9
26/05/16,06:29:22,0.2741,1.344,98.600,1.1
26/05/16,07:29:23,0.2727,1.153,98.500,0.9
26/05/16,08:29:24,0.2668,1.071,98.400,0.8
26/05/16,09:29:25,0.2727,1.126,98.400,0.9
26/05/16,10:29:26,0.2690,1.208,98.500,1.0
26/05/16,11:29:27,0.2668,1.371,98.400,1.1
26/05/16,12:29:28,0.2777,1.507,98.500,1.3
26/05/16,13:29:29,0.2799,1.507,98.500,1.3
26/05/16,14:29:30,0.2850,1.724,98.700,1.5
26/05/16,15:29:31,0.2850,2.101,99.000,2.0
26/05/16,16:29:32,0.2821,2.128,99.100,2.0
26/05/16,17:29:33,0.2727,1.588,98.500,1.4
26/05/16,18:29:34,0.2683,1.534,98.400,1.3
26/05/16,19:29:35,0.2661,1.615,98.400,1.4
26/05/16,20:29:36,0.2639,1.670,98.300,1.4
26/05/16,21:29:37,0.2625,1.751,98.400,1.5
26/05/16,22:29:38,0.2610,1.670,98.300,1.4
26/05/16,23:29:39,0.2589,1.643,98.200,1.4
27/05/16,00:29:40,0.2574,1.615,98.200,1.4
27/05/16,01:29:41,0.2560,1.561,98.200,1.3
27/05/16,02:29:42,0.2545,1.507,98.000,1.2
27/05/16,03:29:43,0.2530,1.344,97.900,1.0
27/05/16,04:29:44,0.2523,1.180,97.400,0.8
27/05/16,05:29:45,0.2516,1.071,97.000,0.6
27/05/16,06:29:46,0.2509,0.989,96.700,0.5
27/05/16,07:29:47,0.2501,0.825,96.500,0.3
27/05/16,08:29:48,0.2494,0.825,96.500,0.3
27/05/16,09:29:49,0.2487,0.852,96.600,0.4
27/05/16,10:29:50,0.2480,1.126,97.400,0.8
27/05/16,11:29:51,0.2480,1.371,97.900,1.1
27/05/16,12:29:52,0.2472,2.637,99.300,2.5
27/05/16,13:29:53,0.2741,3.775,100.000,3.8
27/05/16,14:29:54,0.2894,4.402,100.000,4.4
27/05/16,15:29:55,0.2872,4.194,100.000,4.2
27/05/16,16:29:56,0.2777,3.063,99.500,3.0
27/05/16,17:29:57,0.2705,2.262,98.400,2.0
27/05/16,18:29:58,0.2654,1.534,97.600,1.2
27/05/16,19:29:59,0.2618,1.044,96.400,0.5
27/05/16,20:30:00,0.2596,0.439,95.000,-0.3
27/05/16,21:30:01,0.2574,-0.199,92.900,-1.2
27/05/16,22:30:02,0.2560,-0.732,91.000,-2.0
27/05/16,23:30:03,0.2552,-0.760,91.500,-2.0
28/05/16,00:30:04,0.2538,-1.242,89.400,-2.8
28/05/16,01:30:05,0.2538,-1.498,87.800,-3.3
28/05/16,02:30:06,0.2530,-1.641,86.500,-3.6
28/05/16,03:30:07,0.2523,-1.670,86.200,-3.7
28/05/16,04:30:08,0.2516,-2.276,82.300,-4.9
28/05/16,05:30:09,0.2509,-2.102,83.200,-4.6
28/05/16,06:30:10,0.2509,-2.830,79.500,-5.9
28/05/16,07:30:11,0.2509,-2.566,79.100,-5.7
28/05/16,08:30:12,0.2501,-2.596,79.200,-5.7
28/05/16,09:30:13,0.2494,-2.073,80.200,-5.0
28/05/16,10:30:14,0.2465,-0.088,92.700,-1.1
28/05/16,11:30:15,0.2436,0.825,99.500,0.8
28/05/16,12:30:16,0.2436,2.262,100.000,2.3
28/05/16,13:30:17,0.2509,3.801,100.000,3.8
28/05/16,14:30:18,0.2647,5.205,100.000,5.2
28/05/16,15:30:19,0.2668,5.745,100.000,5.7
28/05/16,16:30:20,0.2647,4.011,99.500,3.9
28/05/16,17:30:21,0.2618,2.396,98.600,2.2
28/05/16,18:30:22,0.2603,1.724,99.100,1.6
28/05/16,19:30:23,0.2589,0.989,99.100,0.9
28/05/16,20:30:24,0.2574,0.051,98.400,-0.2
28/05/16,21:30:25,0.2560,-0.367,97.600,-0.7
28/05/16,22:30:26,0.2545,0.051,98.600,-0.1
28/05/16,23:30:27,0.2538,0.273,99.100,0.1
29/05/16,00:30:28,0.2523,-0.116,97.700,-0.4
29/05/16,01:30:29,0.2516,-0.591,94.900,-1.3
29/05/16,02:30:30,0.2516,-0.704,93.700,-1.6
29/05/16,03:30:31,0.2516,-0.986,92.300,-2.1
29/05/16,04:30:32,0.2509,-1.299,90.100,-2.7
29/05/16,05:30:33,0.2501,-1.727,88.300,-3.4
29/05/16,06:30:34,0.2509,-2.276,84.500,-4.5
29/05/16,07:30:35,0.2509,-2.392,82.300,-5.0
29/05/16,08:30:36,0.2501,-2.683,80.400,-5.6
29/05/16,09:30:37,0.2494,-1.413,84.600,-3.7
29/05/16,10:30:38,0.2458,0.246,96.000,-0.3
29/05/16,11:30:39,0.2443,1.724,100.000,1.7
29/05/16,12:30:40,0.2429,3.433,100.000,3.4
29/05/16,13:30:41,0.2429,5.745,100.000,5.7
29/05/16,14:30:42,0.2436,7.041,96.700,6.6
29/05/16,15:30:43,0.2451,6.737,96.000,6.2
29/05/16,16:30:44,0.2451,4.584,95.600,3.9
29/05/16,17:30:45,0.2458,2.047,96.400,1.5
29/05/16,18:30:46,0.2451,0.467,96.300,-0.1
29/05/16,19:30:47,0.2451,-0.704,92.400,-1.8
29/05/16,20:30:48,0.2458,-1.356,86.300,-3.4
29/05/16,21:30:49,0.2465,-1.986,82.300,-4.6
29/05/16,22:30:50,0.2472,-2.073,81.700,-4.8
29/05/16,23:30:51,0.2472,-2.683,77.100,-6.1
30/05/16,00:30:52,0.2465,-1.556,82.400,-4.2
30/05/16,01:30:53,0.2458,-1.015,89.500,-2.5
30/05/16,02:30:54,0.2465,-2.566,83.800,-4.9
30/05/16,03:30:55,0.2458,-2.800,78.900,-6.0
30/05/16,04:30:56,0.2458,-2.712,81.200,-5.5
30/05/16,05:30:57,0.2458,-3.242,77.100,-6.7
30/05/16,06:30:58,0.2451,-3.508,73.600,-7.5
30/05/16,07:30:59,0.2443,-3.094,75.900,-6.7
30/05/16,08:31:00,0.2443,-2.596,77.700,-6.0
30/05/16,09:31:01,0.2429,-1.299,85.200,-3.5
30/05/16,10:31:02,0.2414,0.163,94.800,-0.6
30/05/16,11:31:03,0.2392,1.480,96.400,1.0
30/05/16,12:31:04,0.2371,2.637,90.500,1.2
30/05/16,13:31:05,0.2363,3.142,89.600,1.6
30/05/16,14:31:06,0.2356,3.406,89.800,1.9
30/05/16,15:31:07,0.2356,3.617,89.500,2.1
30/05/16,16:31:08,0.2356,2.074,89.500,0.5
30/05/16,17:31:09,0.2356,1.180,91.700,-0.0
30/05/16,18:31:10,0.2356,0.687,93.200,-0.3
30/05/16,19:31:11,0.2356,0.190,93.500,-0.7
30/05/16,20:31:12,0.2356,-0.060,93.800,-0.9
30/05/16,21:31:13,0.2356,0.218,94.700,-0.5
30/05/16,22:31:14,0.2356,0.246,95.600,-0.4
30/05/16,23:31:15,0.2356,-0.311,94.900,-1.0
31/05/16,00:31:16,0.2371,-1.128,89.500,-2.6
31/05/16,01:31:17,0.2378,-1.556,85.000,-3.8
31/05/16,02:31:18,0.2385,-1.699,82.900,-4.2
31/05/16,03:31:19,0.2385,-1.958,80.500,-4.9
31/05/16,04:31:20,0.2392,-2.654,76.200,-6.3
31/05/16,05:31:21,0.2392,-2.976,74.200,-6.9
31/05/16,06:31:22,0.2392,-2.976,73.500,-7.0
31/05/16,07:31:23,0.2392,-2.683,76.600,-6.2
31/05/16,08:31:24,0.2392,-2.859,78.700,-6.0
31/05/16,09:31:25,0.2385,-1.756,80.200,-4.7
31/05/16,10:31:26,0.2363,0.412,94.100,-0.4
31/05/16,11:31:27,0.2342,2.074,89.400,0.5
31/05/16,12:31:28,0.2327,3.301,75.300,-0.6
31/05/16,13:31:29,0.2327,4.324,69.100,-0.8
31/05/16,14:31:30,0.2320,5.360,68.900,0.1
31/05/16,15:31:31,0.2320,4.792,68.600,-0.5
31/05/16,16:31:32,0.2320,3.906,68.400,-1.4
31/05/16,17:31:33,0.2320,1.967,72.700,-2.4
31/05/16,18:31:34,0.2327,-0.060,76.500,-3.7
31/05/16,19:31:35,0.2327,-0.171,82.700,-2.8
31/05/16,20:31:36,0.2327,-0.591,84.900,-2.8
31/05/16,21:31:37,0.2334,-0.902,84.200,-3.2
31/05/16,22:31:38,0.2342,-1.185,84.000,-3.5
31/05/16,23:31:39,0.2342,-0.817,86.300,-2.8
01/06/16,00:31:40,0.2342,-0.451,89.100,-2.0
01/06/16,01:31:41,0.2342,-0.845,89.300,-2.4
01/06/16,02:31:42,0.2334,-0.171,92.900,-1.2
01/06/16,03:31:43,0.2334,-0.311,93.300,-1.3
01/06/16,04:31:44,0.2334,-1.242,88.900,-2.8
01/06/16,05:31:45,0.2342,-1.613,83.900,-4.0
01/06/16,06:31:46,0.2342,-1.356,84.700,-3.6
01/06/16,07:31:47,0.2342,-1.470,84.500,-3.7
01/06/16,08:31:48,0.2342,-0.676,90.000,-2.1
01/06/16,09:31:49,0.2327,0.246,94.800,-0.5
01/06/16,10:31:50,0.2313,1.153,98.500,0.9
01/06/16,11:31:51,0.2305,1.778,99.200,1.7
01/06/16,12:31:52,0.2298,3.932,95.500,3.3
01/06/16,13:31:53,0.2298,5.488,85.100,3.2
01/06/16,14:31:54,0.2298,6.179,80.100,3.0
01/06/16,15:31:55,0.2305,6.102,79.400,2.8
01/06/16,16:31:56,0.2305,5.821,84.100,3.3
01/06/16,17:31:57,0.2313,3.591,87.200,1.7
01/06/16,18:31:58,0.2305,1.805,87.800,-0.0
01/06/16,19:31:59,0.2313,1.071,89.400,-0.5
01/06/16,20:32:00,0.2305,1.044,91.500,-0.2
01/06/16,21:32:01,0.2313,0.273,91.100,-1.0
01/06/16,22:32:02,0.2313,-0.255,91.000,-1.5
01/06/16,23:32:03,0.2313,-0.591,89.900,-2.0
02/06/16,00:32:04,0.2327,-0.902,87.500,-2.7
02/06/16,01:32:05,0.2334,-1.441,83.800,-3.8
02/06/16,02:32:06,0.2342,-1.584,81.700,-4.3
02/06/16,03:32:07,0.2342,-1.441,82.800,-4.0
02/06/16,04:32:08,0.2342,-1.929,80.400,-4.9
02/06/16,05:32:09,0.2342,-1.814,81.500,-4.6
02/06/16,06:32:10,0.2342,-2.073,80.100,-5.0
02/06/16,07:32:11,0.2342,-2.276,78.100,-5.6
02/06/16,08:32:12,0.2342,-2.160,78.500,-5.4
02/06/16,09:32:13,0.2334,-1.157,83.700,-3.6
02/06/16,10:32:14,0.2313,1.262,95.900,0.7
02/06/16,11:32:15,0.2298,3.036,99.800,3.0
02/06/16,12:32:16,0.2291,5.179,94.300,4.3
02/06/16,13:32:17,0.2298,6.484,87.600,4.6
02/06/16,14:32:18,0.2291,6.763,83.000,4.1
02/06/16,15:32:19,0.2298,6.026,81.900,3.2
02/06/16,16:32:20,0.2298,4.454,82.800,1.8
02/06/16,17:32:21,0.2298,3.301,86.600,1.3
02/06/16,18:32:22,0.2298,2.155,89.400,0.6
02/06/16,19:32:23,0.2298,1.262,91.000,-0.0
02/06/16,20:32:24,0.2298,0.907,92.500,-0.2
02/06/16,21:32:25,0.2305,1.480,94.500,0.7
02/06/16,22:32:26,0.2298,1.670,95.500,1.0
02/06/16,23:32:27,0.2305,1.588,96.000,1.0
03/06/16,00:32:28,0.2305,1.588,96.300,1.1
03/06/16,01:32:29,0.2305,1.480,96.400,1.0
03/06/16,02:32:30,0.2305,0.797,95.600,0.2
03/06/16,03:32:31,0.2298,0.797,95.400,0.1
03/06/16,04:32:32,0.2298,0.495,95.600,-0.1
03/06/16,05:32:33,0.2298,0.522,96.100,-0.0
03/06/16,06:32:34,0.2298,-0.060,95.100,-0.8
03/06/16,07:32:35,0.2305,-0.143,95.100,-0.8
03/06/16,08:32:36,0.2298,-0.004,95.400,-0.7
03/06/16,09:32:37,0.2298,0.577,96.100,0.0
03/06/16,10:32:38,0.2298,1.507,97.300,1.1
03/06/16,11:32:39,0.2298,3.564,99.800,3.5
03/06/16,12:32:40,0.2298,3.775,99.600,3.7
03/06/16,13:32:41,0.2305,3.932,98.200,3.7
03/06/16,14:32:42,0.2305,3.827,97.300,3.4
03/06/16,15:32:43,0.2305,3.327,97.800,3.0
03/06/16,16:32:44,0.2305,3.221,98.600,3.0
03/06/16,17:32:45,0.2305,3.009,98.800,2.8
03/06/16,18:32:46,0.2305,2.850,99.000,2.7
03/06/16,19:32:47,0.2305,2.797,99.200,2.7
03/06/16,20:32:48,0.2305,2.850,99.400,2.8
03/06/16,21:32:49,0.2298,2.877,99.600,2.8
03/06/16,22:32:50,0.2298,2.930,99.700,2.9
03/06/16,23:32:51,0.2298,2.956,100.000,3.0
04/06/16,00:32:52,0.2298,2.930,100.000,2.9
04/06/16,01:32:53,0.2298,2.956,100.000,3.0
04/06/16,02:32:54,0.2298,2.930,100.000,2.9
04/06/16,03:32:55,0.2305,2.664,100.000,2.7
04/06/16,04:32:56,0.2320,2.690,100.000,2.7
04/06/16,05:32:57,0.2349,2.797,100.000,2.8
04/06/16,06:32:58,0.2392,2.903,100.000,2.9
04/06/16,07:32:59,0.2422,2.983,100.000,3.0
04/06/16,08:33:00,0.2465,2.983,100.000,3.0
04/06/16,09:33:01,0.2552,3.301,100.000,3.3
04/06/16,10:33:02,0.2705,3.643,100.000,3.6
04/06/16,11:33:03,0.2792,4.115,100.000,4.1
04/06/16,12:33:04,0.2894,4.324,100.000,4.3
04/06/16,13:33:05,0.2872,4.610,100.000,4.6
04/06/16,14:33:06,0.2857,4.844,100.000,4.8
04/06/16,15:33:07,0.2886,4.766,100.000,4.8
04/06/16,16:33:08,0.2879,4.766,100.000,4.8
04/06/16,17:33:09,0.2908,4.740,100.000,4.7
04/06/16,18:33:10,0.3017,4.766,100.000,4.8
04/06/16,19:33:11,0.2937,4.792,100.000,4.8
04/06/16,20:33:12,0.2857,4.869,100.000,4.9
04/06/16,21:33:13,0.2785,5.616,100.000,5.6
04/06/16,22:33:14,0.2705,5.949,100.000,6.0
04/06/16,23:33:15,0.2654,6.051,100.000,6.1
05/06/16,00:33:16,0.2625,6.077,100.000,6.1
05/06/16,01:33:17,0.2603,5.847,100.000,5.9
05/06/16,02:33:18,0.2589,5.745,100.000,5.7
05/06/16,03:33:19,0.2574,5.745,100.000,5.7
05/06/16,04:33:20,0.2560,5.565,100.000,5.6
05/06/16,05:33:21,0.2552,5.642,100.000,5.6
05/06/16,06:33:22,0.2545,5.488,100.000,5.5
05/06/16,07:33:23,0.2538,5.282,100.000,5.3
05/06/16,08:33:24,0.2545,5.334,100.000,5.3
05/06/16,09:33:25,0.2560,5.668,100.000,5.7
05/06/16,10:33:26,0.2618,5.949,100.000,6.0
05/06/16,11:33:27,0.2647,5.949,100.000,6.0
05/06/16,12:33:28,0.2647,6.026,100.000,6.0
05/06/16,13:33:29,0.2647,6.000,100.000,6.0
05/06/16,14:33:30,0.2727,5.796,100.000,5.8
05/06/16,15:33:31,0.2792,5.796,100.000,5.8
05/06/16,16:33:32,0.2857,5.539,100.000,5.5
05/06/16,17:33:33,0.2872,5.334,100.000,5.3
05/06/16,18:33:34,0.2850,5.102,100.000,5.1
05/06/16,19:33:35,0.2785,4.999,100.000,5.0
05/06/16,20:33:36,0.2741,4.973,100.000,5.0
05/06/16,21:33:37,0.2698,4.818,100.000,4.8
05/06/16,22:33:38,0.2668,4.766,100.000,4.8
05/06/16,23:33:39,0.2639,4.584,100.000,4.6
06/06/16,00:33:40,0.2618,4.298,100.000,4.3
06/06/16,01:33:41,0.2603,4.194,100.000,4.2
06/06/16,02:33:42,0.2589,4.350,100.000,4.4
06/06/16,03:33:43,0.2581,4.168,100.000,4.2
06/06/16,04:33:44,0.2574,3.958,100.000,4.0
06/06/16,05:33:45,0.2567,3.827,100.000,3.8
06/06/16,06:33:46,0.2560,3.564,100.000,3.6
06/06/16,07:33:47,0.2560,3.301,100.000,3.3
06/06/16,08:33:48,0.2552,2.128,99.800,2.1
06/06/16,09:33:49,0.2545,1.994,99.900,2.0
06/06/16,10:33:50,0.2538,2.530,100.000,2.5
06/06/16,11:33:51,0.2538,3.643,100.000,3.6
06/06/16,12:33:52,0.2538,3.274,100.000,3.3
06/06/16,13:33:53,0.2530,3.564,100.000,3.6
06/06/16,14:33:54,0.2523,3.564,100.000,3.6
06/06/16,15:33:55,0.2523,2.717,100.000,2.7
06/06/16,16:33:56,0.2509,2.289,100.000,2.3
06/06/16,17:33:57,0.2501,2.236,100.000,2.2
06/06/16,18:33:58,0.2501,1.859,99.900,1.8
06/06/16,19:33:59,0.2494,1.805,99.900,1.8
06/06/16,20:34:00,0.2487,1.778,99.900,1.8
06/06/16,21:34:01,0.2494,1.697,99.800,1.7
06/06/16,22:34:02,0.2494,1.805,99.800,1.8
06/06/16,23:34:03,0.2487,1.643,99.700,1.6
07/06/16,00:34:04,0.2494,1.588,99.700,1.5
07/06/16,01:34:05,0.2487,1.480,99.700,1.4
07/06/16,02:34:06,0.2487,1.507,99.800,1.5
07/06/16,03:34:07,0.2480,1.480,99.700,1.4
07/06/16,04:34:08,0.2480,1.561,99.700,1.5
07/06/16,05:34:09,0.2487,1.507,99.700,1.5
07/06/16,06:34:10,0.2494,1.507,99.700,1.5
07/06/16,07:34:11,0.2501,1.398,99.600,1.3
07/06/16,08:34:12,0.2501,1.371,99.600,1.3
07/06/16,09:34:13,0.2501,1.480,99.700,1.4
07/06/16,10:34:14,0.2501,1.615,99.600,1.6
07/06/16,11:34:15,0.2501,1.643,99.600,1.6
07/06/16,12:34:16,0.2501,1.778,99.700,1.7
07/06/16,13:34:17,0.2530,1.859,99.700,1.8
07/06/16,14:34:18,0.2647,2.101,99.900,2.1
07/06/16,15:34:19,0.2727,2.101,99.900,2.1
07/06/16,16:34:20,0.2727,1.886,99.800,1.9
07/06/16,17:34:21,0.2712,1.724,99.800,1.7
07/06/16,18:34:22,0.2698,1.480,99.700,1.4
07/06/16,19:34:23,0.2814,1.534,99.900,1.5
07/06/16,20:34:24,0.2785,1.724,100.000,1.7
07/06/16,21:34:25,0.2792,1.967,100.000,2.0
07/06/16,22:34:26,0.2806,2.262,100.000,2.3
07/06/16,23:34:27,0.2777,2.450,100.000,2.4
08/06/16,00:34:28,0.2756,2.610,100.000,2.6
08/06/16,01:34:29,0.2727,2.637,100.000,2.6
08/06/16,02:34:30,0.2705,2.664,100.000,2.7
08/06/16,03:34:31,0.2690,2.557,100.000,2.6
08/06/16,04:34:32,0.2690,2.584,100.000,2.6
08/06/16,05:34:33,0.2683,2.584,100.000,2.6
08/06/16,06:34:34,0.2683,2.503,100.000,2.5
08/06/16,07:34:35,0.2668,2.343,100.000,2.3
08/06/16,08:34:36,0.2676,2.262,100.000,2.3
08/06/16,09:34:37,0.2698,2.370,100.000,2.4
08/06/16,10:34:38,0.2690,2.530,100.000,2.5
08/06/16,11:34:39,0.2676,2.797,100.000,2.8
08/06/16,12:34:40,0.2676,2.850,100.000,2.8
08/06/16,13:34:41,0.2668,2.903,100.000,2.9
08/06/16,14:34:42,0.2654,2.930,100.000,2.9
08/06/16,15:34:43,0.2654,2.610,100.000,2.6
08/06/16,16:34:44,0.2661,2.316,100.000,2.3
08/06/16,17:34:45,0.2654,2.262,100.000,2.3
08/06/16,18:34:46,0.2639,2.236,100.000,2.2
08/06/16,19:34:47,0.2618,2.074,100.000,2.1
08/06/16,20:34:48,0.2618,2.182,100.000,2.2
08/06/16,21:34:49,0.2668,2.182,100.000,2.2
08/06/16,22:34:50,0.2719,2.316,100.000,2.3
08/06/16,23:34:51,0.2806,2.610,100.000,2.6
09/06/16,00:34:52,0.3053,2.637,100.000,2.6
09/06/16,01:34:53,0.3053,2.797,100.000,2.8
09/06/16,02:34:54,0.3126,3.195,100.000,3.2
09/06/16,03:34:55,0.3090,3.801,100.000,3.8
09/06/16,04:34:56,0.3053,3.880,100.000,3.9
09/06/16,05:34:57,0.2937,3.512,100.000,3.5
09/06/16,06:34:58,0.2792,3.195,100.000,3.2
09/06/16,07:34:59,0.2719,2.450,100.000,2.4
09/06/16,08:35:00,0.2690,2.289,100.000,2.3
09/06/16,09:35:01,0.2661,2.262,100.000,2.3
09/06/16,10:35:02,0.2639,2.074,100.000,2.1
09/06/16,11:35:03,0.2625,1.913,100.000,1.9
09/06/16,12:35:04,0.2705,1.398,100.000,1.4
09/06/16,13:35:05,0.2799,1.967,100.000,2.0
09/06/16,14:35:06,0.2814,2.289,100.000,2.3
09/06/16,15:35:07,0.2806,2.262,100.000,2.3
09/06/16,16:35:08,0.2777,2.423,100.000,2.4
09/06/16,17:35:09,0.2756,2.370,100.000,2.4
09/06/16,18:35:10,0.2734,2.262,100.000,2.3
09/06/16,19:35:11,0.2712,2.128,100.000,2.1
09/06/16,20:35:12,0.2698,2.155,100.000,2.2
09/06/16,21:35:13,0.2712,2.262,100.000,2.3
09/06/16,22:35:14,0.2712,2.343,100.000,2.3
09/06/16,23:35:15,0.2705,2.423,100.000,2.4
10/06/16,00:35:16,0.2690,2.396,100.000,2.4
10/06/16,01:35:17,0.2676,2.396,100.000,2.4
10/06/16,02:35:18,0.2661,2.316,100.000,2.3
10/06/16,03:35:19,0.2639,2.289,100.000,2.3
10/06/16,04:35:20,0.2632,2.182,100.000,2.2
10/06/16,05:35:21,0.2618,2.155,100.000,2.2
10/06/16,06:35:22,0.2610,1.805,100.000,1.8
10/06/16,07:35:23,0.2610,1.153,100.000,1.1
10/06/16,08:35:24,0.2603,0.989,100.000,1.0
10/06/16,09:35:25,0.2589,1.180,100.000,1.2
10/06/16,10:35:26,0.2581,1.588,100.000,1.6
10/06/16,11:35:27,0.2581,1.561,100.000,1.6
10/06/16,12:35:28,0.2567,1.886,100.000,1.9
10/06/16,13:35:29,0.2567,2.128,100.000,2.1
10/06/16,14:35:30,0.2560,1.832,100.000,1.8
10/06/16,15:35:31,0.2560,1.317,100.000,1.3
10/06/16,16:35:32,0.2552,0.907,100.000,0.9
10/06/16,17:35:33,0.2538,0.660,99.900,0.6
10/06/16,18:35:34,0.2538,0.687,99.900,0.7
10/06/16,19:35:35,0.2523,0.770,100.000,0.8
10/06/16,20:35:36,0.2516,0.797,100.000,0.8
10/06/16,21:35:37,0.2509,0.797,100.000,0.8
10/06/16,22:35:38,0.2516,0.852,100.000,0.8
10/06/16,23:35:39,0.2523,0.907,100.000,0.9
11/06/16,00:35:40,0.2668,0.962,100.000,1.0
11/06/16,01:35:41,0.2763,1.071,100.000,1.1
11/06/16,02:35:42,0.2806,1.180,100.000,1.2
11/06/16,03:35:43,0.2785,0.989,100.000,1.0
11/06/16,04:35:44,0.2741,0.770,100.000,0.8
11/06/16,05:35:45,0.2705,0.522,100.000,0.5
11/06/16,06:35:46,0.2676,0.301,99.900,0.3
11/06/16,07:35:47,0.2647,-0.060,99.200,-0.2
11/06/16,08:35:48,0.2632,-0.507,98.400,-0.7
11/06/16,09:35:49,0.2618,-0.339,98.200,-0.6
11/06/16,10:35:50,0.2603,0.024,99.000,-0.1
11/06/16,11:35:51,0.2589,0.190,99.600,0.1
11/06/16,12:35:52,0.2574,0.329,100.000,0.3
11/06/16,13:35:53,0.2581,0.550,100.000,0.5
11/06/16,14:35:54,0.2618,0.770,100.000,0.8
11/06/16,15:35:55,0.2639,1.126,100.000,1.1
11/06/16,16:35:56,0.2647,1.235,100.000,1.2
11/06/16,17:35:57,0.2647,1.398,100.000,1.4
11/06/16,18:35:58,0.2632,0.962,99.800,0.9
11/06/16,19:35:59,0.2625,0.495,98.800,0.3
11/06/16,20:36:00,0.2610,0.218,97.800,-0.1
11/06/16,21:36:01,0.2596,-0.004,96.800,-0.5
11/06/16,22:36:02,0.2589,-0.311,95.400,-1.0
11/06/16,23:36:03,0.2581,-0.423,94.700,-1.2
12/06/16,00:36:04,0.2574,-0.676,94.300,-1.5
12/06/16,01:36:05,0.2574,-1.100,92.600,-2.2
12/06/16,02:36:06,0.2567,-1.356,91.200,-2.6
12/06/16,03:36:07,0.2560,-1.242,90.900,-2.5
12/06/16,04:36:08,0.2560,-1.842,88.300,-3.5
12/06/16,05:36:09,0.2552,-1.157,89.600,-2.7
12/06/16,06:36:10,0.2545,-1.842,90.500,-3.2
12/06/16,07:36:11,0.2545,-1.958,87.600,-3.7
12/06/16,08:36:12,0.2538,-2.218,85.700,-4.3
12/06/16,09:36:13,0.2530,-1.384,87.500,-3.2
12/06/16,10:36:14,0.2501,-0.116,94.800,-0.9
12/06/16,11:36:15,0.2480,0.550,99.300,0.4
12/06/16,12:36:16,0.2472,2.262,100.000,2.3
12/06/16,13:36:17,0.2494,3.406,100.000,3.4
12/06/16,14:36:18,0.2516,4.402,100.000,4.4
12/06/16,15:36:19,0.2530,4.454,100.000,4.5
12/06/16,16:36:20,0.2538,2.983,100.000,3.0
12/06/16,17:36:21,0.2538,1.126,100.000,1.1
12/06/16,18:36:22,0.2530,0.246,99.400,0.2
12/06/16,19:36:23,0.2530,-0.507,98.500,-0.7
12/06/16,20:36:24,0.2523,-0.986,98.000,-1.3
12/06/16,21:36:25,0.2523,-1.242,97.700,-1.6
12/06/16,22:36:26,0.2523,-1.413,97.300,-1.8
12/06/16,23:36:27,0.2523,-1.527,96.800,-2.0
13/06/16,00:36:28,0.2523,-1.556,95.700,-2.2
13/06/16,01:36:29,0.2516,-1.527,94.400,-2.3
13/06/16,02:36:30,0.2516,-1.384,92.900,-2.4
13/06/16,03:36:31,0.2509,-1.498,92.300,-2.6
13/06/16,04:36:32,0.2509,-1.584,90.700,-2.9
13/06/16,05:36:33,0.2501,-1.727,89.500,-3.2
13/06/16,06:36:34,0.2501,-1.613,89.100,-3.2
13/06/16,07:36:35,0.2494,-1.527,89.500,-3.0
13/06/16,08:36:36,0.2494,-1.441,90.000,-2.9
13/06/16,09:36:37,0.2480,-0.535,87.700,-2.3
13/06/16,10:36:38,0.2451,0.825,80.000,-2.2
13/06/16,11:36:39,0.2436,2.289,66.300,-3.3
13/06/16,12:36:40,0.2429,3.327,52.300,-5.5
13/06/16,13:36:41,0.2422,4.220,49.600,-5.4
13/06/16,14:36:42,0.2422,4.376,44.600,-6.6
13/06/16,15:36:43,0.2422,4.063,40.300,-8.2
13/06/16,16:36:44,0.2422,2.557,38.700,-10.1
13/06/16,17:36:45,0.2422,1.208,35.400,-12.4
13/06/16,18:36:46,0.2422,0.550,34.800,-13.2
13/06/16,19:36:47,0.2422,0.577,32.900,-13.9
13/06/16,20:36:48,0.2422,0.439,33.900,-13.6
13/06/16,21:36:49,0.2422,0.246,31.700,-14.6
13/06/16,22:36:50,0.2422,0.384,32.000,-14.4
13/06/16,23:36:51,0.2422,0.163,35.100,-13.4
14/06/16,00:36:52,0.2414,0.107,35.900,-13.2
14/06/16,01:36:53,0.2422,-0.004,38.800,-12.4
14/06/16,02:36:54,0.2414,0.107,36.900,-12.9
14/06/16,03:36:55,0.2414,0.329,32.600,-14.2
14/06/16,04:36:56,0.2414,0.329,33.600,-13.8
14/06/16,05:36:57,0.2414,0.135,34.900,-13.5
14/06/16,06:36:58,0.2407,-0.032,34.400,-13.9
14/06/16,07:36:59,0.2407,-0.255,38.700,-12.6
14/06/16,08:37:00,0.2407,-0.171,41.400,-11.7
14/06/16,09:37:01,0.2400,0.495,40.900,-11.3
14/06/16,10:37:02,0.2392,2.584,52.500,-6.1
14/06/16,11:37:03,0.2385,4.688,49.900,-4.9
14/06/16,12:37:04,0.2385,5.437,42.800,-6.2
14/06/16,13:37:05,0.2385,5.282,39.100,-7.5
14/06/16,14:37:06,0.2378,6.408,39.800,-6.3
14/06/16,15:37:07,0.2378,5.231,45.900,-5.5
