"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 809009)","Gust Speed, m/s (SEN S/N: 809009)"
07-05-2005,22:00:00,0.00,6.458,6.357,5.872,-0.423,2.46,1.00,-48.5,1.2,0.00,1.14
07-05-2005,23:00:00,0.00,6.255,6.306,5.488,-0.817,4.15,1.00,-47.5,1.2,0.00,1.14
08-05-2005,00:00:00,0.00,6.026,6.230,5.179,-1.157,2.89,1.00,-48.2,1.2,0.00,1.14
08-05-2005,01:00:00,0.00,5.847,6.153,4.895,-1.356,3.31,1.00,-48.0,1.2,0.00,1.14
08-05-2005,02:00:00,0.00,5.642,6.051,4.636,-1.498,3.31,1.00,-48.0,1.2,0.00,1.14
08-05-2005,03:00:00,0.00,5.462,5.949,4.402,-1.356,2.03,1.00,-48.8,1.2,2.28,4.57
08-05-2005,04:00:00,0.00,5.308,5.847,4.220,-0.732,3.74,1.00,-47.7,1.2,3.81,5.71
08-05-2005,05:00:00,0.00,5.154,5.745,4.115,-0.339,4.57,1.00,-47.2,1.2,4.95,8.76
08-05-2005,06:00:00,0.00,5.024,5.642,4.037,-0.116,4.57,1.00,-47.2,1.2,5.71,8.38
08-05-2005,07:00:00,0.00,4.947,5.565,4.011,0.135,4.15,1.00,-47.5,1.2,4.57,7.99
08-05-2005,08:00:00,0.00,4.895,5.462,4.011,0.632,4.99,1.00,-46.9,171.2,4.19,7.23
08-05-2005,09:00:00,0.00,4.844,5.411,4.037,2.289,5.81,1.00,-46.4,571.2,4.57,7.61
08-05-2005,10:00:00,0.00,4.818,5.360,4.141,5.565,7.03,1.00,-45.7,918.7,4.95,7.61
08-05-2005,11:00:00,0.00,4.869,5.308,4.428,9.361,7.83,1.00,-45.2,1158.7,4.57,8.76
08-05-2005,12:00:00,0.00,5.024,5.308,4.947,8.767,8.23,1.00,-44.9,1288.7,6.09,9.52
08-05-2005,13:00:00,0.00,5.257,5.334,5.514,8.866,8.63,1.00,-44.7,1298.7,5.71,9.52
08-05-2005,14:00:00,0.00,5.514,5.411,6.000,8.319,7.83,1.00,-45.2,1196.2,6.09,10.66
08-05-2005,15:00:00,0.00,5.796,5.488,6.408,7.167,8.23,1.00,-44.9,956.2,4.95,8.38
08-05-2005,16:00:00,0.00,6.026,5.616,6.687,6.051,7.43,1.00,-45.4,608.7,4.57,7.99
08-05-2005,17:00:00,0.00,6.204,5.719,6.763,4.454,5.40,1.00,-46.7,238.7,3.43,6.85
08-05-2005,18:00:00,0.00,6.306,5.847,6.636,2.343,4.15,1.00,-47.5,8.7,1.90,3.81
08-05-2005,19:00:00,0.00,6.306,5.924,6.357,1.751,4.57,1.00,-47.2,1.2,4.19,7.99
08-05-2005,20:00:00,0.00,6.230,5.975,6.051,1.561,4.15,1.00,-47.5,1.2,5.33,8.38
08-05-2005,21:00:00,0.00,6.128,5.975,5.821,1.262,4.15,1.00,-47.5,1.2,4.95,7.99
08-05-2005,22:00:00,0.00,6.026,5.975,5.591,1.153,4.15,1.00,-47.5,1.2,5.33,7.61
08-05-2005,23:00:00,0.00,5.898,5.949,5.437,1.398,4.15,1.00,-47.5,1.2,6.09,8.38
09-05-2005,00:00:00,0.00,5.796,5.898,5.282,1.507,4.15,1.00,-47.5,1.2,6.09,8.76
09-05-2005,01:00:00,0.00,5.719,5.872,5.205,1.643,4.15,1.00,-47.5,1.2,7.23,11.42
09-05-2005,02:00:00,0.00,5.642,5.821,5.128,2.850,4.99,1.00,-46.9,1.2,6.85,12.94
09-05-2005,03:00:00,0.00,5.591,5.770,5.128,3.670,4.99,1.00,-46.9,1.2,6.47,12.18
09-05-2005,04:00:00,0.00,5.565,5.745,5.154,3.327,4.99,1.00,-46.9,1.2,6.09,10.66
09-05-2005,05:00:00,0.00,5.539,5.719,5.179,2.956,4.99,1.00,-46.9,1.2,6.47,13.32
09-05-2005,06:00:00,0.00,5.539,5.693,5.154,3.327,4.99,1.00,-46.9,1.2,6.47,11.04
09-05-2005,07:00:00,0.00,5.514,5.668,5.154,2.744,4.99,1.00,-46.9,1.2,7.23,13.32
09-05-2005,08:00:00,0.00,5.514,5.668,5.154,3.538,5.40,1.00,-46.7,88.7,7.61,14.47
09-05-2005,09:00:00,0.00,5.488,5.642,5.154,5.385,5.81,1.00,-46.4,226.2,7.99,14.85
09-05-2005,10:00:00,0.00,5.488,5.642,5.231,7.015,6.22,1.00,-46.2,388.7,7.99,12.94
09-05-2005,11:00:00,0.00,5.539,5.616,5.385,9.731,7.03,1.00,-45.7,833.7,8.38,14.09
09-05-2005,12:00:00,0.00,5.616,5.642,5.616,10.173,7.43,1.00,-45.4,1298.7,8.38,14.47
09-05-2005,13:00:00,0.00,5.745,5.668,5.975,9.435,7.43,1.00,-45.4,1311.2,8.76,15.23
09-05-2005,14:00:00,0.00,5.924,5.693,6.306,8.120,7.43,1.00,-45.4,1168.7,9.52,15.61
09-05-2005,15:00:00,0.00,6.102,5.770,6.535,7.041,7.43,1.00,-45.4,896.2,8.76,14.09
09-05-2005,16:00:00,0.00,6.255,5.847,6.661,6.153,7.03,1.00,-45.7,546.2,7.61,13.70
09-05-2005,17:00:00,0.00,6.357,5.949,6.661,5.437,5.81,1.00,-46.4,181.2,6.47,11.80
09-05-2005,18:00:00,0.00,6.408,6.000,6.560,3.354,4.57,1.00,-47.2,8.7,4.19,9.52
09-05-2005,19:00:00,0.00,6.382,6.051,6.357,2.744,4.57,1.00,-47.2,1.2,5.33,7.99
09-05-2005,20:00:00,0.00,6.331,6.077,6.128,2.182,4.57,1.00,-47.2,1.2,4.19,6.85
09-05-2005,21:00:00,0.00,6.230,6.102,5.924,1.805,4.15,1.00,-47.5,1.2,4.19,8.38
09-05-2005,22:00:00,0.00,6.128,6.077,5.719,1.967,4.15,1.00,-47.5,1.2,6.47,12.18
09-05-2005,23:00:00,0.00,6.026,6.051,5.565,1.832,4.57,1.00,-47.2,1.2,6.47,11.42
10-05-2005,00:00:00,0.00,5.924,6.000,5.437,1.886,4.99,1.00,-46.9,1.2,7.23,11.80
10-05-2005,01:00:00,0.00,5.847,5.975,5.334,1.859,4.99,1.00,-46.9,1.2,7.23,11.42
10-05-2005,02:00:00,0.00,5.770,5.924,5.231,1.778,4.15,1.00,-47.5,1.2,7.61,11.42
10-05-2005,03:00:00,0.00,5.693,5.872,5.154,1.643,4.57,1.00,-47.2,1.2,7.61,12.18
10-05-2005,04:00:00,0.00,5.616,5.821,5.102,1.697,4.15,1.00,-47.5,1.2,7.61,12.56
10-05-2005,05:00:00,0.00,5.565,5.796,5.024,1.697,4.15,1.00,-47.5,1.2,8.38,12.56
10-05-2005,06:00:00,0.00,5.514,5.745,4.973,1.615,4.15,1.00,-47.5,1.2,9.14,14.47
10-05-2005,07:00:00,0.00,5.462,5.719,4.921,1.262,3.31,1.00,-48.0,1.2,7.61,13.32
10-05-2005,08:00:00,0.00,5.411,5.668,4.844,1.317,4.15,1.00,-47.5,158.7,7.23,11.04
10-05-2005,09:00:00,0.00,5.360,5.616,4.792,2.289,5.40,1.00,-46.7,548.7,7.61,12.94
10-05-2005,10:00:00,0.00,5.308,5.591,4.792,4.480,6.22,1.00,-46.2,886.2,7.61,12.56
10-05-2005,11:00:00,0.00,5.308,5.565,4.921,7.594,7.03,1.00,-45.7,1131.2,8.38,12.94
10-05-2005,12:00:00,0.00,5.360,5.539,5.179,7.494,7.43,1.00,-45.4,1258.7,7.61,11.80
10-05-2005,13:00:00,0.00,5.488,5.539,5.514,7.795,7.43,1.00,-45.4,1266.2,7.23,11.42
10-05-2005,14:00:00,0.00,5.642,5.565,5.898,7.519,7.83,1.00,-45.2,1163.7,6.47,11.04
10-05-2005,15:00:00,0.00,5.847,5.616,6.230,6.357,7.43,1.00,-45.4,936.2,7.23,11.80
10-05-2005,16:00:00,0.00,6.026,5.693,6.433,5.334,6.22,1.00,-46.2,616.2,7.23,11.42
10-05-2005,17:00:00,0.00,6.153,5.770,6.458,4.141,4.57,1.00,-47.2,228.7,6.09,10.28
10-05-2005,18:00:00,0.00,6.204,5.847,6.357,2.770,4.15,1.00,-47.5,8.7,6.85,10.66
10-05-2005,19:00:00,0.00,6.179,5.898,6.153,3.036,4.15,1.00,-47.5,1.2,5.33,10.66
10-05-2005,20:00:00,0.00,6.128,5.924,5.949,2.262,3.31,1.00,-48.0,1.2,5.33,8.76
10-05-2005,21:00:00,0.00,6.051,5.924,5.796,1.453,2.89,1.00,-48.2,1.2,5.71,9.14
10-05-2005,22:00:00,0.00,5.975,5.924,5.591,0.852,2.89,1.00,-48.2,1.2,4.57,7.99
10-05-2005,23:00:00,0.00,5.872,5.898,5.411,0.329,3.31,1.00,-48.0,1.2,3.43,6.85
11-05-2005,00:00:00,0.00,5.770,5.872,5.205,-0.032,3.31,1.00,-48.0,1.2,4.19,7.23
11-05-2005,01:00:00,0.00,5.642,5.821,5.024,-0.171,4.15,1.00,-47.5,1.2,4.95,8.38
11-05-2005,02:00:00,0.00,5.539,5.770,4.818,-0.255,4.99,1.00,-46.9,1.2,4.19,7.61
11-05-2005,03:00:00,0.00,5.411,5.719,4.662,-0.648,4.57,1.00,-47.2,1.2,1.90,4.95
11-05-2005,04:00:00,0.00,5.282,5.642,4.480,-0.760,4.57,1.00,-47.2,1.2,3.43,5.71
11-05-2005,05:00:00,0.00,5.154,5.565,4.298,-0.958,4.15,1.00,-47.5,1.2,3.05,5.71
11-05-2005,06:00:00,0.00,5.050,5.488,4.141,-1.071,4.15,1.00,-47.5,1.2,3.81,5.33
11-05-2005,07:00:00,0.00,4.921,5.411,4.011,-0.986,4.57,1.00,-47.2,1.2,3.81,5.71
11-05-2005,08:00:00,0.00,4.818,5.360,3.880,-0.620,6.22,1.00,-46.2,153.7,3.81,6.09
11-05-2005,09:00:00,0.00,4.714,5.257,3.775,0.135,8.63,1.00,-44.7,541.2,3.81,6.47
11-05-2005,10:00:00,0.00,4.636,5.179,3.775,3.036,10.21,1.00,-43.7,876.2,2.28,5.71
11-05-2005,11:00:00,0.00,4.610,5.128,3.958,8.444,10.99,1.00,-43.2,1118.7,2.28,5.33
11-05-2005,12:00:00,0.00,4.714,5.102,4.454,8.568,10.99,1.00,-43.2,1246.2,3.05,6.09
11-05-2005,13:00:00,0.00,4.921,5.102,5.102,8.742,10.99,1.00,-43.2,1256.2,4.57,7.61
11-05-2005,14:00:00,0.00,5.205,5.154,5.693,8.543,10.99,1.00,-43.2,1146.2,4.19,6.85
11-05-2005,15:00:00,0.00,5.514,5.231,6.128,7.695,10.60,1.00,-43.5,921.2,3.43,6.47
11-05-2005,16:00:00,0.00,5.770,5.334,6.458,6.788,9.82,1.00,-44.0,608.7,2.66,6.85
11-05-2005,17:00:00,0.00,5.975,5.462,6.535,5.024,7.83,1.00,-45.2,221.2,1.14,4.19
11-05-2005,18:00:00,0.00,6.077,5.565,6.433,2.343,6.22,1.00,-46.2,6.2,0.00,2.28
11-05-2005,19:00:00,0.00,6.102,5.668,6.128,1.235,4.99,1.00,-46.9,1.2,0.76,3.05
11-05-2005,20:00:00,0.00,6.000,5.719,5.745,0.329,4.15,1.00,-47.5,1.2,0.00,0.76
11-05-2005,21:00:00,0.00,5.872,5.719,5.385,-0.311,3.74,1.00,-47.7,1.2,0.38,1.90
11-05-2005,22:00:00,0.00,5.693,5.693,5.076,-0.451,4.15,1.00,-47.5,1.2,0.38,1.90
11-05-2005,23:00:00,0.00,5.514,5.668,4.792,-0.507,4.15,1.00,-47.5,1.2,0.76,1.90
12-05-2005,00:00:00,0.00,5.360,5.591,4.558,-0.676,2.89,1.00,-48.2,1.2,0.76,2.28
12-05-2005,01:00:00,0.00,5.205,5.539,4.350,-0.732,3.31,1.00,-48.0,1.2,1.14,2.28
12-05-2005,02:00:00,0.00,5.076,5.462,4.194,-0.789,2.46,1.00,-48.5,1.2,1.52,2.66
12-05-2005,03:00:00,0.00,4.947,5.385,4.037,-0.760,4.15,1.00,-47.5,1.2,2.66,4.57
12-05-2005,04:00:00,0.00,4.818,5.308,3.906,-0.367,4.99,1.00,-46.9,1.2,3.43,5.33
12-05-2005,05:00:00,0.00,4.740,5.231,3.827,-0.116,5.40,1.00,-46.7,1.2,3.81,6.47
12-05-2005,06:00:00,0.00,4.636,5.154,3.801,0.190,5.81,1.00,-46.4,1.2,3.81,6.09
12-05-2005,07:00:00,0.00,4.584,5.102,3.775,0.522,5.81,1.00,-46.4,1.2,4.57,6.85
12-05-2005,08:00:00,0.00,4.532,5.050,3.749,0.880,6.62,1.00,-45.9,148.7,3.43,6.47
12-05-2005,09:00:00,0.00,4.506,4.999,3.775,2.316,7.83,1.00,-45.2,541.2,3.43,5.71
12-05-2005,10:00:00,0.00,4.506,4.973,3.880,5.385,9.03,1.00,-44.5,878.7,2.28,5.33
12-05-2005,11:00:00,0.00,4.558,4.921,4.246,9.509,8.23,1.00,-44.9,1123.7,2.66,5.71
12-05-2005,12:00:00,0.00,4.740,4.947,4.844,9.139,9.03,1.00,-44.5,1248.7,2.66,5.71
12-05-2005,13:00:00,0.00,5.024,4.973,5.539,9.188,9.42,1.00,-44.2,1256.2,3.05,6.09
12-05-2005,14:00:00,0.00,5.360,5.076,6.179,8.717,10.21,1.00,-43.7,1111.2,3.05,6.09
12-05-2005,15:00:00,0.00,5.693,5.179,6.661,7.795,10.21,1.00,-43.7,896.2,1.90,4.57
12-05-2005,16:00:00,0.00,5.975,5.334,6.965,6.433,9.82,1.00,-44.0,571.2,0.76,4.19
12-05-2005,17:00:00,0.00,6.204,5.488,7.041,4.766,6.62,1.00,-45.9,223.7,0.76,2.66
12-05-2005,18:00:00,0.00,6.306,5.616,6.864,2.101,3.74,1.00,-47.7,6.2,0.38,1.90
12-05-2005,19:00:00,0.00,6.306,5.719,6.484,3.089,2.89,1.00,-48.2,1.2,0.00,1.90
12-05-2005,20:00:00,0.00,6.204,5.770,6.128,3.116,3.74,1.00,-47.7,1.2,0.00,1.14
12-05-2005,21:00:00,0.00,6.102,5.796,5.898,0.605,1.60,1.00,-49.0,1.2,0.00,1.52
12-05-2005,22:00:00,0.00,5.975,5.796,5.565,-0.311,1.60,1.00,-49.0,1.2,0.00,1.14
12-05-2005,23:00:00,0.00,5.796,5.770,5.231,-0.535,4.57,1.00,-47.2,1.2,1.14,4.95
13-05-2005,00:00:00,0.00,5.616,5.719,4.895,-0.004,4.57,1.00,-47.2,1.2,3.43,6.09
13-05-2005,01:00:00,0.00,5.462,5.642,4.688,0.356,4.99,1.00,-46.9,1.2,3.43,6.85
13-05-2005,02:00:00,0.00,5.308,5.591,4.584,0.522,4.15,1.00,-47.5,1.2,3.81,6.47
13-05-2005,03:00:00,0.00,5.205,5.514,4.506,0.550,4.57,1.00,-47.2,1.2,3.81,6.85
13-05-2005,04:00:00,0.00,5.128,5.437,4.454,0.522,4.15,1.00,-47.5,1.2,3.81,6.85
13-05-2005,05:00:00,0.00,5.050,5.385,4.402,0.384,3.74,1.00,-47.7,1.2,3.43,6.47
13-05-2005,06:00:00,0.00,4.999,5.334,4.350,0.356,3.31,1.00,-48.0,1.2,4.19,6.85
13-05-2005,07:00:00,0.00,4.947,5.282,4.298,-0.199,2.03,1.00,-48.8,1.2,1.52,4.57
13-05-2005,08:00:00,0.00,4.895,5.231,4.194,-0.339,4.15,1.00,-47.5,141.2,1.52,4.19
13-05-2005,09:00:00,0.00,4.818,5.179,4.089,0.770,6.62,1.00,-45.9,526.2,3.43,5.71
13-05-2005,10:00:00,0.00,4.766,5.154,4.115,4.480,7.83,1.00,-45.2,858.7,2.66,5.33
13-05-2005,11:00:00,0.00,4.766,5.102,4.376,8.270,7.83,1.00,-45.2,1101.2,3.81,6.47
13-05-2005,12:00:00,0.00,4.895,5.076,4.895,8.170,9.03,1.00,-44.5,1231.2,2.28,5.71
13-05-2005,13:00:00,0.00,5.128,5.102,5.539,8.220,9.42,1.00,-44.2,1238.7,1.52,4.19
13-05-2005,14:00:00,0.00,5.411,5.179,6.204,8.195,9.82,1.00,-44.0,1123.7,1.90,6.47
13-05-2005,15:00:00,0.00,5.745,5.282,6.737,7.393,9.82,1.00,-44.0,901.2,1.52,4.19
13-05-2005,16:00:00,0.00,6.051,5.411,7.066,6.611,9.42,1.00,-44.2,598.7,0.76,3.05
13-05-2005,17:00:00,0.00,6.281,5.539,7.167,5.102,7.03,1.00,-45.7,216.2,0.76,3.43
13-05-2005,18:00:00,0.00,6.408,5.668,7.015,2.182,4.99,1.00,-46.9,6.2,0.00,1.52
13-05-2005,19:00:00,0.00,6.408,5.770,6.611,1.071,5.40,1.00,-46.7,1.2,0.00,1.90
13-05-2005,20:00:00,0.00,6.281,5.847,6.153,0.412,3.31,1.00,-48.0,1.2,0.00,1.14
13-05-2005,21:00:00,0.00,6.128,5.847,5.719,-0.451,2.46,1.00,-48.5,1.2,0.00,1.14
13-05-2005,22:00:00,0.00,5.924,5.821,5.334,-0.873,2.89,1.00,-48.2,1.2,0.00,1.14
13-05-2005,23:00:00,0.00,5.719,5.770,4.973,-1.185,3.74,1.00,-47.7,1.2,0.00,1.14
14-05-2005,00:00:00,0.00,5.514,5.693,4.636,-1.270,2.46,1.00,-48.5,1.2,0.00,1.52
14-05-2005,01:00:00,0.00,5.308,5.616,4.376,-1.527,2.03,1.00,-48.8,1.2,0.00,0.38
14-05-2005,02:00:00,0.00,5.128,5.514,4.141,-1.785,1.60,1.00,-49.0,1.2,0.00,1.90
14-05-2005,03:00:00,0.00,4.973,5.411,3.932,-1.986,3.31,1.00,-48.0,1.2,0.00,1.52
14-05-2005,04:00:00,0.00,4.818,5.334,3.749,-2.131,2.89,1.00,-48.2,1.2,0.00,1.14
14-05-2005,05:00:00,0.00,4.662,5.231,3.591,-2.218,3.31,1.00,-48.0,1.2,0.00,1.14
14-05-2005,06:00:00,0.00,4.532,5.128,3.433,-2.247,3.31,1.00,-48.0,1.2,0.38,1.90
14-05-2005,07:00:00,0.00,4.402,5.050,3.301,-2.247,0.73,1.00,-49.6,1.2,0.00,3.81
14-05-2005,08:00:00,0.00,4.272,4.947,3.168,-2.015,5.40,1.00,-46.7,138.7,0.00,0.00
14-05-2005,09:00:00,0.00,4.168,4.844,3.063,-1.100,6.22,1.00,-46.2,526.2,0.00,0.00
14-05-2005,10:00:00,0.00,4.063,4.766,3.009,0.439,9.42,1.00,-44.2,856.2,0.00,1.52
14-05-2005,11:00:00,0.00,4.011,4.688,3.036,3.854,10.21,1.00,-43.7,1098.7,1.52,4.19
14-05-2005,12:00:00,0.00,4.011,4.610,3.301,5.591,10.60,1.00,-43.5,1226.2,2.28,4.95
14-05-2005,13:00:00,0.00,4.141,4.584,3.775,6.889,10.99,1.00,-43.2,1233.7,2.28,5.71
14-05-2005,14:00:00,0.00,4.376,4.610,4.428,6.864,10.60,1.00,-43.5,1121.2,1.90,4.95
14-05-2005,15:00:00,0.00,4.688,4.662,5.024,6.026,10.21,1.00,-43.7,886.2,2.28,5.33
14-05-2005,16:00:00,0.00,4.973,4.766,5.437,4.973,8.63,1.00,-44.7,586.2,2.66,5.33
14-05-2005,17:00:00,0.00,5.205,4.869,5.591,3.591,6.62,1.00,-45.9,206.2,1.14,3.81
14-05-2005,18:00:00,0.00,5.334,4.973,5.539,0.301,4.15,1.00,-47.5,3.7,0.00,0.76
14-05-2005,19:00:00,0.00,5.360,5.050,5.257,-0.648,3.31,1.00,-48.0,1.2,0.00,1.14
14-05-2005,20:00:00,0.00,5.257,5.102,4.869,-1.071,4.15,1.00,-47.5,1.2,0.00,1.14
14-05-2005,21:00:00,0.00,5.102,5.102,4.506,-1.327,4.15,1.00,-47.5,1.2,0.00,1.14
14-05-2005,22:00:00,0.00,4.947,5.076,4.194,-1.613,3.74,1.00,-47.7,1.2,0.00,1.52
14-05-2005,23:00:00,0.00,4.766,5.024,3.932,-1.785,2.89,1.00,-48.2,1.2,0.00,1.14
15-05-2005,00:00:00,0.00,4.610,4.973,3.696,-1.929,2.03,1.00,-48.8,1.2,0.38,2.28
15-05-2005,01:00:00,0.00,4.480,4.895,3.512,-2.073,2.89,1.00,-48.2,1.2,0.76,3.43
15-05-2005,02:00:00,0.00,4.324,4.818,3.327,-1.986,2.03,1.00,-48.8,1.2,0.76,4.19
15-05-2005,03:00:00,0.00,4.194,4.740,3.195,-2.450,3.74,1.00,-47.7,1.2,0.00,1.14
15-05-2005,04:00:00,0.00,4.089,4.662,3.063,-2.450,3.74,1.00,-47.7,1.2,0.00,1.14
15-05-2005,05:00:00,0.00,3.985,4.584,2.930,-2.654,2.89,1.00,-48.2,1.2,0.00,0.38
15-05-2005,06:00:00,0.00,3.880,4.506,2.823,-2.450,2.89,1.00,-48.2,1.2,0.38,5.71
15-05-2005,07:00:00,0.00,3.775,4.428,2.717,-1.814,2.46,1.00,-48.5,1.2,1.14,5.33
15-05-2005,08:00:00,0.00,3.670,4.350,2.637,-1.498,2.89,1.00,-48.2,133.7,0.38,3.05
15-05-2005,09:00:00,0.00,3.591,4.298,2.557,-0.451,5.81,1.00,-46.4,403.7,1.14,4.57
15-05-2005,10:00:00,0.00,3.512,4.220,2.503,1.561,7.43,1.00,-45.4,726.2,3.05,5.71
15-05-2005,11:00:00,0.00,3.459,4.141,2.503,4.532,7.43,1.00,-45.4,946.2,2.66,6.09
15-05-2005,12:00:00,0.00,3.459,4.089,2.637,7.293,9.03,1.00,-44.5,1188.7,2.28,6.09
15-05-2005,13:00:00,0.00,3.512,4.063,3.036,8.419,7.83,1.00,-45.2,756.2,2.66,6.47
15-05-2005,14:00:00,0.00,3.722,4.063,3.696,9.435,7.83,1.00,-45.2,838.7,2.66,6.09
15-05-2005,15:00:00,0.00,4.011,4.115,4.350,8.717,6.62,1.00,-45.9,531.2,2.66,5.33
15-05-2005,16:00:00,0.00,4.324,4.220,4.818,7.870,5.81,1.00,-46.4,326.2,2.66,5.71
15-05-2005,17:00:00,0.00,4.584,4.324,5.076,6.255,4.57,1.00,-47.2,111.2,2.28,4.57
15-05-2005,18:00:00,0.00,4.766,4.454,5.154,4.506,4.15,1.00,-47.5,6.2,2.66,4.95
15-05-2005,19:00:00,0.00,4.869,4.558,5.102,4.350,3.31,1.00,-48.0,1.2,2.66,5.71
15-05-2005,20:00:00,0.00,4.921,4.662,5.024,4.063,3.31,1.00,-48.0,1.2,3.05,6.47
15-05-2005,21:00:00,0.00,4.947,4.714,4.947,3.906,2.89,1.00,-48.2,1.2,3.43,6.47
15-05-2005,22:00:00,0.00,4.947,4.766,4.869,3.775,3.31,1.00,-48.0,1.2,3.05,6.85
15-05-2005,23:00:00,0.00,4.921,4.792,4.818,3.221,2.89,1.00,-48.2,1.2,2.28,4.57
16-05-2005,00:00:00,0.00,4.921,4.818,4.740,2.877,2.46,1.00,-48.5,1.2,1.52,4.19
16-05-2005,01:00:00,0.00,4.895,4.844,4.662,2.584,2.46,1.00,-48.5,1.2,1.52,4.19
16-05-2005,02:00:00,0.00,4.869,4.844,4.558,3.116,2.46,1.00,-48.5,1.2,1.52,6.09
16-05-2005,03:00:00,0.00,4.818,4.844,4.532,3.063,2.03,1.00,-48.8,1.2,3.43,6.47
16-05-2005,04:00:00,0.00,4.792,4.818,4.480,1.940,1.17,1.00,-49.3,1.2,2.66,5.33
16-05-2005,05:00:00,0.00,4.766,4.818,4.402,1.317,1.60,1.00,-49.0,1.2,2.66,4.95
16-05-2005,06:00:00,0.00,4.740,4.818,4.298,1.940,1.60,1.00,-49.0,1.2,2.66,6.09
16-05-2005,07:00:00,0.00,4.662,4.792,4.220,2.423,1.60,1.00,-49.0,1.2,3.05,6.09
16-05-2005,08:00:00,0.00,4.636,4.792,4.194,2.930,1.60,1.00,-49.0,38.7,3.05,6.47
16-05-2005,09:00:00,0.00,4.610,4.766,4.194,3.985,2.03,1.00,-48.8,146.2,3.43,7.61
16-05-2005,10:00:00,0.00,4.584,4.740,4.246,5.642,2.89,1.00,-48.2,251.2,3.43,6.47
16-05-2005,11:00:00,0.00,4.610,4.740,4.402,6.687,2.89,1.00,-48.2,353.7,3.43,6.85
16-05-2005,12:00:00,0.00,4.662,4.714,4.584,7.242,3.31,1.00,-48.0,366.2,3.81,7.61
16-05-2005,13:00:00,0.00,4.766,4.740,4.792,7.695,3.74,1.00,-47.7,408.7,3.81,6.85
16-05-2005,14:00:00,0.00,4.869,4.766,4.973,8.045,3.74,1.00,-47.7,408.7,4.19,7.99
16-05-2005,15:00:00,0.00,4.973,4.818,5.154,7.920,3.74,1.00,-47.7,356.2,4.19,6.85
16-05-2005,16:00:00,0.00,5.076,4.869,5.308,6.204,3.31,1.00,-48.0,151.2,3.43,6.47
16-05-2005,17:00:00,0.25,5.179,4.921,5.334,4.947,3.31,1.00,-48.0,58.7,3.81,9.52
16-05-2005,18:00:00,0.51,5.231,4.973,5.308,4.037,2.89,1.00,-48.2,1.2,4.95,9.90
16-05-2005,19:00:00,0.25,5.257,5.024,5.231,3.801,2.89,1.00,-48.2,1.2,4.95,9.52
16-05-2005,20:00:00,0.25,5.231,5.050,5.128,3.696,2.89,1.00,-48.2,1.2,4.95,8.38
16-05-2005,21:00:00,0.25,5.205,5.076,5.024,3.538,2.89,1.00,-48.2,1.2,4.95,9.52
16-05-2005,22:00:00,0.00,5.154,5.076,4.921,3.433,2.46,1.00,-48.5,1.2,6.47,10.28
16-05-2005,23:00:00,0.25,5.128,5.076,4.844,3.380,2.46,1.00,-48.5,1.2,6.09,10.28
17-05-2005,00:00:00,0.00,5.076,5.050,4.766,3.406,2.46,100.00,2.5,1.2,4.19,7.61
17-05-2005,01:00:00,0.00,5.050,5.050,4.714,3.195,2.03,100.00,2.0,1.2,3.81,7.61
17-05-2005,02:00:00,0.00,4.999,5.024,4.662,2.983,2.03,100.00,2.0,1.2,3.81,7.61
17-05-2005,03:00:00,0.00,4.973,5.024,4.610,3.089,2.03,100.00,2.0,1.2,3.43,7.99
17-05-2005,04:00:00,0.00,4.921,4.999,4.558,3.089,2.03,100.00,2.0,1.2,2.66,6.85
17-05-2005,05:00:00,0.00,4.895,4.973,4.532,3.063,1.60,100.00,1.6,1.2,1.90,4.95
17-05-2005,06:00:00,0.00,4.869,4.973,4.506,2.797,1.60,100.00,1.6,1.2,1.52,5.33
17-05-2005,07:00:00,0.00,4.844,4.947,4.454,2.664,1.60,100.00,1.6,1.2,1.90,6.09
17-05-2005,08:00:00,0.00,4.818,4.921,4.402,1.832,0.73,100.00,0.7,113.7,0.00,2.28
17-05-2005,09:00:00,0.25,4.766,4.895,4.350,1.697,2.03,100.00,2.0,468.7,0.76,4.95
17-05-2005,10:00:00,0.00,4.740,4.895,4.272,5.282,2.46,100.00,2.5,481.2,1.90,5.33
17-05-2005,11:00:00,0.00,4.714,4.869,4.402,8.344,4.15,100.00,4.2,796.2,1.90,4.95
17-05-2005,12:00:00,0.00,4.766,4.844,4.792,7.293,4.57,100.00,4.6,1091.2,3.05,5.71
17-05-2005,13:00:00,0.00,4.921,4.869,5.257,7.393,4.99,100.00,5.0,1103.7,2.66,4.95
17-05-2005,14:00:00,0.00,5.154,4.895,5.745,8.742,4.57,100.00,4.6,856.2,2.28,4.95
17-05-2005,15:00:00,0.00,5.411,4.973,6.153,6.255,4.99,100.00,5.0,771.2,1.90,4.57
17-05-2005,16:00:00,0.00,5.616,5.076,6.382,4.454,4.57,32.75,-10.4,381.2,1.52,4.57
