"Date","Time, GMT+11:00","Water Content, m?/m? (SEN S/N: 9833752, LBL: 10cmBG)"
10-03-2013,06:40:12,0.1078
10-03-2013,07:40:13,0.1078
10-03-2013,08:40:14,0.1078
10-03-2013,09:40:15,0.1085
10-03-2013,10:40:16,0.1085
10-03-2013,11:40:17,0.1085
10-03-2013,12:40:18,0.1092
10-03-2013,13:40:19,0.1100
10-03-2013,14:40:20,0.1092
10-03-2013,15:40:21,0.1085
10-03-2013,16:40:22,0.1071
10-03-2013,17:40:23,0.1078
10-03-2013,18:40:24,0.1078
10-03-2013,19:40:25,0.1071
10-03-2013,20:40:26,0.1078
10-03-2013,21:40:27,0.1071
10-03-2013,22:40:28,0.1071
10-03-2013,23:40:29,0.1071
11-03-2013,00:40:30,0.1085
11-03-2013,01:40:31,0.1063
11-03-2013,02:40:32,0.1063
11-03-2013,03:40:33,0.1063
11-03-2013,04:40:34,0.1071
11-03-2013,05:40:35,0.1071
11-03-2013,06:40:36,0.1071
11-03-2013,07:40:37,0.1071
11-03-2013,08:40:38,0.1078
11-03-2013,09:40:39,0.1100
11-03-2013,10:40:40,0.1092
11-03-2013,11:40:41,0.1114
11-03-2013,12:40:42,0.1121
11-03-2013,13:40:43,0.1129
11-03-2013,14:40:44,0.1136
11-03-2013,15:40:45,0.1121
11-03-2013,16:40:46,0.1129
11-03-2013,17:40:47,0.1136
11-03-2013,18:40:48,0.1121
11-03-2013,19:40:49,0.1092
11-03-2013,20:40:50,0.1107
11-03-2013,21:40:51,0.1107
11-03-2013,22:40:52,0.1100
11-03-2013,23:40:53,0.1100
12-03-2013,00:40:54,0.1100
12-03-2013,01:40:55,0.1100
12-03-2013,02:40:56,0.1100
12-03-2013,03:40:57,0.1100
12-03-2013,04:40:58,0.1107
12-03-2013,05:40:59,0.1107
12-03-2013,06:41:00,0.1107
12-03-2013,07:41:01,0.1107
12-03-2013,08:41:02,0.1107
12-03-2013,09:41:03,0.1114
12-03-2013,10:41:04,0.1121
12-03-2013,11:41:05,0.1129
12-03-2013,12:41:06,0.1136
12-03-2013,13:41:07,0.1136
12-03-2013,14:41:08,0.1136
12-03-2013,15:41:09,0.1143
12-03-2013,16:41:10,0.1136
12-03-2013,17:41:11,0.1121
12-03-2013,18:41:12,0.1114
12-03-2013,19:41:13,0.1100
12-03-2013,20:41:14,0.1092
12-03-2013,21:41:15,0.1092
12-03-2013,22:41:16,0.1085
12-03-2013,23:41:17,0.1085
13-03-2013,00:41:18,0.1085
13-03-2013,01:41:19,0.1092
13-03-2013,02:41:20,0.1085
13-03-2013,03:41:21,0.1085
13-03-2013,04:41:22,0.1085
13-03-2013,05:41:23,0.1085
13-03-2013,06:41:24,0.1092
13-03-2013,07:41:25,0.1092
13-03-2013,08:41:26,0.1092
13-03-2013,09:41:27,0.1092
13-03-2013,10:41:28,0.1100
13-03-2013,11:41:29,0.1100
13-03-2013,12:41:30,0.1107
13-03-2013,13:41:31,0.1107
13-03-2013,14:41:32,0.1107
13-03-2013,15:41:33,0.1100
13-03-2013,16:41:34,0.1092
13-03-2013,17:41:35,0.1085
13-03-2013,18:41:36,0.1078
13-03-2013,19:41:37,0.1078
13-03-2013,20:41:38,0.1078
13-03-2013,21:41:39,0.1078
13-03-2013,22:41:40,0.1071
13-03-2013,23:41:41,0.1078
14-03-2013,00:41:42,0.1078
14-03-2013,01:41:43,0.1078
14-03-2013,02:41:44,0.1078
14-03-2013,03:41:45,0.1078
14-03-2013,04:41:46,0.1078
14-03-2013,05:41:47,0.1049
14-03-2013,06:41:48,0.1042
14-03-2013,07:41:49,0.1042
14-03-2013,08:41:50,0.1071
14-03-2013,09:41:51,0.1078
14-03-2013,10:41:52,0.1085
14-03-2013,11:41:53,0.1092
14-03-2013,12:41:54,0.1100
14-03-2013,13:41:55,0.1100
14-03-2013,14:41:56,0.1107
14-03-2013,15:41:57,0.1107
14-03-2013,16:41:58,0.1092
14-03-2013,17:41:59,0.1078
14-03-2013,18:42:00,0.1063
14-03-2013,19:42:01,0.1056
14-03-2013,20:42:02,0.1049
14-03-2013,21:42:03,0.1049
14-03-2013,22:42:04,0.1049
14-03-2013,23:42:05,0.1042
15-03-2013,00:42:06,0.1042
15-03-2013,01:42:07,0.1042
15-03-2013,02:42:08,0.1042
15-03-2013,03:42:09,0.1034
15-03-2013,04:42:10,0.1042
15-03-2013,05:42:11,0.1049
15-03-2013,06:42:12,0.1042
15-03-2013,07:42:13,0.1049
15-03-2013,08:42:14,0.1049
15-03-2013,09:42:15,0.1049
15-03-2013,10:42:16,0.1049
15-03-2013,11:42:17,0.1056
15-03-2013,12:42:18,0.1056
15-03-2013,13:42:19,0.1063
15-03-2013,14:42:20,0.1063
15-03-2013,15:42:21,0.1063
15-03-2013,16:42:22,0.1049
15-03-2013,17:42:23,0.1034
15-03-2013,18:42:24,0.1020
15-03-2013,19:42:25,0.1012
15-03-2013,20:42:26,0.1005
15-03-2013,21:42:27,0.0998
15-03-2013,22:42:28,0.0998
15-03-2013,23:42:29,0.0998
16-03-2013,00:42:30,0.0998
16-03-2013,01:42:31,0.0998
16-03-2013,02:42:32,0.0998
16-03-2013,03:42:33,0.0998
16-03-2013,04:42:34,0.0998
16-03-2013,05:42:35,0.0998
16-03-2013,06:42:36,0.0998
16-03-2013,07:42:37,0.0998
16-03-2013,08:42:38,0.0998
16-03-2013,09:42:39,0.0998
16-03-2013,10:42:40,0.1005
16-03-2013,11:42:41,0.1012
16-03-2013,12:42:42,0.0991
16-03-2013,13:42:43,0.0998
16-03-2013,14:42:44,0.0998
16-03-2013,15:42:45,0.1012
16-03-2013,16:42:46,0.1034
16-03-2013,17:42:47,0.1034
16-03-2013,18:42:48,0.1034
16-03-2013,19:42:49,0.1034
16-03-2013,20:42:50,0.1049
16-03-2013,21:42:51,0.1056
16-03-2013,22:42:52,0.1071
16-03-2013,23:42:53,0.1085
17-03-2013,00:42:54,0.1107
17-03-2013,01:42:55,0.1121
17-03-2013,02:42:56,0.1143
17-03-2013,03:42:57,0.1150
17-03-2013,04:42:58,0.1165
17-03-2013,05:42:59,0.1180
17-03-2013,06:43:00,0.1172
17-03-2013,07:43:01,0.1194
17-03-2013,08:43:02,0.1201
17-03-2013,09:43:03,0.1216
17-03-2013,10:43:04,0.1223
17-03-2013,11:43:05,0.1230
17-03-2013,12:43:06,0.1245
17-03-2013,13:43:07,0.1252
17-03-2013,14:43:08,0.1259
17-03-2013,15:43:09,0.1252
17-03-2013,16:43:10,0.1252
17-03-2013,17:43:11,0.1245
17-03-2013,18:43:12,0.1238
17-03-2013,19:43:13,0.1245
17-03-2013,20:43:14,0.1238
17-03-2013,21:43:15,0.1238
17-03-2013,22:43:16,0.1238
17-03-2013,23:43:17,0.1245
18-03-2013,00:43:18,0.1245
18-03-2013,01:43:19,0.1245
18-03-2013,02:43:20,0.1252
18-03-2013,03:43:21,0.1252
18-03-2013,04:43:22,0.1252
18-03-2013,05:43:23,0.1252
18-03-2013,06:43:24,0.1252
18-03-2013,07:43:25,0.1252
18-03-2013,08:43:26,0.1259
18-03-2013,09:43:27,0.1259
18-03-2013,10:43:28,0.1259
18-03-2013,11:43:29,0.1274
18-03-2013,12:43:30,0.1281
18-03-2013,13:43:31,0.1281
18-03-2013,14:43:32,0.1281
18-03-2013,15:43:33,0.1274
18-03-2013,16:43:34,0.1259
18-03-2013,17:43:35,0.1245
18-03-2013,18:43:36,0.1230
18-03-2013,19:43:37,0.1216
18-03-2013,20:43:38,0.1201
18-03-2013,21:43:39,0.1194
18-03-2013,22:43:40,0.1194
18-03-2013,23:43:41,0.1194
19-03-2013,00:43:42,0.1194
19-03-2013,01:43:43,0.1194
19-03-2013,02:43:44,0.1194
19-03-2013,03:43:45,0.1194
19-03-2013,04:43:46,0.1187
19-03-2013,05:43:47,0.1172
19-03-2013,06:43:48,0.1180
19-03-2013,07:43:49,0.1187
19-03-2013,08:43:50,0.1187
19-03-2013,09:43:51,0.1194
19-03-2013,10:43:52,0.1194
19-03-2013,11:43:53,0.1194
19-03-2013,12:43:54,0.1194
19-03-2013,13:43:55,0.1201
19-03-2013,14:43:56,0.1158
19-03-2013,15:43:57,0.1172
19-03-2013,16:43:58,0.1143
19-03-2013,17:43:59,0.2342
19-03-2013,18:44:00,0.2392
19-03-2013,19:44:01,0.2371
19-03-2013,20:44:02,0.2342
19-03-2013,21:44:03,0.2313
19-03-2013,22:44:04,0.2291
19-03-2013,23:44:05,0.2269
20-03-2013,00:44:06,0.2254
20-03-2013,01:44:07,0.2240
20-03-2013,02:44:08,0.2225
20-03-2013,03:44:09,0.2211
20-03-2013,04:44:10,0.2204
20-03-2013,05:44:11,0.2189
20-03-2013,06:44:12,0.2182
20-03-2013,07:44:13,0.2175
20-03-2013,08:44:14,0.2160
20-03-2013,09:44:15,0.2160
20-03-2013,10:44:16,0.2167
20-03-2013,11:44:17,0.2167
20-03-2013,12:44:18,0.2160
20-03-2013,13:44:19,0.2146
20-03-2013,14:44:20,0.2124
20-03-2013,15:44:21,0.2109
20-03-2013,16:44:22,0.2080
20-03-2013,17:44:23,0.2058
20-03-2013,18:44:24,0.2044
20-03-2013,19:44:25,0.2029
20-03-2013,20:44:26,0.2022
20-03-2013,21:44:27,0.2015
20-03-2013,22:44:28,0.2008
20-03-2013,23:44:29,0.2008
21-03-2013,00:44:30,0.2000
21-03-2013,01:44:31,0.2000
21-03-2013,02:44:32,0.1993
21-03-2013,03:44:33,0.2320
21-03-2013,04:44:34,0.2567
21-03-2013,05:44:35,0.2545
21-03-2013,06:44:36,0.2501
21-03-2013,07:44:37,0.2501
21-03-2013,08:44:38,0.2698
21-03-2013,09:44:39,0.2763
21-03-2013,10:44:40,0.2850
21-03-2013,11:44:41,0.2763
21-03-2013,12:44:42,0.2850
21-03-2013,13:44:43,0.2850
21-03-2013,14:44:44,0.2850
21-03-2013,15:44:45,0.2937
21-03-2013,16:44:46,0.2923
21-03-2013,17:44:47,0.2974
21-03-2013,18:44:48,0.2777
21-03-2013,19:44:49,0.2654
21-03-2013,20:44:50,0.2632
21-03-2013,21:44:51,0.2814
21-03-2013,22:44:52,0.2661
21-03-2013,23:44:53,0.2596
22-03-2013,00:44:54,0.2560
22-03-2013,01:44:55,0.2523
22-03-2013,02:44:56,0.2501
22-03-2013,03:44:57,0.2487
22-03-2013,04:44:58,0.2465
22-03-2013,05:44:59,0.2451
22-03-2013,06:45:00,0.2436
22-03-2013,07:45:01,0.2422
22-03-2013,08:45:02,0.2414
22-03-2013,09:45:03,0.2407
22-03-2013,10:45:04,0.2400
22-03-2013,11:45:05,0.2400
22-03-2013,12:45:06,0.2392
22-03-2013,13:45:07,0.2392
22-03-2013,14:45:08,0.2378
22-03-2013,15:45:09,0.2371
22-03-2013,16:45:10,0.2356
22-03-2013,17:45:11,0.2342
22-03-2013,18:45:12,0.2334
22-03-2013,19:45:13,0.2327
22-03-2013,20:45:14,0.2313
22-03-2013,21:45:15,0.2313
22-03-2013,22:45:16,0.2305
22-03-2013,23:45:17,0.2305
23-03-2013,00:45:18,0.2298
23-03-2013,01:45:19,0.2291
23-03-2013,02:45:20,0.2291
23-03-2013,03:45:21,0.2291
23-03-2013,04:45:22,0.2284
23-03-2013,05:45:23,0.2276
23-03-2013,06:45:24,0.2276
23-03-2013,07:45:25,0.2269
23-03-2013,08:45:26,0.2269
23-03-2013,09:45:27,0.2269
23-03-2013,10:45:28,0.2269
23-03-2013,11:45:29,0.2269
23-03-2013,12:45:30,0.2269
23-03-2013,13:45:31,0.2269
23-03-2013,14:45:32,0.2262
23-03-2013,15:45:33,0.2247
23-03-2013,16:45:34,0.2240
23-03-2013,17:45:35,0.2233
23-03-2013,18:45:36,0.2225
23-03-2013,19:45:37,0.2218
23-03-2013,20:45:38,0.2211
23-03-2013,21:45:39,0.2204
23-03-2013,22:45:40,0.2211
23-03-2013,23:45:41,0.2211
24-03-2013,00:45:42,0.2211
24-03-2013,01:45:43,0.2204
24-03-2013,02:45:44,0.2204
24-03-2013,03:45:45,0.2204
24-03-2013,04:45:46,0.2204
24-03-2013,05:45:47,0.2196
24-03-2013,06:45:48,0.2196
24-03-2013,07:45:49,0.2182
24-03-2013,08:45:50,0.2189
24-03-2013,09:45:51,0.2189
24-03-2013,10:45:52,0.2189
24-03-2013,11:45:53,0.2196
24-03-2013,12:45:54,0.2189
24-03-2013,13:45:55,0.2196
24-03-2013,14:45:56,0.2182
24-03-2013,15:45:57,0.2175
24-03-2013,16:45:58,0.2160
24-03-2013,17:45:59,0.2153
24-03-2013,18:46:00,0.2146
24-03-2013,19:46:01,0.2138
24-03-2013,20:46:02,0.2138
24-03-2013,21:46:03,0.2131
24-03-2013,22:46:04,0.2124
24-03-2013,23:46:05,0.2124
25-03-2013,00:46:06,0.2124
25-03-2013,01:46:07,0.2116
25-03-2013,02:46:08,0.2116
25-03-2013,03:46:09,0.2116
25-03-2013,04:46:10,0.2109
25-03-2013,05:46:11,0.2109
25-03-2013,06:46:12,0.2109
25-03-2013,07:46:13,0.2109
25-03-2013,08:46:14,0.2116
25-03-2013,09:46:15,0.2116
25-03-2013,10:46:16,0.2124
25-03-2013,11:46:17,0.2131
25-03-2013,12:46:18,0.2124
25-03-2013,13:46:19,0.2124
25-03-2013,14:46:20,0.2116
25-03-2013,15:46:21,0.2102
25-03-2013,16:46:22,0.2080
25-03-2013,17:46:23,0.2066
25-03-2013,18:46:24,0.2051
25-03-2013,19:46:25,0.2044
25-03-2013,20:46:26,0.2037
25-03-2013,21:46:27,0.2037
25-03-2013,22:46:28,0.2037
25-03-2013,23:46:29,0.2037
26-03-2013,00:46:30,0.2037
26-03-2013,01:46:31,0.2037
26-03-2013,02:46:32,0.2037
26-03-2013,03:46:33,0.2037
26-03-2013,04:46:34,0.2037
26-03-2013,05:46:35,0.2037
26-03-2013,06:46:36,0.2037
26-03-2013,07:46:37,0.2037
26-03-2013,08:46:38,0.2029
26-03-2013,09:46:39,0.2029
26-03-2013,10:46:40,0.2029
26-03-2013,11:46:41,0.2029
26-03-2013,12:46:42,0.2022
26-03-2013,13:46:43,0.2022
26-03-2013,14:46:44,0.2015
26-03-2013,15:46:45,0.1993
26-03-2013,16:46:46,0.1978
26-03-2013,17:46:47,0.1964
26-03-2013,18:46:48,0.1949
26-03-2013,19:46:49,0.1942
26-03-2013,20:46:50,0.1942
26-03-2013,21:46:51,0.1935
26-03-2013,22:46:52,0.1935
26-03-2013,23:46:53,0.1935
27-03-2013,00:46:54,0.1935
27-03-2013,01:46:55,0.1935
27-03-2013,02:46:56,0.1928
27-03-2013,03:46:57,0.1935
27-03-2013,04:46:58,0.1935
27-03-2013,05:46:59,0.1928
27-03-2013,06:47:00,0.1928
27-03-2013,07:47:01,0.1928
27-03-2013,08:47:02,0.1935
27-03-2013,09:47:03,0.1928
27-03-2013,10:47:04,0.1928
27-03-2013,11:47:05,0.1928
27-03-2013,12:47:06,0.1928
27-03-2013,13:47:07,0.1920
27-03-2013,14:47:08,0.1913
27-03-2013,15:47:09,0.1899
27-03-2013,16:47:10,0.1884
27-03-2013,17:47:11,0.1870
27-03-2013,18:47:12,0.1855
27-03-2013,19:47:13,0.1848
27-03-2013,20:47:14,0.1848
27-03-2013,21:47:15,0.2589
27-03-2013,22:47:16,0.2865
27-03-2013,23:47:17,0.2857
28-03-2013,00:47:18,0.2698
28-03-2013,01:47:19,0.2625
28-03-2013,02:47:20,0.2581
28-03-2013,03:47:21,0.2589
28-03-2013,04:47:22,0.2734
28-03-2013,05:47:23,0.2930
28-03-2013,06:47:24,0.2923
28-03-2013,07:47:25,0.2966
28-03-2013,08:47:26,0.3126
28-03-2013,09:47:27,0.3133
28-03-2013,10:47:28,0.2974
28-03-2013,11:47:29,0.2944
28-03-2013,12:47:30,0.3010
28-03-2013,13:47:31,0.3046
28-03-2013,14:47:32,0.2806
28-03-2013,15:47:33,0.2705
28-03-2013,16:47:34,0.2647
28-03-2013,17:47:35,0.2610
28-03-2013,18:47:36,0.2596
28-03-2013,19:47:37,0.2567
28-03-2013,20:47:38,0.2756
28-03-2013,21:47:39,0.2690
28-03-2013,22:47:40,0.2661
28-03-2013,23:47:41,0.2625
29-03-2013,00:47:42,0.2596
29-03-2013,01:47:43,0.2574
29-03-2013,02:47:44,0.2552
29-03-2013,03:47:45,0.2530
29-03-2013,04:47:46,0.2523
29-03-2013,05:47:47,0.2509
29-03-2013,06:47:48,0.2501
29-03-2013,07:47:49,0.2487
29-03-2013,08:47:50,0.2465
29-03-2013,09:47:51,0.2451
29-03-2013,10:47:52,0.2465
29-03-2013,11:47:53,0.2472
29-03-2013,12:47:54,0.2472
29-03-2013,13:47:55,0.2465
29-03-2013,14:47:56,0.2451
29-03-2013,15:47:57,0.2429
29-03-2013,16:47:58,0.2407
29-03-2013,17:47:59,0.2385
29-03-2013,18:48:00,0.2371
29-03-2013,19:48:01,0.2356
29-03-2013,20:48:02,0.2342
29-03-2013,21:48:03,0.2349
29-03-2013,22:48:04,0.2342
29-03-2013,23:48:05,0.2327
30-03-2013,00:48:06,0.2313
30-03-2013,01:48:07,0.2313
30-03-2013,02:48:08,0.2305
30-03-2013,03:48:09,0.2305
30-03-2013,04:48:10,0.2298
30-03-2013,05:48:11,0.2298
30-03-2013,06:48:12,0.2291
30-03-2013,07:48:13,0.2291
30-03-2013,08:48:14,0.2291
30-03-2013,09:48:15,0.2291
30-03-2013,10:48:16,0.2298
30-03-2013,11:48:17,0.2298
30-03-2013,12:48:18,0.2298
30-03-2013,13:48:19,0.2291
30-03-2013,14:48:20,0.2291
30-03-2013,15:48:21,0.2276
30-03-2013,16:48:22,0.2262
30-03-2013,17:48:23,0.2254
30-03-2013,18:48:24,0.2247
30-03-2013,19:48:25,0.2240
30-03-2013,20:48:26,0.2233
30-03-2013,21:48:27,0.2233
30-03-2013,22:48:28,0.2225
30-03-2013,23:48:29,0.2225
31-03-2013,00:48:30,0.2218
31-03-2013,01:48:31,0.2211
31-03-2013,02:48:32,0.2211
31-03-2013,03:48:33,0.2211
31-03-2013,04:48:34,0.2211
31-03-2013,05:48:35,0.2211
31-03-2013,06:48:36,0.2211
31-03-2013,07:48:37,0.2211
31-03-2013,08:48:38,0.2211
31-03-2013,09:48:39,0.2240
31-03-2013,10:48:40,0.2262
31-03-2013,11:48:41,0.2284
31-03-2013,12:48:42,0.2298
31-03-2013,13:48:43,0.2313
31-03-2013,14:48:44,0.2327
31-03-2013,15:48:45,0.2313
31-03-2013,16:48:46,0.2298
31-03-2013,17:48:47,0.2291
31-03-2013,18:48:48,0.2291
31-03-2013,19:48:49,0.2284
31-03-2013,20:48:50,0.2276
31-03-2013,21:48:51,0.2269
31-03-2013,22:48:52,0.2269
31-03-2013,23:48:53,0.2262
01-04-2013,00:48:54,0.2254
01-04-2013,01:48:55,0.2247
01-04-2013,02:48:56,0.2247
01-04-2013,03:48:57,0.2247
01-04-2013,04:48:58,0.2247
01-04-2013,05:48:59,0.2247
01-04-2013,06:49:00,0.2240
01-04-2013,07:49:01,0.2240
01-04-2013,08:49:02,0.2240
01-04-2013,09:49:03,0.2247
01-04-2013,10:49:04,0.2254
01-04-2013,11:49:05,0.2254
01-04-2013,12:49:06,0.2254
01-04-2013,13:49:07,0.2262
01-04-2013,14:49:08,0.2247
01-04-2013,15:49:09,0.2233
01-04-2013,16:49:10,0.2218
01-04-2013,17:49:11,0.2204
01-04-2013,18:49:12,0.2204
01-04-2013,19:49:13,0.2189
01-04-2013,20:49:14,0.2182
01-04-2013,21:49:15,0.2175
01-04-2013,22:49:16,0.2175
01-04-2013,23:49:17,0.2167
02-04-2013,00:49:18,0.2167
02-04-2013,01:49:19,0.2160
02-04-2013,02:49:20,0.2160
02-04-2013,03:49:21,0.2160
02-04-2013,04:49:22,0.2160
02-04-2013,05:49:23,0.2153
02-04-2013,06:49:24,0.2153
02-04-2013,07:49:25,0.2153
02-04-2013,08:49:26,0.2153
02-04-2013,09:49:27,0.2160
02-04-2013,10:49:28,0.2167
02-04-2013,11:49:29,0.2167
02-04-2013,12:49:30,0.2160
02-04-2013,13:49:31,0.2160
02-04-2013,14:49:32,0.2153
02-04-2013,15:49:33,0.2131
02-04-2013,16:49:34,0.2124
02-04-2013,17:49:35,0.2116
02-04-2013,18:49:36,0.2109
02-04-2013,19:49:37,0.2102
02-04-2013,20:49:38,0.2095
02-04-2013,21:49:39,0.2095
02-04-2013,22:49:40,0.2087
02-04-2013,23:49:41,0.2080
03-04-2013,00:49:42,0.2080
03-04-2013,01:49:43,0.2080
03-04-2013,02:49:44,0.2073
03-04-2013,03:49:45,0.2080
03-04-2013,04:49:46,0.2073
03-04-2013,05:49:47,0.2073
03-04-2013,06:49:48,0.2073
03-04-2013,07:49:49,0.2073
03-04-2013,08:49:50,0.2066
03-04-2013,09:49:51,0.2073
03-04-2013,10:49:52,0.2080
03-04-2013,11:49:53,0.2073
03-04-2013,12:49:54,0.2080
03-04-2013,13:49:55,0.2087
03-04-2013,14:49:56,0.2080
03-04-2013,15:49:57,0.2066
03-04-2013,16:49:58,0.2051
03-04-2013,17:49:59,0.2029
03-04-2013,18:50:00,0.2022
03-04-2013,19:50:01,0.2022
03-04-2013,20:50:02,0.2022
03-04-2013,21:50:03,0.2022
03-04-2013,22:50:04,0.2015
03-04-2013,23:50:05,0.2015
04-04-2013,00:50:06,0.2000
04-04-2013,01:50:07,0.2000
04-04-2013,02:50:08,0.2000
04-04-2013,03:50:09,0.2000
04-04-2013,04:50:10,0.2000
04-04-2013,05:50:11,0.1993
04-04-2013,06:50:12,0.2000
04-04-2013,07:50:13,0.2000
04-04-2013,08:50:14,0.2008
04-04-2013,09:50:15,0.2008
04-04-2013,10:50:16,0.2008
04-04-2013,11:50:17,0.2008
04-04-2013,12:50:18,0.2000
04-04-2013,13:50:19,0.2000
04-04-2013,14:50:20,0.1986
04-04-2013,15:50:21,0.1986
04-04-2013,16:50:22,0.1978
04-04-2013,17:50:23,0.1978
04-04-2013,18:50:24,0.1971
04-04-2013,19:50:25,0.1964
04-04-2013,20:50:26,0.1964
04-04-2013,21:50:27,0.1957
04-04-2013,22:50:28,0.1949
04-04-2013,23:50:29,0.1949
05-04-2013,00:50:30,0.1942
05-04-2013,01:50:31,0.1942
05-04-2013,02:50:32,0.1942
05-04-2013,03:50:33,0.1942
05-04-2013,04:50:34,0.1949
05-04-2013,05:50:35,0.1942
05-04-2013,06:50:36,0.1942
05-04-2013,07:50:37,0.1942
05-04-2013,08:50:38,0.1935
05-04-2013,09:50:39,0.1942
05-04-2013,10:50:40,0.1957
05-04-2013,11:50:41,0.1957
05-04-2013,12:50:42,0.1957
05-04-2013,13:50:43,0.1957
05-04-2013,14:50:44,0.1957
05-04-2013,15:50:45,0.1949
05-04-2013,16:50:46,0.1949
05-04-2013,17:50:47,0.1942
05-04-2013,18:50:48,0.1942
05-04-2013,19:50:49,0.1935
05-04-2013,20:50:50,0.1935
05-04-2013,21:50:51,0.1928
05-04-2013,22:50:52,0.1920
05-04-2013,23:50:53,0.1920
06-04-2013,00:50:54,0.1920
06-04-2013,01:50:55,0.1920
06-04-2013,02:50:56,0.1913
06-04-2013,03:50:57,0.1913
06-04-2013,04:50:58,0.1906
06-04-2013,05:50:59,0.1906
06-04-2013,06:51:00,0.1913
06-04-2013,07:51:01,0.1906
06-04-2013,08:51:02,0.1913
06-04-2013,09:51:03,0.1913
06-04-2013,10:51:04,0.1928
06-04-2013,11:51:05,0.1928
06-04-2013,12:51:06,0.1928
06-04-2013,13:51:07,0.1928
06-04-2013,14:51:08,0.1942
06-04-2013,15:51:09,0.2596
06-04-2013,16:51:10,0.2625
06-04-2013,17:51:11,0.2668
06-04-2013,18:51:12,0.2690
06-04-2013,19:51:13,0.2698
06-04-2013,20:51:14,0.2654
06-04-2013,21:51:15,0.2618
06-04-2013,22:51:16,0.2581
06-04-2013,23:51:17,0.2552
07-04-2013,00:51:18,0.2530
07-04-2013,01:51:19,0.2501
07-04-2013,02:51:20,0.2494
07-04-2013,03:51:21,0.2472
07-04-2013,04:51:22,0.2465
07-04-2013,05:51:23,0.2451
07-04-2013,06:51:24,0.2443
07-04-2013,07:51:25,0.2436
07-04-2013,08:51:26,0.2429
07-04-2013,09:51:27,0.2429
07-04-2013,10:51:28,0.2429
07-04-2013,11:51:29,0.2436
07-04-2013,12:51:30,0.2436
07-04-2013,13:51:31,0.2429
07-04-2013,14:51:32,0.2414
07-04-2013,15:51:33,0.2392
07-04-2013,16:51:34,0.2378
07-04-2013,17:51:35,0.2356
07-04-2013,18:51:36,0.2806
07-04-2013,19:51:37,0.2734
07-04-2013,20:51:38,0.2683
07-04-2013,21:51:39,0.2639
07-04-2013,22:51:40,0.2603
07-04-2013,23:51:41,0.2574
08-04-2013,00:51:42,0.2545
08-04-2013,01:51:43,0.2530
08-04-2013,02:51:44,0.2516
08-04-2013,03:51:45,0.2501
08-04-2013,04:51:46,0.2487
08-04-2013,05:51:47,0.2472
08-04-2013,06:51:48,0.2465
08-04-2013,07:51:49,0.2458
08-04-2013,08:51:50,0.2451
08-04-2013,09:51:51,0.2458
08-04-2013,10:51:52,0.2465
08-04-2013,11:51:53,0.2472
08-04-2013,12:51:54,0.2472
08-04-2013,13:51:55,0.2465
08-04-2013,14:51:56,0.2458
08-04-2013,15:51:57,0.2487
08-04-2013,16:51:58,0.3090
08-04-2013,17:51:59,0.3075
08-04-2013,18:52:00,0.2865
08-04-2013,19:52:01,0.2770
08-04-2013,20:52:02,0.2836
08-04-2013,21:52:03,0.2727
08-04-2013,22:52:04,0.2668
08-04-2013,23:52:05,0.2632
09-04-2013,00:52:06,0.2603
09-04-2013,01:52:07,0.2581
09-04-2013,02:52:08,0.2567
09-04-2013,03:52:09,0.2545
09-04-2013,04:52:10,0.2530
09-04-2013,05:52:11,0.2523
09-04-2013,06:52:12,0.2509
09-04-2013,07:52:13,0.2501
09-04-2013,08:52:14,0.2494
09-04-2013,09:52:15,0.2501
09-04-2013,10:52:16,0.2516
09-04-2013,11:52:17,0.2530
09-04-2013,12:52:18,0.2530
09-04-2013,13:52:19,0.2523
09-04-2013,14:52:20,0.2509
09-04-2013,15:52:21,0.2487
09-04-2013,16:52:22,0.2480
09-04-2013,17:52:23,0.2589
09-04-2013,18:52:24,0.2952
09-04-2013,19:52:25,0.2799
09-04-2013,20:52:26,0.2719
09-04-2013,21:52:27,0.2668
09-04-2013,22:52:28,0.2632
09-04-2013,23:52:29,0.2603
10-04-2013,00:52:30,0.2581
10-04-2013,01:52:31,0.2560
10-04-2013,02:52:32,0.2545
10-04-2013,03:52:33,0.2530
10-04-2013,04:52:34,0.2516
10-04-2013,05:52:35,0.2509
10-04-2013,06:52:36,0.2501
10-04-2013,07:52:37,0.2487
10-04-2013,08:52:38,0.2487
10-04-2013,09:52:39,0.2487
10-04-2013,10:52:40,0.2494
10-04-2013,11:52:41,0.2494
10-04-2013,12:52:42,0.2501
10-04-2013,13:52:43,0.2494
10-04-2013,14:52:44,0.2487
10-04-2013,15:52:45,0.2472
10-04-2013,16:52:46,0.2451
10-04-2013,17:52:47,0.2436
10-04-2013,18:52:48,0.2429
10-04-2013,19:52:49,0.2422
10-04-2013,20:52:50,0.2414
10-04-2013,21:52:51,0.2407
10-04-2013,22:52:52,0.2392
10-04-2013,23:52:53,0.2385
11-04-2013,00:52:54,0.2385
11-04-2013,01:52:55,0.2378
11-04-2013,02:52:56,0.2371
11-04-2013,03:52:57,0.2371
11-04-2013,04:52:58,0.2371
11-04-2013,05:52:59,0.2363
11-04-2013,06:53:00,0.2363
11-04-2013,07:53:01,0.2363
11-04-2013,08:53:02,0.2363
11-04-2013,09:53:03,0.2371
11-04-2013,10:53:04,0.2371
11-04-2013,11:53:05,0.2371
