"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 707051)","Gust Speed, m/s (SEN S/N: 707051)","Wind Direction, ¿ (SEN S/N: 707051)"
01-08-2004,01:39:04,0.00,0.742,0.880,0.550,0.246,-2.44,91.75,-3.6,1.2,2.23,5.94,0.0
01-08-2004,03:39:04,0.00,0.742,0.880,0.550,0.246,-2.90,76.75,-6.4,1.2,3.71,6.68,0.0
01-08-2004,05:39:04,0.00,0.742,0.880,0.522,0.246,-3.85,72.25,-8.1,1.2,2.78,5.57,0.0
01-08-2004,07:39:04,0.00,0.742,0.880,0.522,0.218,-4.33,97.25,-4.7,8.7,2.04,6.12,0.0
01-08-2004,09:39:04,0.00,0.742,0.852,0.522,0.190,0.29,42.25,-11.0,478.7,0.56,1.86,0.0
01-08-2004,11:39:04,0.00,0.715,0.852,0.495,0.190,2.03,54.25,-6.2,1056.2,0.37,1.86,0.0
01-08-2004,13:39:04,0.00,0.715,0.852,0.495,0.163,1.17,88.75,-0.5,1128.7,2.41,4.08,0.0
01-08-2004,15:39:04,0.00,0.715,0.852,0.495,0.163,-0.16,93.75,-1.0,673.7,3.71,5.20,0.0
01-08-2004,17:39:04,0.00,0.715,0.852,0.495,0.163,-1.06,100.00,-1.1,106.2,0.00,7.79,0.0
01-08-2004,19:39:04,0.00,0.715,0.852,0.495,0.163,-1.51,82.75,-4.1,1.2,4.08,8.16,0.0
01-08-2004,21:39:04,0.00,0.715,0.852,0.495,0.163,-1.51,100.00,-1.5,1.2,1.48,9.46,0.0
01-08-2004,23:39:04,0.00,0.715,0.852,0.495,0.163,-0.61,100.00,-0.6,1.2,3.15,14.47,0.0
02-08-2004,01:39:04,0.00,0.715,0.852,0.495,0.190,-0.16,100.00,-0.2,1.2,3.15,14.66,0.0
02-08-2004,03:39:04,0.00,0.715,0.825,0.495,0.190,-0.61,100.00,-0.6,1.2,1.48,12.06,0.0
02-08-2004,05:39:04,0.00,0.687,0.825,0.467,0.218,-0.61,100.00,-0.6,1.2,0.00,0.00,0.0
02-08-2004,07:39:04,0.51,0.687,0.825,0.467,0.218,-0.16,100.00,-0.2,3.7,0.00,0.00,0.0
02-08-2004,09:39:04,0.00,0.687,0.825,0.467,0.246,-0.16,100.00,-0.2,193.7,1.67,11.87,0.0
02-08-2004,11:39:04,3.56,0.687,0.825,0.467,0.246,-0.16,100.00,-0.2,641.2,2.78,11.32,0.0
02-08-2004,13:39:04,0.25,0.687,0.825,0.467,0.273,0.29,100.00,0.3,693.7,2.41,12.25,0.0
02-08-2004,15:39:04,0.00,0.687,0.825,0.467,0.273,0.29,100.00,0.3,386.2,2.41,13.73,0.0
02-08-2004,17:39:04,0.00,0.687,0.825,0.467,0.301,0.29,100.00,0.3,78.7,3.15,13.17,0.0
02-08-2004,19:39:04,0.00,0.687,0.825,0.467,0.301,-0.61,100.00,-0.6,1.2,2.97,13.36,0.0
02-08-2004,21:39:04,0.00,0.687,0.825,0.467,0.329,-0.16,100.00,-0.2,1.2,2.78,17.07,0.0
02-08-2004,23:39:04,0.00,0.687,0.825,0.467,0.329,-1.06,100.00,-1.1,1.2,4.64,15.59,0.0
03-08-2004,01:39:04,0.00,0.687,0.825,0.467,0.329,-0.61,100.00,-0.6,1.2,4.82,16.88,0.0
03-08-2004,03:39:04,0.25,0.687,0.825,0.467,0.356,-1.97,100.00,-2.0,1.2,1.48,17.07,0.0
03-08-2004,05:39:04,0.00,0.687,0.825,0.467,0.356,-2.44,100.00,-2.4,1.2,4.45,16.14,0.0
03-08-2004,07:39:04,0.00,0.687,0.825,0.467,0.356,-3.37,100.00,-3.4,11.2,3.90,15.77,0.0
03-08-2004,09:39:04,0.00,0.687,0.797,0.467,0.356,-3.85,100.00,-3.9,268.7,3.15,14.29,0.0
03-08-2004,11:39:04,0.00,0.687,0.825,0.467,0.356,-3.85,100.00,-3.9,793.7,0.37,15.77,0.0
03-08-2004,13:39:04,0.00,0.687,0.797,0.467,0.356,-2.90,100.00,-2.9,763.7,0.93,19.11,0.0
03-08-2004,15:39:04,0.00,0.687,0.797,0.467,0.356,-3.37,100.00,-3.4,773.7,0.56,17.44,0.0
03-08-2004,17:39:04,0.00,0.687,0.825,0.495,0.384,-4.33,100.00,-4.3,158.7,2.04,19.48,0.0
03-08-2004,19:39:04,0.00,0.687,0.825,0.495,0.384,-3.37,100.00,-3.4,1.2,0.74,18.18,0.0
03-08-2004,21:39:04,0.00,0.687,0.825,0.495,0.384,-3.37,100.00,-3.4,1.2,4.64,16.88,0.0
03-08-2004,23:39:04,0.00,0.687,0.825,0.495,0.384,-3.37,100.00,-3.4,1.2,3.34,12.80,0.0
04-08-2004,01:39:04,0.00,0.687,0.825,0.495,0.384,-2.90,100.00,-2.9,1.2,4.64,17.44,0.0
04-08-2004,03:39:04,0.00,0.687,0.825,0.495,0.384,-3.37,100.00,-3.4,1.2,4.27,13.92,0.0
04-08-2004,05:39:04,0.00,0.687,0.825,0.495,0.384,-3.85,100.00,-3.9,1.2,0.93,10.76,0.0
04-08-2004,07:39:04,0.00,0.687,0.825,0.495,0.384,-3.85,100.00,-3.9,6.2,4.82,8.72,0.0
04-08-2004,09:39:04,0.00,0.715,0.825,0.495,0.384,-3.37,100.00,-3.4,348.7,0.74,9.46,0.0
04-08-2004,11:39:04,0.51,0.687,0.825,0.495,0.384,-2.90,100.00,-2.9,1023.7,4.82,7.61,0.0
04-08-2004,13:39:04,1.02,0.687,0.825,0.495,0.384,-2.44,100.00,-2.4,1206.2,4.45,9.65,0.0
04-08-2004,15:39:04,0.51,0.715,0.825,0.495,0.384,-2.44,100.00,-2.4,716.2,2.60,13.73,0.0
04-08-2004,17:39:04,0.00,0.715,0.825,0.495,0.384,-2.44,100.00,-2.4,161.2,2.04,10.58,0.0
04-08-2004,19:39:04,0.00,0.715,0.825,0.495,0.384,-2.44,100.00,-2.4,1.2,3.53,12.06,0.0
04-08-2004,21:39:04,0.00,0.715,0.825,0.495,0.412,-1.97,100.00,-2.0,1.2,1.30,10.76,0.0
04-08-2004,23:39:04,0.00,0.715,0.825,0.522,0.412,-1.51,100.00,-1.5,1.2,3.15,12.99,0.0
05-08-2004,01:39:04,0.00,0.715,0.825,0.522,0.412,-1.97,100.00,-2.0,1.2,1.11,10.02,0.0
05-08-2004,03:39:04,0.00,0.715,0.825,0.522,0.412,-2.44,100.00,-2.4,1.2,0.00,0.00,0.0
05-08-2004,05:39:04,0.00,0.715,0.825,0.522,0.412,-3.37,100.00,-3.4,1.2,0.00,0.00,0.0
05-08-2004,07:39:04,0.00,0.715,0.852,0.522,0.412,-5.31,100.00,-5.3,13.7,0.74,3.34,0.0
05-08-2004,09:39:04,0.00,0.715,0.825,0.522,0.412,-2.90,100.00,-2.9,581.2,0.00,1.48,0.0
05-08-2004,11:39:04,1.02,0.715,0.825,0.522,0.412,-1.06,100.00,-1.1,1181.2,0.56,6.49,0.0
05-08-2004,13:39:04,1.02,0.715,0.852,0.522,0.412,-1.51,100.00,-1.5,1153.7,3.71,6.31,0.0
05-08-2004,15:39:04,0.25,0.715,0.852,0.522,0.412,-1.06,100.00,-1.1,698.7,3.71,6.12,0.0
05-08-2004,17:39:04,0.25,0.715,0.852,0.522,0.412,-1.06,100.00,-1.1,141.2,3.90,7.42,0.0
05-08-2004,19:39:04,0.00,0.715,0.852,0.522,0.412,-1.51,100.00,-1.5,1.2,4.64,8.72,0.0
05-08-2004,21:39:04,0.00,0.715,0.852,0.550,0.412,-1.51,100.00,-1.5,1.2,0.19,9.28,0.0
05-08-2004,23:39:04,0.00,0.715,0.852,0.550,0.412,-1.51,100.00,-1.5,1.2,1.86,11.50,0.0
06-08-2004,01:39:04,0.00,0.742,0.852,0.550,0.412,-2.90,100.00,-2.9,1.2,2.78,12.80,0.0
06-08-2004,03:39:04,0.00,0.742,0.852,0.550,0.412,-2.90,100.00,-2.9,1.2,1.30,10.20,0.0
06-08-2004,05:39:04,0.00,0.742,0.852,0.550,0.412,-2.44,100.00,-2.4,1.2,1.30,10.20,0.0
06-08-2004,07:39:04,0.00,0.742,0.852,0.550,0.412,-2.90,100.00,-2.9,8.7,2.04,12.99,0.0
06-08-2004,09:39:04,0.25,0.742,0.852,0.550,0.412,-1.51,100.00,-1.5,461.2,0.74,10.39,0.0
06-08-2004,11:39:04,0.25,0.742,0.852,0.550,0.439,-1.06,100.00,-1.1,1048.7,1.11,10.58,0.0
06-08-2004,13:39:04,0.51,0.742,0.852,0.550,0.439,-1.06,100.00,-1.1,938.7,0.93,10.39,0.0
06-08-2004,15:39:04,0.00,0.742,0.880,0.550,0.439,-1.97,100.00,-2.0,671.2,1.48,9.83,0.0
06-08-2004,17:39:04,0.00,0.742,0.880,0.550,0.439,-2.44,100.00,-2.4,133.7,1.30,10.02,0.0
06-08-2004,19:39:04,0.00,0.742,0.880,0.550,0.439,-2.90,100.00,-2.9,1.2,1.67,11.50,0.0
06-08-2004,21:39:04,0.00,0.742,0.880,0.550,0.439,-2.44,100.00,-2.4,1.2,0.19,9.09,0.0
06-08-2004,23:39:04,0.00,0.742,0.880,0.550,0.439,-1.97,100.00,-2.0,1.2,1.11,10.39,0.0
07-08-2004,01:39:04,0.00,0.770,0.880,0.550,0.439,-2.44,100.00,-2.4,1.2,4.82,9.83,0.0
07-08-2004,03:39:04,0.00,0.770,0.880,0.550,0.439,-4.82,100.00,-4.8,1.2,2.97,6.86,0.0
07-08-2004,05:39:04,0.00,0.770,0.880,0.550,0.439,-5.81,100.00,-5.8,1.2,0.93,3.53,0.0
07-08-2004,07:39:04,0.00,0.770,0.880,0.577,0.439,-5.31,100.00,-5.3,16.2,0.37,2.41,0.0
07-08-2004,09:39:04,0.25,0.742,0.880,0.550,0.439,-2.90,100.00,-2.9,528.7,0.37,1.67,0.0
07-08-2004,11:39:04,0.00,0.742,0.880,0.550,0.439,-0.61,100.00,-0.6,1136.2,1.86,4.27,0.0
07-08-2004,13:39:04,0.00,0.742,0.880,0.550,0.439,-0.16,100.00,-0.2,1251.2,1.48,4.27,0.0
07-08-2004,15:39:04,0.00,0.770,0.880,0.577,0.439,-0.16,100.00,-0.2,971.2,1.67,3.90,0.0
07-08-2004,17:39:04,0.00,0.770,0.880,0.577,0.439,-1.06,100.00,-1.1,286.2,0.93,3.90,0.0
07-08-2004,19:39:04,0.00,0.770,0.880,0.577,0.439,-2.90,100.00,-2.9,1.2,0.37,1.48,0.0
07-08-2004,21:39:04,0.00,0.770,0.880,0.577,0.439,-4.82,100.00,-4.8,1.2,0.56,1.67,0.0
07-08-2004,23:39:04,0.00,0.770,0.880,0.577,0.439,-2.44,100.00,-2.4,1.2,1.67,4.64,0.0
08-08-2004,01:39:04,0.00,0.770,0.880,0.577,0.439,-2.44,100.00,-2.4,1.2,3.34,5.38,0.0
08-08-2004,03:39:04,0.00,0.770,0.880,0.577,0.439,-2.44,100.00,-2.4,1.2,3.15,5.94,0.0
08-08-2004,05:39:04,0.00,0.770,0.880,0.577,0.439,-3.37,100.00,-3.4,1.2,2.97,5.94,0.0
08-08-2004,07:39:04,0.00,0.770,0.880,0.577,0.439,-3.37,100.00,-3.4,18.7,4.45,7.24,0.0
08-08-2004,09:39:04,0.00,0.770,0.880,0.577,0.439,-2.44,100.00,-2.4,318.7,0.56,9.28,0.0
08-08-2004,11:39:04,0.00,0.770,0.880,0.577,0.439,-1.06,100.00,-1.1,1086.2,1.67,10.39,0.0
08-08-2004,13:39:04,0.00,0.770,0.880,0.577,0.439,-0.61,100.00,-0.6,1058.7,0.93,9.09,0.0
08-08-2004,15:39:04,0.00,0.770,0.880,0.577,0.439,-0.61,100.00,-0.6,588.7,1.48,12.06,0.0
08-08-2004,17:39:04,0.25,0.770,0.880,0.577,0.439,-0.61,100.00,-0.6,126.2,2.78,14.29,0.0
08-08-2004,19:39:04,0.00,0.770,0.880,0.577,0.439,-0.16,100.00,-0.2,1.2,3.53,13.54,0.0
08-08-2004,21:39:04,0.00,0.770,0.880,0.577,0.439,-0.16,100.00,-0.2,1.2,3.34,15.03,0.0
08-08-2004,23:39:04,0.00,0.770,0.880,0.577,0.439,-1.06,100.00,-1.1,1.2,0.00,0.00,0.0
09-08-2004,01:39:04,0.00,0.770,0.880,0.577,0.439,-1.06,100.00,-1.1,1.2,0.00,0.00,0.0
09-08-2004,03:39:04,0.00,0.770,0.907,0.605,0.439,-1.06,100.00,-1.1,1.2,0.00,0.00,0.0
09-08-2004,05:39:04,0.00,0.770,0.907,0.605,0.467,-2.44,100.00,-2.4,1.2,0.00,0.00,0.0
09-08-2004,07:39:04,0.00,0.770,0.907,0.605,0.467,-4.82,100.00,-4.8,21.2,0.00,0.00,0.0
09-08-2004,09:39:04,1.02,0.770,0.880,0.605,0.467,-2.44,100.00,-2.4,576.2,1.67,5.20,0.0
09-08-2004,11:39:04,0.25,0.770,0.907,0.605,0.467,-1.97,98.25,-2.2,1158.7,4.64,7.79,0.0
09-08-2004,13:39:04,0.00,0.770,0.907,0.605,0.467,-1.51,93.75,-2.4,1326.2,1.11,9.46,0.0
09-08-2004,15:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,97.75,-2.8,936.2,2.60,10.95,0.0
09-08-2004,17:39:04,0.00,0.797,0.907,0.605,0.467,-2.90,100.00,-2.9,131.2,4.08,12.80,0.0
09-08-2004,19:39:04,0.00,0.797,0.907,0.605,0.467,-3.85,100.00,-3.9,1.2,4.82,13.73,0.0
09-08-2004,21:39:04,0.00,0.797,0.907,0.605,0.467,-3.85,100.00,-3.9,1.2,0.74,18.00,0.0
09-08-2004,23:39:04,0.00,0.797,0.907,0.605,0.467,-3.85,100.00,-3.9,1.2,1.48,17.25,0.0
10-08-2004,01:39:04,0.00,0.797,0.907,0.605,0.467,-3.85,100.00,-3.9,1.2,0.93,18.18,0.0
10-08-2004,03:39:04,0.00,0.797,0.907,0.605,0.467,-3.37,100.00,-3.4,1.2,1.30,18.92,0.0
10-08-2004,05:39:04,0.00,0.797,0.907,0.605,0.467,-2.90,100.00,-2.9,1.2,0.56,17.07,0.0
10-08-2004,07:39:04,0.00,0.797,0.907,0.605,0.467,-2.90,100.00,-2.9,18.7,0.00,17.07,0.0
10-08-2004,09:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,100.00,-2.4,481.2,3.90,15.40,0.0
10-08-2004,11:39:04,0.00,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,1021.2,2.23,12.25,0.0
10-08-2004,13:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1141.2,0.56,10.58,0.0
10-08-2004,15:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,671.2,4.82,9.28,0.0
10-08-2004,17:39:04,0.00,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,178.7,1.67,10.76,0.0
10-08-2004,19:39:04,0.00,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,1.2,0.56,11.69,0.0
10-08-2004,21:39:04,0.00,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,1.2,0.37,10.76,0.0
10-08-2004,23:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1.2,0.37,11.69,0.0
11-08-2004,01:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1.2,1.11,12.06,0.0
11-08-2004,03:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1.2,0.37,10.76,0.0
11-08-2004,05:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1.2,0.74,9.46,0.0
11-08-2004,07:39:04,0.00,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,16.2,0.74,8.72,0.0
11-08-2004,09:39:04,0.25,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,321.2,0.00,0.00,0.0
11-08-2004,11:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,896.2,0.00,0.00,0.0
11-08-2004,13:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1106.2,0.00,0.00,0.0
11-08-2004,15:39:04,0.25,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,738.7,0.00,0.00,0.0
11-08-2004,17:39:04,0.00,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,161.2,0.00,0.00,0.0
11-08-2004,19:39:04,0.00,0.797,0.907,0.605,0.467,-1.51,100.00,-1.5,1.2,0.00,0.00,0.0
11-08-2004,21:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1.2,0.00,0.00,0.0
11-08-2004,23:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1.2,0.00,0.00,0.0
12-08-2004,01:39:04,0.00,0.825,0.934,0.605,0.467,-1.97,100.00,-2.0,1.2,0.00,0.00,0.0
12-08-2004,03:39:04,0.00,0.825,0.907,0.632,0.467,-2.90,100.00,-2.9,1.2,0.00,0.00,0.0
12-08-2004,05:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,100.00,-2.4,1.2,0.00,0.00,0.0
12-08-2004,07:39:04,0.00,0.825,0.934,0.605,0.467,-2.44,100.00,-2.4,8.7,0.00,0.00,0.0
12-08-2004,09:39:04,0.00,0.825,0.934,0.632,0.467,-2.44,100.00,-2.4,288.7,0.00,0.00,0.0
12-08-2004,11:39:04,0.00,0.825,0.934,0.632,0.467,-1.97,100.00,-2.0,758.7,0.00,0.00,0.0
12-08-2004,13:39:04,0.25,0.825,0.907,0.632,0.467,-1.51,100.00,-1.5,1031.2,0.00,0.00,0.0
12-08-2004,15:39:04,0.00,0.825,0.907,0.632,0.467,-1.06,100.00,-1.1,678.7,0.00,0.00,0.0
12-08-2004,17:39:04,0.00,0.825,0.934,0.632,0.467,-1.51,100.00,-1.5,171.2,0.00,0.00,0.0
12-08-2004,19:39:04,0.00,0.825,0.934,0.632,0.467,-1.51,100.00,-1.5,1.2,0.00,0.00,0.0
12-08-2004,21:39:04,0.00,0.825,0.934,0.632,0.467,-1.06,100.00,-1.1,1.2,0.00,0.00,0.0
12-08-2004,23:39:04,0.76,0.825,0.934,0.632,0.467,-1.06,100.00,-1.1,1.2,2.23,14.84,0.0
13-08-2004,01:39:04,0.00,0.825,0.934,0.632,0.467,-1.06,100.00,-1.1,1.2,4.82,18.74,0.0
13-08-2004,03:39:04,0.00,0.825,0.934,0.632,0.467,-1.06,100.00,-1.1,1.2,1.67,19.30,0.0
13-08-2004,05:39:04,0.00,0.825,0.934,0.632,0.467,-1.51,100.00,-1.5,1.2,3.34,20.04,0.0
13-08-2004,07:39:04,0.00,0.825,0.934,0.632,0.467,-1.51,100.00,-1.5,38.7,3.53,20.78,0.0
13-08-2004,09:39:04,0.00,0.825,0.907,0.632,0.467,-1.51,100.00,-1.5,528.7,3.34,23.56,0.0
13-08-2004,11:39:04,0.00,0.825,0.934,0.632,0.467,-2.44,100.00,-2.4,426.2,2.41,23.38,0.0
13-08-2004,13:39:04,0.00,0.825,0.934,0.632,0.467,-2.90,100.00,-2.9,461.2,4.64,14.10,0.0
13-08-2004,15:39:04,0.00,0.825,0.934,0.632,0.467,-1.97,100.00,-2.0,388.7,4.08,16.70,0.0
13-08-2004,17:39:04,0.00,0.825,0.934,0.632,0.467,-1.97,100.00,-2.0,101.2,3.71,14.47,0.0
13-08-2004,19:39:04,0.00,0.825,0.934,0.632,0.467,-1.06,100.00,-1.1,1.2,3.53,15.77,0.0
13-08-2004,21:39:04,0.00,0.825,0.934,0.632,0.467,-1.06,100.00,-1.1,1.2,1.11,18.18,0.0
13-08-2004,23:39:04,0.00,0.825,0.934,0.632,0.467,-1.06,100.00,-1.1,1.2,0.19,15.21,0.0
14-08-2004,01:39:04,0.00,0.825,0.934,0.632,0.467,-0.61,100.00,-0.6,1.2,0.93,18.00,0.0
14-08-2004,03:39:04,0.00,0.825,0.934,0.632,0.467,-0.61,100.00,-0.6,1.2,3.90,16.33,0.0
14-08-2004,05:39:04,0.00,0.825,0.934,0.632,0.467,-0.61,100.00,-0.6,1.2,4.27,18.18,0.0
14-08-2004,07:39:04,0.00,0.825,0.934,0.632,0.467,-1.06,100.00,-1.1,13.7,2.97,12.25,0.0
14-08-2004,09:39:04,0.00,0.825,0.934,0.605,0.467,-0.16,100.00,-0.2,391.2,4.27,8.72,0.0
14-08-2004,11:39:04,3.30,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,931.2,0.19,2.41,0.0
14-08-2004,13:39:04,1.78,0.797,0.907,0.605,0.467,-1.97,100.00,-2.0,1063.7,0.00,0.00,0.0
14-08-2004,15:39:04,0.00,0.797,0.907,0.605,0.467,-1.97,100.00,-2.0,833.7,0.00,0.00,0.0
14-08-2004,17:39:04,0.00,0.797,0.934,0.605,0.467,-2.90,100.00,-2.9,158.7,0.00,0.00,0.0
14-08-2004,19:39:04,0.00,0.797,0.907,0.605,0.467,-3.37,100.00,-3.4,1.2,0.00,0.00,0.0
14-08-2004,21:39:04,0.00,0.825,0.907,0.605,0.467,-3.85,100.00,-3.9,1.2,0.00,0.00,0.0
14-08-2004,23:39:04,0.00,0.825,0.907,0.605,0.467,-4.33,100.00,-4.3,1.2,0.00,0.00,0.0
15-08-2004,01:39:04,0.00,0.797,0.907,0.605,0.467,-4.33,100.00,-4.3,1.2,0.00,0.00,0.0
15-08-2004,03:39:04,0.00,0.825,0.907,0.605,0.467,-5.31,100.00,-5.3,1.2,0.00,0.00,0.0
15-08-2004,05:39:04,0.00,0.797,0.907,0.605,0.467,-5.31,100.00,-5.3,1.2,0.00,0.00,0.0
15-08-2004,07:39:04,0.00,0.797,0.934,0.605,0.467,-5.81,100.00,-5.8,21.2,0.00,0.00,0.0
15-08-2004,09:39:04,0.00,0.797,0.907,0.605,0.467,-5.31,100.00,-5.3,486.2,0.00,0.00,0.0
15-08-2004,11:39:04,0.00,0.797,0.907,0.605,0.467,-4.33,100.00,-4.3,1228.7,0.00,0.00,0.0
15-08-2004,13:39:04,0.25,0.797,0.907,0.605,0.467,-2.90,100.00,-2.9,1386.2,0.00,0.00,0.0
15-08-2004,15:39:04,0.76,0.797,0.907,0.605,0.467,-1.51,100.00,-1.5,956.2,0.00,0.00,0.0
15-08-2004,17:39:04,0.51,0.797,0.907,0.605,0.467,-3.37,100.00,-3.4,313.7,0.00,0.00,0.0
15-08-2004,19:39:04,0.00,0.797,0.907,0.605,0.467,-4.82,100.00,-4.8,1.2,0.00,0.00,0.0
15-08-2004,21:39:04,0.00,0.797,0.907,0.605,0.467,-7.33,100.00,-7.3,1.2,0.00,0.00,0.0
15-08-2004,23:39:04,0.00,0.797,0.907,0.605,0.467,-7.33,100.00,-7.3,1.2,0.00,0.00,0.0
16-08-2004,01:39:04,0.00,0.797,0.907,0.605,0.467,-4.33,100.00,-4.3,1.2,0.00,0.00,0.0
16-08-2004,03:39:04,0.00,0.797,0.907,0.605,0.467,-3.37,100.00,-3.4,1.2,0.00,0.00,0.0
16-08-2004,05:39:04,0.00,0.797,0.907,0.605,0.467,-3.85,100.00,-3.9,1.2,0.00,0.00,0.0
16-08-2004,07:39:04,0.00,0.797,0.907,0.605,0.467,-3.85,100.00,-3.9,21.2,0.00,0.00,0.0
16-08-2004,09:39:04,0.00,0.797,0.907,0.605,0.467,-2.90,100.00,-2.9,541.2,0.00,0.00,0.0
16-08-2004,11:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,100.00,-2.4,1296.2,0.00,0.00,0.0
16-08-2004,13:39:04,0.25,0.797,0.907,0.605,0.467,-1.97,100.00,-2.0,1146.2,0.00,0.00,0.0
16-08-2004,15:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1066.2,0.00,0.00,0.0
16-08-2004,17:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,100.00,-2.4,268.7,0.00,0.00,0.0
16-08-2004,19:39:04,0.00,0.797,0.907,0.605,0.467,-4.82,100.00,-4.8,1.2,0.00,0.00,0.0
16-08-2004,21:39:04,0.00,0.797,0.907,0.605,0.467,-4.33,100.00,-4.3,1.2,0.00,0.00,0.0
16-08-2004,23:39:04,0.00,0.797,0.907,0.605,0.467,-7.33,100.00,-7.3,1.2,0.00,0.00,0.0
17-08-2004,01:39:04,0.00,0.797,0.907,0.605,0.467,-4.33,100.00,-4.3,1.2,0.00,0.00,0.0
17-08-2004,03:39:04,0.00,0.797,0.907,0.605,0.467,-6.82,100.00,-6.8,1.2,0.00,0.00,0.0
17-08-2004,05:39:04,0.00,0.797,0.907,0.605,0.467,-4.33,100.00,-4.3,1.2,0.00,0.00,0.0
17-08-2004,07:39:04,0.00,0.797,0.907,0.605,0.467,-5.81,100.00,-5.8,41.2,0.00,0.00,0.0
17-08-2004,09:39:04,0.00,0.797,0.907,0.605,0.467,-1.97,100.00,-2.0,656.2,3.34,6.86,0.0
17-08-2004,11:39:04,0.00,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,1121.2,2.97,6.68,0.0
17-08-2004,13:39:04,0.00,0.797,0.907,0.605,0.467,-0.16,100.00,-0.2,1006.2,1.48,3.90,0.0
17-08-2004,15:39:04,0.00,0.797,0.907,0.605,0.467,-0.16,100.00,-0.2,823.7,0.93,2.41,0.0
17-08-2004,17:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,306.2,0.74,2.97,0.0
17-08-2004,19:39:04,0.00,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,1.2,2.78,5.75,0.0
17-08-2004,21:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1.2,2.41,4.64,0.0
17-08-2004,23:39:04,0.00,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,1.2,2.41,4.45,0.0
18-08-2004,01:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,100.00,-2.4,1.2,0.74,2.23,0.0
18-08-2004,03:39:04,0.00,0.797,0.907,0.605,0.467,-3.85,100.00,-3.9,1.2,0.74,1.86,0.0
18-08-2004,05:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,100.00,-2.4,1.2,1.86,3.34,0.0
18-08-2004,07:39:04,0.00,0.797,0.907,0.605,0.467,-4.82,100.00,-4.8,28.7,1.11,3.53,0.0
18-08-2004,09:39:04,0.00,0.797,0.907,0.605,0.467,-0.16,100.00,-0.2,646.2,0.56,1.86,0.0
18-08-2004,11:39:04,0.00,0.770,0.907,0.605,0.467,1.17,100.00,1.2,1263.7,1.48,3.53,0.0
18-08-2004,13:39:04,0.00,0.797,0.907,0.605,0.467,2.46,100.00,2.5,1478.7,0.74,2.97,0.0
18-08-2004,15:39:04,0.00,0.797,0.907,0.605,0.467,1.17,100.00,1.2,938.7,1.30,3.53,0.0
18-08-2004,17:39:04,0.00,0.797,0.907,0.605,0.467,0.73,100.00,0.7,161.2,1.11,2.78,0.0
18-08-2004,19:39:04,0.00,0.797,0.907,0.605,0.467,0.29,100.00,0.3,1.2,1.30,3.53,0.0
18-08-2004,21:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,1.2,1.11,2.60,0.0
18-08-2004,23:39:04,0.00,0.797,0.907,0.605,0.467,-3.37,100.00,-3.4,1.2,1.11,2.60,0.0
19-08-2004,01:39:04,0.00,0.797,0.907,0.605,0.467,-5.31,100.00,-5.3,1.2,1.11,2.04,0.0
