SITE,REP,DATE,HOUR,TEMP,
PRO1,1,1/12/11,14,18.45,
PRO1,1,1/12/11,15,16.947,
PRO1,1,1/12/11,16,13.751,
PRO1,1,1/12/11,17,11.808,
PRO1,1,1/12/11,18,9.361,
PRO1,1,1/12/11,19,6.096,
PRO1,1,1/12/11,20,3.143,
PRO1,1,1/12/11,21,2.263,
PRO1,1,1/12/11,22,0.754,
PRO1,1,1/12/11,23,0.062,
PRO1,1,2/12/11,0,1.005,
PRO1,1,2/12/11,1,0.88,
PRO1,1,2/12/11,2,0.628,
PRO1,1,2/12/11,3,-0.127,
PRO1,1,2/12/11,4,-0.441,
PRO1,1,2/12/11,5,-0.756,
PRO1,1,2/12/11,6,-2.896,
PRO1,1,2/12/11,7,1.005,
PRO1,1,2/12/11,8,11.557,
PRO1,1,2/12/11,9,16.383,
PRO1,1,2/12/11,10,19.764,
PRO1,1,2/12/11,11,19.702,
PRO1,1,2/12/11,12,19.827,
PRO1,1,2/12/11,13,21.829,
PRO1,1,2/12/11,14,21.329,
PRO1,1,2/12/11,15,24.205,
PRO1,1,2/12/11,16,18.638,
PRO1,1,2/12/11,17,18.825,
PRO1,1,2/12/11,18,21.641,
PRO1,1,2/12/11,19,15.318,
PRO1,1,2/12/11,20,3.457,
PRO1,1,2/12/11,21,1.005,
PRO1,1,2/12/11,22,-0.253,
PRO1,1,2/12/11,23,-0.63,
PRO1,1,3/12/11,0,-1.197,
PRO1,1,3/12/11,1,-2.015,
PRO1,1,3/12/11,2,-1.134,
PRO1,1,3/12/11,3,0.691,
PRO1,1,3/12/11,4,-0.756,
PRO1,1,3/12/11,5,1.886,
PRO1,1,3/12/11,6,2.64,
PRO1,1,3/12/11,7,5.908,
PRO1,1,3/12/11,8,9.361,
PRO1,1,3/12/11,9,16.258,
PRO1,1,3/12/11,10,17.385,
PRO1,1,3/12/11,11,16.822,
PRO1,1,3/12/11,12,17.573,
PRO1,1,3/12/11,13,19.952,
PRO1,1,3/12/11,14,21.766,
PRO1,1,3/12/11,15,22.267,
PRO1,1,3/12/11,16,19.764,
PRO1,1,3/12/11,17,19.576,
PRO1,1,3/12/11,18,12.999,
PRO1,1,3/12/11,19,11.557,
PRO1,1,3/12/11,20,6.724,
PRO1,1,3/12/11,21,6.536,
PRO1,1,3/12/11,22,7.541,
PRO1,1,3/12/11,23,6.724,
PRO1,1,4/12/11,0,6.033,
PRO1,1,4/12/11,1,5.405,
PRO1,1,4/12/11,2,2.074,
PRO1,1,4/12/11,3,4.651,
PRO1,1,4/12/11,4,3.834,
PRO1,1,4/12/11,5,2.892,
PRO1,1,4/12/11,6,1.32,
PRO1,1,4/12/11,7,1.194,
PRO1,1,4/12/11,8,1.823,
PRO1,1,4/12/11,9,3.709,
PRO1,1,4/12/11,10,11.369,
PRO1,1,4/12/11,11,14.127,
PRO1,1,4/12/11,12,15.318,
PRO1,1,4/12/11,13,18.074,
PRO1,1,4/12/11,14,17.197,
PRO1,1,4/12/11,15,18.074,
PRO1,1,4/12/11,16,14.378,
PRO1,1,4/12/11,17,15.005,
PRO1,1,4/12/11,18,6.661,
PRO1,1,4/12/11,19,5.657,
PRO1,1,4/12/11,20,1.571,
PRO1,1,4/12/11,21,-1.071,
PRO1,1,4/12/11,22,-0.504,
PRO1,1,4/12/11,23,-1.826,
PRO1,1,5/12/11,0,-2.644,
PRO1,1,5/12/11,1,-3.085,
PRO1,1,5/12/11,2,-1.511,
PRO1,1,5/12/11,3,-1.071,
PRO1,1,5/12/11,4,-0.945,
PRO1,1,5/12/11,5,-0.504,
PRO1,1,5/12/11,6,0.188,
PRO1,1,5/12/11,7,0.251,
PRO1,1,5/12/11,8,1.068,
PRO1,1,5/12/11,9,2.577,
PRO1,1,5/12/11,10,5.531,
PRO1,1,5/12/11,11,10.302,
PRO1,1,5/12/11,12,14.315,
PRO1,1,5/12/11,13,16.634,
PRO1,1,5/12/11,14,14.127,
PRO1,1,5/12/11,15,14.065,
PRO1,1,5/12/11,16,12.435,
PRO1,1,5/12/11,17,6.913,
PRO1,1,5/12/11,18,5.531,
PRO1,1,5/12/11,19,4.023,
PRO1,1,5/12/11,20,2.766,
PRO1,1,5/12/11,21,2.263,
PRO1,1,5/12/11,22,2.2,
PRO1,1,5/12/11,23,-0.693,
PRO1,1,6/12/11,0,0.502,
PRO1,1,6/12/11,1,-1.071,
PRO1,1,6/12/11,2,-3.84,
PRO1,1,6/12/11,3,-1.574,
PRO1,1,6/12/11,4,-0.756,
PRO1,1,6/12/11,5,-0.63,
PRO1,1,6/12/11,6,0.313,
PRO1,1,6/12/11,7,4.588,
PRO1,1,6/12/11,8,13.438,
PRO1,1,6/12/11,9,17.51,
PRO1,1,6/12/11,10,21.266,
PRO1,1,6/12/11,11,24.393,
PRO1,1,6/12/11,12,23.768,
PRO1,1,6/12/11,13,24.893,
PRO1,1,6/12/11,14,26.268,
PRO1,1,6/12/11,15,27.954,
PRO1,1,6/12/11,16,29.016,
PRO1,1,6/12/11,17,27.642,
PRO1,1,6/12/11,18,21.141,
PRO1,1,6/12/11,19,17.135,
PRO1,1,6/12/11,20,6.85,
PRO1,1,6/12/11,21,2.577,
PRO1,1,6/12/11,22,0.313,
PRO1,1,6/12/11,23,1.76,
PRO1,1,7/12/11,0,6.473,
PRO1,1,7/12/11,1,6.724,
PRO1,1,7/12/11,2,6.473,
PRO1,1,7/12/11,3,5.091,
PRO1,1,7/12/11,4,3.206,
PRO1,1,7/12/11,5,2.074,
PRO1,1,7/12/11,6,2.703,
PRO1,1,7/12/11,7,6.41,
PRO1,1,7/12/11,8,14.629,
PRO1,1,7/12/11,9,18.387,
PRO1,1,7/12/11,10,21.391,
PRO1,1,7/12/11,11,19.889,
PRO1,1,7/12/11,12,22.329,
PRO1,1,7/12/11,13,20.453,
PRO1,1,7/12/11,14,22.392,
PRO1,1,7/12/11,15,24.018,
PRO1,1,7/12/11,16,22.58,
PRO1,1,7/12/11,17,16.947,
PRO1,1,7/12/11,18,18.638,
PRO1,1,7/12/11,19,11.431,
PRO1,1,7/12/11,20,9.675,
PRO1,1,7/12/11,21,7.415,
PRO1,1,7/12/11,22,5.531,
PRO1,1,7/12/11,23,5.468,
PRO1,1,8/12/11,0,6.473,
PRO1,1,8/12/11,1,5.782,
PRO1,1,8/12/11,2,1.383,
PRO1,1,8/12/11,3,0.88,
PRO1,1,8/12/11,4,1.068,
PRO1,1,8/12/11,5,0.754,
PRO1,1,8/12/11,6,1.131,
PRO1,1,8/12/11,7,8.043,
PRO1,1,8/12/11,8,17.698,
PRO1,1,8/12/11,9,21.141,
PRO1,1,8/12/11,10,16.884,
PRO1,1,8/12/11,11,31.263,
PRO1,1,8/12/11,12,23.643,
PRO1,1,8/12/11,13,21.141,
PRO1,1,8/12/11,14,13.25,
PRO1,1,8/12/11,15,10.49,
PRO1,1,8/12/11,16,7.854,
PRO1,1,8/12/11,17,7.729,
PRO1,1,8/12/11,18,12.874,
PRO1,1,8/12/11,19,13.501,
PRO1,1,8/12/11,20,6.724,
PRO1,1,8/12/11,21,5.028,
PRO1,1,8/12/11,22,5.028,
PRO1,1,8/12/11,23,4.4,
PRO1,1,9/12/11,0,4.4,
PRO1,1,9/12/11,1,4.714,
PRO1,1,9/12/11,2,3.897,
PRO1,1,9/12/11,3,3.269,
PRO1,1,9/12/11,4,1.068,
PRO1,1,9/12/11,5,0.502,
PRO1,1,9/12/11,6,3.017,
PRO1,1,9/12/11,7,8.294,
PRO1,1,9/12/11,8,16.007,
PRO1,1,9/12/11,9,22.58,
PRO1,1,9/12/11,10,23.955,
PRO1,1,9/12/11,11,24.83,
PRO1,1,9/12/11,12,26.08,
PRO1,1,9/12/11,13,27.767,
PRO1,1,9/12/11,14,29.952,
PRO1,1,9/12/11,15,30.015,
PRO1,1,9/12/11,16,24.768,
PRO1,1,9/12/11,17,21.766,
PRO1,1,9/12/11,18,17.949,
PRO1,1,9/12/11,19,15.193,
PRO1,1,9/12/11,20,11.619,
PRO1,1,9/12/11,21,7.729,
PRO1,1,9/12/11,22,5.719,
PRO1,1,9/12/11,23,5.719,
PRO1,1,10/12/11,0,5.845,
PRO1,1,10/12/11,1,5.971,
PRO1,1,10/12/11,2,7.352,
PRO1,1,10/12/11,3,8.482,
PRO1,1,10/12/11,4,8.357,
PRO1,1,10/12/11,5,8.482,
PRO1,1,10/12/11,6,9.361,
PRO1,1,10/12/11,7,11.243,
PRO1,1,10/12/11,8,17.385,
PRO1,1,10/12/11,9,11.494,
PRO1,1,10/12/11,10,12.685,
PRO1,1,10/12/11,11,10.804,
PRO1,1,10/12/11,12,11.431,
PRO1,1,10/12/11,13,16.32,
PRO1,1,10/12/11,14,19.952,
PRO1,1,10/12/11,15,19.952,
PRO1,1,10/12/11,16,19.639,
PRO1,1,10/12/11,17,21.078,
PRO1,1,10/12/11,18,17.51,
PRO1,1,10/12/11,19,10.867,
PRO1,1,10/12/11,20,9.173,
PRO1,1,10/12/11,21,8.608,
PRO1,1,10/12/11,22,8.545,
PRO1,1,10/12/11,23,8.608,
PRO1,1,11/12/11,0,8.545,
PRO1,1,11/12/11,1,6.787,
PRO1,1,11/12/11,2,8.231,
PRO1,1,11/12/11,3,8.294,
PRO1,1,11/12/11,4,8.357,
PRO1,1,11/12/11,5,8.357,
PRO1,1,11/12/11,6,8.796,
PRO1,1,11/12/11,7,10.365,
PRO1,1,11/12/11,8,12.435,
PRO1,1,11/12/11,9,15.631,
PRO1,1,11/12/11,10,11.619,
PRO1,1,11/12/11,11,16.007,
PRO1,1,11/12/11,12,17.698,
PRO1,1,11/12/11,13,19.326,
PRO1,1,11/12/11,14,22.767,
PRO1,1,11/12/11,15,23.33,
PRO1,1,11/12/11,16,30.389,
PRO1,1,11/12/11,17,20.703,
PRO1,1,11/12/11,18,12.372,
PRO1,1,11/12/11,19,12.184,
PRO1,1,11/12/11,20,8.482,
PRO1,1,11/12/11,21,7.478,
PRO1,1,11/12/11,22,7.164,
PRO1,1,11/12/11,23,6.787,
PRO1,1,12/12/11,0,4.086,
PRO1,1,12/12/11,1,2.703,
PRO1,1,12/12/11,2,4.714,
PRO1,1,12/12/11,3,7.854,
PRO1,1,12/12/11,4,8.545,
PRO1,1,12/12/11,5,7.101,
PRO1,1,12/12/11,6,7.038,
PRO1,1,12/12/11,7,8.043,
PRO1,1,12/12/11,8,13.124,
PRO1,1,12/12/11,9,18.074,
PRO1,1,12/12/11,10,21.329,
PRO1,1,12/12/11,11,21.892,
PRO1,1,12/12/11,12,22.892,
PRO1,1,12/12/11,13,20.828,
PRO1,1,12/12/11,14,22.517,
PRO1,1,12/12/11,15,21.203,
PRO1,1,12/12/11,16,21.516,
PRO1,1,12/12/11,17,19.451,
PRO1,1,12/12/11,18,16.383,
PRO1,1,12/12/11,19,10.365,
PRO1,1,12/12/11,20,7.478,
PRO1,1,12/12/11,21,6.033,
PRO1,1,12/12/11,22,5.217,
PRO1,1,12/12/11,23,4.903,
PRO1,1,13/12/11,0,4.714,
PRO1,1,13/12/11,1,4.463,
PRO1,1,13/12/11,2,3.709,
PRO1,1,13/12/11,3,2.829,
PRO1,1,13/12/11,4,2.703,
PRO1,1,13/12/11,5,2.64,
PRO1,1,13/12/11,6,3.08,
PRO1,1,13/12/11,7,4.149,
PRO1,1,13/12/11,8,5.217,
PRO1,1,13/12/11,9,6.913,
PRO1,1,13/12/11,10,9.424,
PRO1,1,13/12/11,11,10.428,
PRO1,1,13/12/11,12,11.808,
PRO1,1,13/12/11,13,19.827,
PRO1,1,13/12/11,14,21.329,
PRO1,1,13/12/11,15,20.953,
PRO1,1,13/12/11,16,23.08,
PRO1,1,13/12/11,17,17.573,
PRO1,1,13/12/11,18,9.988,
PRO1,1,13/12/11,19,6.41,
PRO1,1,13/12/11,20,4.337,
PRO1,1,13/12/11,21,3.772,
PRO1,1,13/12/11,22,3.709,
PRO1,1,13/12/11,23,2.954,
PRO1,1,14/12/11,0,3.269,
PRO1,1,14/12/11,1,3.143,
PRO1,1,14/12/11,2,3.017,
PRO1,1,14/12/11,3,2.263,
PRO1,1,14/12/11,4,2.263,
PRO1,1,14/12/11,5,1.446,
PRO1,1,14/12/11,6,1.32,
PRO1,1,14/12/11,7,4.463,
PRO1,1,14/12/11,8,8.545,
PRO1,1,14/12/11,9,13.751,
PRO1,1,14/12/11,10,20.453,
PRO1,1,14/12/11,11,21.954,
PRO1,1,14/12/11,12,19.326,
PRO1,1,14/12/11,13,17.135,
PRO1,1,14/12/11,14,16.258,
PRO1,1,14/12/11,15,15.631,
PRO1,1,14/12/11,16,17.009,
PRO1,1,14/12/11,17,16.884,
PRO1,1,14/12/11,18,12.247,
PRO1,1,14/12/11,19,12.435,
PRO1,1,14/12/11,20,7.289,
PRO1,1,14/12/11,21,6.599,
PRO1,1,14/12/11,22,6.222,
PRO1,1,14/12/11,23,5.719,
PRO1,1,15/12/11,0,5.405,
PRO1,1,15/12/11,1,5.091,
PRO1,1,15/12/11,2,0.628,
PRO1,1,15/12/11,3,-0.693,
PRO1,1,15/12/11,4,-0.882,
PRO1,1,15/12/11,5,-1.763,
PRO1,1,15/12/11,6,-1.7,
PRO1,1,15/12/11,7,6.347,
PRO1,1,15/12/11,8,15.318,
PRO1,1,15/12/11,9,21.266,
PRO1,1,15/12/11,10,23.142,
PRO1,1,15/12/11,11,23.518,
PRO1,1,15/12/11,12,24.018,
PRO1,1,15/12/11,13,19.264,
PRO1,1,15/12/11,14,16.947,
PRO1,1,15/12/11,15,14.127,
PRO1,1,15/12/11,16,12.121,
PRO1,1,15/12/11,17,14.002,
PRO1,1,15/12/11,18,13.124,
PRO1,1,15/12/11,19,10.804,
PRO1,1,15/12/11,20,8.796,
PRO1,1,15/12/11,21,8.545,
PRO1,1,15/12/11,22,8.168,
PRO1,1,15/12/11,23,6.41,
PRO1,1,16/12/11,0,5.217,
PRO1,1,16/12/11,1,2.326,
PRO1,1,16/12/11,2,2.766,
PRO1,1,16/12/11,3,2.263,
PRO1,1,16/12/11,4,1.383,
PRO1,1,16/12/11,5,0.691,
PRO1,1,16/12/11,6,2.766,
PRO1,1,16/12/11,7,7.792,
PRO1,1,16/12/11,8,13.438,
PRO1,1,16/12/11,9,14.19,
PRO1,1,16/12/11,10,20.515,
PRO1,1,16/12/11,11,22.83,
PRO1,1,16/12/11,12,21.641,
PRO1,1,16/12/11,13,23.08,
PRO1,1,16/12/11,14,14.691,
PRO1,1,16/12/11,15,13.124,
PRO1,1,16/12/11,16,14.378,
PRO1,1,16/12/11,17,13.375,
PRO1,1,16/12/11,18,14.942,
PRO1,1,16/12/11,19,12.623,
PRO1,1,16/12/11,20,8.231,
PRO1,1,16/12/11,21,5.217,
PRO1,1,16/12/11,22,5.405,
PRO1,1,16/12/11,23,3.457,
PRO1,1,17/12/11,0,3.457,
PRO1,1,17/12/11,1,1.76,
PRO1,1,17/12/11,2,2.64,
PRO1,1,17/12/11,3,2.263,
PRO1,1,17/12/11,4,1.634,
PRO1,1,17/12/11,5,2.829,
PRO1,1,17/12/11,6,3.143,
PRO1,1,17/12/11,7,8.608,
PRO1,1,17/12/11,8,16.634,
PRO1,1,17/12/11,9,21.454,
PRO1,1,17/12/11,10,24.33,
PRO1,1,17/12/11,11,23.205,
PRO1,1,17/12/11,12,17.886,
PRO1,1,17/12/11,13,21.454,
PRO1,1,17/12/11,14,11.055,
PRO1,1,17/12/11,15,13.375,
PRO1,1,17/12/11,16,16.383,
PRO1,1,17/12/11,17,21.829,
PRO1,1,17/12/11,18,14.378,
PRO1,1,17/12/11,19,14.691,
PRO1,1,17/12/11,20,10.616,
PRO1,1,17/12/11,21,10.051,
PRO1,1,17/12/11,22,9.612,
PRO1,1,17/12/11,23,8.294,
PRO1,1,18/12/11,0,7.227,
PRO1,1,18/12/11,1,8.231,
PRO1,1,18/12/11,2,8.168,
PRO1,1,18/12/11,3,7.729,
PRO1,1,18/12/11,4,6.536,
PRO1,1,18/12/11,5,7.289,
PRO1,1,18/12/11,6,7.227,
PRO1,1,18/12/11,7,8.168,
PRO1,1,18/12/11,8,10.114,
PRO1,1,18/12/11,9,17.51,
PRO1,1,18/12/11,10,13.563,
PRO1,1,18/12/11,11,15.318,
PRO1,1,18/12/11,12,16.508,
PRO1,1,18/12/11,13,16.446,
PRO1,1,18/12/11,14,13.626,
PRO1,1,18/12/11,15,13.563,
PRO1,1,18/12/11,16,15.381,
PRO1,1,18/12/11,17,11.808,
PRO1,1,18/12/11,18,10.428,
PRO1,1,18/12/11,19,10.365,
PRO1,1,18/12/11,20,10.114,
PRO1,1,18/12/11,21,10.553,
PRO1,1,18/12/11,22,10.804,
PRO1,1,18/12/11,23,10.741,
PRO1,1,19/12/11,0,10.741,
PRO1,1,19/12/11,1,10.992,
PRO1,1,19/12/11,2,11.118,
PRO1,1,19/12/11,3,11.055,
PRO1,1,19/12/11,4,10.929,
PRO1,1,19/12/11,5,10.804,
PRO1,1,19/12/11,6,10.365,
PRO1,1,19/12/11,7,10.49,
PRO1,1,19/12/11,8,11.118,
PRO1,1,19/12/11,9,11.745,
PRO1,1,19/12/11,10,12.748,
PRO1,1,19/12/11,11,12.435,
PRO1,1,19/12/11,12,13.877,
PRO1,1,19/12/11,13,17.323,
PRO1,1,19/12/11,14,14.127,
PRO1,1,19/12/11,15,19.201,
PRO1,1,19/12/11,16,22.142,
PRO1,1,19/12/11,17,17.072,
PRO1,1,19/12/11,18,12.497,
PRO1,1,19/12/11,19,10.616,
PRO1,1,19/12/11,20,9.926,
PRO1,1,19/12/11,21,9.675,
PRO1,1,19/12/11,22,9.424,
PRO1,1,19/12/11,23,9.424,
PRO1,1,20/12/11,0,8.922,
PRO1,1,20/12/11,1,8.984,
PRO1,1,20/12/11,2,8.671,
PRO1,1,20/12/11,3,8.419,
PRO1,1,20/12/11,4,7.98,
PRO1,1,20/12/11,5,7.98,
PRO1,1,20/12/11,6,7.854,
PRO1,1,20/12/11,7,9.047,
PRO1,1,20/12/11,8,10.867,
PRO1,1,20/12/11,9,17.135,
PRO1,1,20/12/11,10,20.39,
PRO1,1,20/12/11,11,25.08,
PRO1,1,20/12/11,12,22.58,
PRO1,1,20/12/11,13,21.704,
PRO1,1,20/12/11,14,21.016,
PRO1,1,20/12/11,15,19.013,
PRO1,1,20/12/11,16,21.266,
PRO1,1,20/12/11,17,15.318,
PRO1,1,20/12/11,18,11.87,
PRO1,1,20/12/11,19,10.553,
PRO1,1,20/12/11,20,9.486,
PRO1,1,20/12/11,21,8.545,
PRO1,1,20/12/11,22,8.294,
PRO1,1,20/12/11,23,8.294,
PRO1,1,21/12/11,0,7.854,
PRO1,1,21/12/11,1,7.164,
PRO1,1,21/12/11,2,7.038,
PRO1,1,21/12/11,3,6.599,
PRO1,1,21/12/11,4,4.337,
PRO1,1,21/12/11,5,4.211,
PRO1,1,21/12/11,6,5.091,
PRO1,1,21/12/11,7,7.792,
PRO1,1,21/12/11,8,11.745,
PRO1,1,21/12/11,9,17.26,
PRO1,1,21/12/11,10,22.767,
PRO1,1,21/12/11,11,18.074,
PRO1,1,21/12/11,12,14.566,
PRO1,1,21/12/11,13,15.506,
PRO1,1,21/12/11,14,24.643,
PRO1,1,21/12/11,15,19.764,
PRO1,1,21/12/11,16,15.318,
PRO1,1,21/12/11,17,13.626,
PRO1,1,21/12/11,18,11.431,
PRO1,1,21/12/11,19,10.553,
PRO1,1,21/12/11,20,9.424,
PRO1,1,21/12/11,21,8.733,
PRO1,1,21/12/11,22,8.231,
PRO1,1,21/12/11,23,8.294,
PRO1,1,22/12/11,0,8.294,
PRO1,1,22/12/11,1,8.168,
PRO1,1,22/12/11,2,7.917,
PRO1,1,22/12/11,3,7.98,
PRO1,1,22/12/11,4,6.347,
PRO1,1,22/12/11,5,5.594,
PRO1,1,22/12/11,6,5.594,
PRO1,1,22/12/11,7,9.424,
PRO1,1,22/12/11,8,16.258,
PRO1,1,22/12/11,9,22.329,
PRO1,1,22/12/11,10,18.45,
PRO1,1,22/12/11,11,22.892,
PRO1,1,22/12/11,12,21.766,
PRO1,1,22/12/11,13,23.705,
PRO1,1,22/12/11,14,16.32,
PRO1,1,22/12/11,15,14.315,
PRO1,1,22/12/11,16,11.933,
PRO1,1,22/12/11,17,11.369,
PRO1,1,22/12/11,18,15.193,
PRO1,1,22/12/11,19,13.751,
PRO1,1,22/12/11,20,11.619,
PRO1,1,22/12/11,21,10.929,
PRO1,1,22/12/11,22,7.729,
PRO1,1,22/12/11,23,6.096,
PRO1,1,23/12/11,0,4.023,
PRO1,1,23/12/11,1,6.661,
PRO1,1,23/12/11,2,4.84,
PRO1,1,23/12/11,3,5.091,
PRO1,1,23/12/11,4,5.28,
PRO1,1,23/12/11,5,6.473,
PRO1,1,23/12/11,6,6.599,
PRO1,1,23/12/11,7,9.11,
PRO1,1,23/12/11,8,13.563,
PRO1,1,23/12/11,9,20.453,
PRO1,1,23/12/11,10,23.017,
PRO1,1,23/12/11,11,24.393,
PRO1,1,23/12/11,12,24.768,
PRO1,1,23/12/11,13,20.891,
PRO1,1,23/12/11,14,24.455,
PRO1,1,23/12/11,15,26.205,
PRO1,1,23/12/11,16,30.763,
PRO1,1,23/12/11,17,20.765,
PRO1,1,23/12/11,18,13.312,
PRO1,1,23/12/11,19,11.87,
PRO1,1,23/12/11,20,9.988,
PRO1,1,23/12/11,21,8.231,
PRO1,1,23/12/11,22,6.285,
PRO1,1,23/12/11,23,6.222,
PRO1,1,24/12/11,0,6.85,
PRO1,1,24/12/11,1,5.154,
PRO1,1,24/12/11,2,4.903,
PRO1,1,24/12/11,3,4.274,
PRO1,1,24/12/11,4,4.274,
PRO1,1,24/12/11,5,4.588,
PRO1,1,24/12/11,6,5.719,
PRO1,1,24/12/11,7,10.804,
PRO1,1,24/12/11,8,15.819,
PRO1,1,24/12/11,9,21.516,
PRO1,1,24/12/11,10,22.767,
PRO1,1,24/12/11,11,23.08,
PRO1,1,24/12/11,12,23.893,
PRO1,1,24/12/11,13,24.205,
PRO1,1,24/12/11,14,26.955,
PRO1,1,24/12/11,15,25.705,
PRO1,1,24/12/11,16,24.643,
PRO1,1,24/12/11,17,22.267,
PRO1,1,24/12/11,18,10.553,
PRO1,1,24/12/11,19,11.369,
PRO1,1,24/12/11,20,10.302,
PRO1,1,24/12/11,21,8.796,
PRO1,1,24/12/11,22,9.8,
PRO1,1,24/12/11,23,8.922,
PRO1,1,25/12/11,0,9.235,
PRO1,1,25/12/11,1,7.917,
PRO1,1,25/12/11,2,7.792,
PRO1,1,25/12/11,3,8.482,
PRO1,1,25/12/11,4,8.922,
PRO1,1,25/12/11,5,9.11,
PRO1,1,25/12/11,6,9.486,
PRO1,1,25/12/11,7,12.435,
PRO1,1,25/12/11,8,11.619,
PRO1,1,25/12/11,9,15.631,
PRO1,1,25/12/11,10,16.07,
PRO1,1,25/12/11,11,12.309,
PRO1,1,25/12/11,12,18.074,
PRO1,1,25/12/11,13,21.516,
PRO1,1,25/12/11,14,12.623,
PRO1,1,25/12/11,15,16.634,
PRO1,1,25/12/11,16,14.942,
PRO1,1,25/12/11,17,13.814,
PRO1,1,25/12/11,18,14.065,
PRO1,1,25/12/11,19,19.639,
PRO1,1,25/12/11,20,11.306,
PRO1,1,25/12/11,21,10.177,
PRO1,1,25/12/11,22,10.051,
PRO1,1,25/12/11,23,10.553,
PRO1,1,26/12/11,0,10.051,
PRO1,1,26/12/11,1,10.177,
PRO1,1,26/12/11,2,10.365,
PRO1,1,26/12/11,3,10.428,
PRO1,1,26/12/11,4,10.49,
PRO1,1,26/12/11,5,10.051,
PRO1,1,26/12/11,6,10.114,
PRO1,1,26/12/11,7,10.428,
PRO1,1,26/12/11,8,10.553,
PRO1,1,26/12/11,9,10.992,
PRO1,1,26/12/11,10,12.247,
PRO1,1,26/12/11,11,17.824,
PRO1,1,26/12/11,12,7.289,
PRO1,1,26/12/11,13,15.757,
PRO1,1,26/12/11,14,20.765,
PRO1,1,26/12/11,15,18.011,
PRO1,1,26/12/11,16,15.506,
PRO1,1,26/12/11,17,13.877,
PRO1,1,26/12/11,18,15.13,
PRO1,1,26/12/11,19,16.007,
PRO1,1,26/12/11,20,9.424,
PRO1,1,26/12/11,21,8.106,
PRO1,1,26/12/11,22,5.908,
PRO1,1,26/12/11,23,6.661,
PRO1,1,27/12/11,0,6.222,
PRO1,1,27/12/11,1,0.88,
PRO1,1,27/12/11,2,-0.064,
PRO1,1,27/12/11,3,0.062,
PRO1,1,27/12/11,4,0.502,
PRO1,1,27/12/11,5,-0.127,
PRO1,1,27/12/11,6,4.965,
PRO1,1,27/12/11,7,8.671,
PRO1,1,27/12/11,8,13.187,
PRO1,1,27/12/11,9,16.634,
PRO1,1,27/12/11,10,21.516,
PRO1,1,27/12/11,11,21.141,
PRO1,1,27/12/11,12,21.641,
PRO1,1,27/12/11,13,23.205,
PRO1,1,27/12/11,14,15.005,
PRO1,1,27/12/11,15,20.891,
PRO1,1,27/12/11,16,15.631,
PRO1,1,27/12/11,17,12.685,
PRO1,1,27/12/11,18,11.808,
PRO1,1,27/12/11,19,9.988,
PRO1,1,27/12/11,20,8.482,
PRO1,1,27/12/11,21,7.415,
PRO1,1,27/12/11,22,6.41,
PRO1,1,27/12/11,23,5.657,
PRO1,1,28/12/11,0,4.651,
PRO1,1,28/12/11,1,3.583,
PRO1,1,28/12/11,2,3.772,
PRO1,1,28/12/11,3,2.64,
PRO1,1,28/12/11,4,2.514,
PRO1,1,28/12/11,5,1.257,
PRO1,1,28/12/11,6,0.628,
PRO1,1,28/12/11,7,6.975,
PRO1,1,28/12/11,8,14.691,
PRO1,1,28/12/11,9,23.455,
PRO1,1,28/12/11,10,23.142,
PRO1,1,28/12/11,11,24.643,
PRO1,1,28/12/11,12,24.58,
PRO1,1,28/12/11,13,24.955,
PRO1,1,28/12/11,14,26.955,
PRO1,1,28/12/11,15,28.704,
PRO1,1,28/12/11,16,31.138,
PRO1,1,28/12/11,17,29.64,
PRO1,1,28/12/11,18,26.705,
PRO1,1,28/12/11,19,22.58,
PRO1,1,28/12/11,20,10.177,
PRO1,1,28/12/11,21,5.028,
PRO1,1,28/12/11,22,2.577,
PRO1,1,28/12/11,23,0.817,
PRO1,1,29/12/11,0,-0.19,
PRO1,1,29/12/11,1,-0.504,
PRO1,1,29/12/11,2,-2.015,
PRO1,1,29/12/11,3,-2.078,
PRO1,1,29/12/11,4,-2.078,
PRO1,1,29/12/11,5,-2.581,
PRO1,1,29/12/11,6,-2.77,
PRO1,1,29/12/11,7,4.965,
PRO1,1,29/12/11,8,13.626,
PRO1,1,29/12/11,9,23.768,
PRO1,1,29/12/11,10,26.83,
PRO1,1,29/12/11,11,25.268,
PRO1,1,29/12/11,12,25.268,
PRO1,1,29/12/11,13,27.33,
PRO1,1,29/12/11,14,29.578,
PRO1,1,29/12/11,15,30.202,
PRO1,1,29/12/11,16,26.455,
PRO1,1,29/12/11,17,29.453,
PRO1,1,29/12/11,18,17.886,
PRO1,1,29/12/11,19,22.204,
PRO1,1,29/12/11,20,10.177,
PRO1,1,29/12/11,21,8.922,
PRO1,1,29/12/11,22,8.106,
PRO1,1,29/12/11,23,7.101,
PRO1,1,30/12/11,0,5.782,
PRO1,1,30/12/11,1,3.08,
PRO1,1,30/12/11,2,2.137,
PRO1,1,30/12/11,3,3.834,
PRO1,1,30/12/11,4,0.502,
PRO1,1,30/12/11,5,0.565,
PRO1,1,30/12/11,6,0.628,
PRO1,1,30/12/11,7,6.096,
PRO1,1,30/12/11,8,14.503,
PRO1,1,30/12/11,9,22.517,
PRO1,1,30/12/11,10,26.205,
PRO1,1,30/12/11,11,26.955,
PRO1,1,30/12/11,12,29.453,
PRO1,1,30/12/11,13,29.765,
PRO1,1,30/12/11,14,24.018,
