Date,"Time, GMT+10:00","Rain, mm (SEN S/N: 668163, LBL: Rain)",,"Temp, ÁC (SEN S/N: 684639, LBL: Temp (10cm))","Temp, ÁC (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, ÁC (SEN S/N: 2279300, LBL: Temp (Surface))","Temp, ÁC (SEN S/N: 2429935, LBL: Ambient Temp)","RH, % (SEN S/N: 2429935, LBL: RH)","DewPt, ÁC (SEN S/N: 2429935)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 2282103)","Gust Speed, m/s (SEN S/N: 2282103)",,"Water Content, m?/m? (SEN S/N: 2282783)"
19/07/11,23:00:00,0.51,,1.398,1.071,0.495,0.852,99.8,0.8,1.2,12.18,20.18,,0.159
20/07/11,00:00:00,0.51,,1.398,1.071,0.495,0.632,99.8,0.6,1.2,10.66,18.65,,0.1599
20/07/11,01:00:00,0,,1.398,1.071,0.495,0.55,99.8,0.5,1.2,10.66,17.89,,0.1603
20/07/11,02:00:00,0.25,,1.398,1.071,0.495,0.439,99.9,0.4,1.2,10.28,17.89,,0.1599
20/07/11,03:00:00,0,,1.398,1.071,0.495,0.329,99.8,0.3,1.2,9.52,17.13,,0.1594
20/07/11,04:00:00,0.25,,1.398,1.071,0.495,0.273,99.9,0.3,1.2,9.9,17.13,,0.159
20/07/11,05:00:00,0,,1.398,1.071,0.522,0.273,99.9,0.3,1.2,9.9,17.51,,0.1582
20/07/11,06:00:00,0.25,,1.398,1.071,0.522,0.218,99.8,0.2,1.2,8.38,14.85,,0.1577
20/07/11,07:00:00,0.51,,1.371,1.071,0.522,0.384,99.8,0.4,1.2,8.38,14.47,,0.1573
20/07/11,08:00:00,0.25,,1.371,1.071,0.522,0.467,99.9,0.4,26.2,9.9,16.37,,0.1569
20/07/11,09:00:00,0.25,,1.398,1.071,0.522,0.273,99.9,0.3,186.2,9.9,16.75,,0.1569
20/07/11,10:00:00,0.51,,1.371,1.071,0.522,0.55,99.9,0.5,476.2,9.14,14.85,,0.1569
20/07/11,11:00:00,0.25,,1.371,1.071,0.55,0.632,99.9,0.6,673.7,9.14,15.61,,0.1573
20/07/11,12:00:00,0.51,,1.371,1.071,0.55,0.797,99.9,0.8,966.2,10.28,18.27,,0.1586
20/07/11,13:00:00,0.25,,1.371,1.099,0.522,0.77,99.9,0.8,693.7,9.52,16.37,,0.1607
20/07/11,14:00:00,0.76,,1.398,1.099,0.495,0.218,99.9,0.2,598.7,9.14,16.37,,0.1624
20/07/11,15:00:00,1.27,,1.371,1.099,0.495,0.218,99.8,0.2,563.7,7.99,13.7,,0.1628
20/07/11,16:00:00,0.76,,1.371,1.071,0.495,-0.032,99.9,-0.1,351.2,8.76,14.85,,0.162
20/07/11,17:00:00,0.25,,1.371,1.071,0.495,-0.311,99.9,-0.3,76.2,9.52,15.23,,0.1607
20/07/11,18:00:00,0,,1.371,1.071,0.495,-0.62,99.9,-0.6,1.2,6.47,14.47,,0.1594
20/07/11,19:00:00,0,,1.371,1.071,0.522,-1.015,99.8,-1,1.2,0,0,,0.1586
20/07/11,20:00:00,0,,1.371,1.071,0.522,-1.043,99.7,-1.1,1.2,0,0,,0.1573
20/07/11,21:00:00,0,,1.371,1.071,0.522,-0.789,99.7,-0.8,1.2,0,0,,0.156
20/07/11,22:00:00,0,,1.344,1.071,0.522,-0.76,99.7,-0.8,1.2,0,0,,0.1552
20/07/11,23:00:00,0,,1.344,1.071,0.522,-0.535,99.7,-0.6,1.2,0,0,,0.1543
21/07/11,00:00:00,0,,1.344,1.071,0.522,-0.62,99.7,-0.7,1.2,0,0,,0.1535
21/07/11,01:00:00,0,,1.344,1.071,0.522,-0.817,99.7,-0.9,1.2,0,0,,0.1531
21/07/11,02:00:00,0,,1.344,1.071,0.522,-0.958,99.7,-1,1.2,0,0,,0.1522
21/07/11,03:00:00,0,,1.344,1.071,0.522,-0.704,99.6,-0.8,1.2,0,0,,0.1518
21/07/11,04:00:00,0,,1.344,1.071,0.55,-1.071,99.6,-1.1,1.2,0,0,,0.1514
21/07/11,05:00:00,0,,1.344,1.071,0.55,-0.958,99.6,-1,1.2,0,0,,0.151
21/07/11,06:00:00,0,,1.344,1.071,0.55,-0.958,99.6,-1,1.2,0,0,,0.1505
21/07/11,07:00:00,0,,1.344,1.071,0.55,-0.902,99.6,-1,1.2,0,0,,0.1501
21/07/11,08:00:00,0,,1.344,1.071,0.55,-0.76,99.6,-0.8,36.2,0,0,,0.1497
21/07/11,09:00:00,0,,1.344,1.071,0.55,-0.311,99.6,-0.4,308.7,0,0,,0.1497
21/07/11,10:00:00,1.27,,1.371,1.071,0.577,-0.06,99.7,-0.1,661.2,0,0,,0.1493
21/07/11,11:00:00,0.51,,1.371,1.071,0.577,0.163,99.8,0.1,898.7,2.66,13.32,,0.1488
21/07/11,12:00:00,0,,1.371,1.071,0.605,0.55,99.8,0.5,1166.2,7.99,13.32,,0.1488
21/07/11,13:00:00,0,,1.371,1.099,0.605,0.825,99.8,0.8,1141.2,9.14,12.94,,0.1484
21/07/11,14:00:00,0,,1.371,1.099,0.605,0.742,99.8,0.7,906.2,8.38,12.56,,0.1484
21/07/11,15:00:00,0.51,,1.371,1.099,0.605,0.467,99.9,0.4,751.2,7.23,11.8,,0.1514
21/07/11,16:00:00,0,,1.371,1.099,0.55,-0.339,99.9,-0.4,278.7,6.47,12.18,,0.1543
21/07/11,17:00:00,0,,1.371,1.099,0.55,-0.227,99.9,-0.2,66.2,3.43,6.47,,0.1556
21/07/11,18:00:00,0,,1.371,1.099,0.55,-0.395,99.9,-0.4,3.7,5.71,8.38,,0.1556
21/07/11,19:00:00,0,,1.371,1.099,0.55,-0.171,99.9,-0.2,1.2,6.09,9.14,,0.1552
21/07/11,20:00:00,0,,1.371,1.071,0.55,-0.116,99.9,-0.1,1.2,6.47,9.9,,0.1548
21/07/11,21:00:00,0,,1.371,1.071,0.55,-0.199,99.9,-0.2,1.2,6.47,9.9,,0.1539
21/07/11,22:00:00,0,,1.371,1.071,0.55,-0.143,99.9,-0.2,1.2,5.71,8.38,,0.1535
21/07/11,23:00:00,0,,1.371,1.071,0.577,-0.395,99.9,-0.4,1.2,5.33,7.99,,0.1531
22/07/11,00:00:00,0,,1.371,1.071,0.577,-0.563,100,-0.6,1.2,4.57,6.85,,0.1522
22/07/11,01:00:00,0,,1.371,1.071,0.577,-0.535,99.9,-0.6,1.2,1.9,5.33,,0.1518
22/07/11,02:00:00,0,,1.371,1.071,0.577,-0.648,99.9,-0.7,1.2,0,0,,0.1514
22/07/11,03:00:00,0,,1.371,1.071,0.577,-0.76,99.9,-0.8,1.2,0,0,,0.1514
22/07/11,04:00:00,0,,1.371,1.071,0.577,-0.958,99.8,-1,1.2,0,0,,0.151
22/07/11,05:00:00,0,,1.371,1.071,0.577,-1.327,99.7,-1.4,1.2,0,0,,0.1505
22/07/11,06:00:00,0,,1.371,1.071,0.577,-1.527,99.6,-1.6,1.2,0,0,,0.1505
22/07/11,07:00:00,0,,1.371,1.099,0.577,-1.584,99.5,-1.7,1.2,0,0,,0.1501
22/07/11,08:00:00,0,,1.371,1.071,0.577,-1.384,99.4,-1.5,23.7,0,0,,0.1497
22/07/11,09:00:00,0,,1.371,1.099,0.577,-1.015,99.5,-1.1,171.2,0,0,,0.1497
22/07/11,10:00:00,0,,1.371,1.071,0.605,-0.62,99.5,-0.7,653.7,0,0,,0.1493
22/07/11,11:00:00,0.76,,1.371,1.071,0.632,-0.367,99.6,-0.4,866.2,0,0,,0.1493
22/07/11,12:00:00,0.25,,1.371,1.099,0.632,-0.676,99.6,-0.7,1043.7,0,0,,0.1488
22/07/11,13:00:00,0,,1.371,1.099,0.632,-0.227,99.5,-0.3,1338.7,0,0,,0.1488
22/07/11,14:00:00,0,,1.371,1.099,0.66,-0.171,99.5,-0.2,1063.7,0,0,,0.1484
22/07/11,15:00:00,0,,1.398,1.126,0.632,-0.648,99.1,-0.8,641.2,0,0,,0.1484
22/07/11,16:00:00,0,,1.398,1.126,0.632,-0.507,98.6,-0.7,493.7,0,0,,0.1484
22/07/11,17:00:00,0,,1.398,1.126,0.632,-1.47,98.4,-1.7,303.7,0,0,,0.148
22/07/11,18:00:00,0,,1.398,1.126,0.605,-1.47,99.1,-1.6,6.2,0,0,,0.148
22/07/11,19:00:00,0,,1.398,1.126,0.605,-1.756,99.4,-1.8,1.2,0,0,,0.148
22/07/11,20:00:00,0,,1.398,1.126,0.605,-1.929,99.3,-2,1.2,0,0,,0.148
22/07/11,21:00:00,0,,1.398,1.126,0.605,-2.537,99.1,-2.7,1.2,0,0,,0.148
22/07/11,22:00:00,0,,1.398,1.126,0.605,-2.83,99,-3,1.2,0,0,,0.148
22/07/11,23:00:00,0,,1.398,1.126,0.605,-2.976,98.8,-3.1,1.2,0,0,,0.148
23/07/11,00:00:00,0,,1.398,1.126,0.605,-2.976,98.8,-3.1,1.2,0,0,,0.1476
23/07/11,01:00:00,0,,1.398,1.126,0.605,-3.035,98.7,-3.2,1.2,0,0,,0.1476
23/07/11,02:00:00,0,,1.398,1.126,0.605,-3.866,98.4,-4.1,1.2,0,0,,0.1476
23/07/11,03:00:00,0,,1.398,1.153,0.605,-4.712,98.1,-5,1.2,0,0,,0.1476
23/07/11,04:00:00,0,,1.398,1.153,0.605,-4.957,96.2,-5.5,1.2,0,0,,0.1476
23/07/11,05:00:00,0,,1.398,1.153,0.605,-4.895,95.5,-5.5,1.2,0,0,,0.1471
23/07/11,06:00:00,0,,1.398,1.153,0.605,-3.419,96.1,-4,1.2,0,0,,0.1471
23/07/11,07:00:00,0,,1.398,1.153,0.605,-4.957,94.2,-5.8,1.2,0,0,,0.1471
23/07/11,08:00:00,0,,1.398,1.153,0.605,-4.834,89.8,-6.3,41.2,0,0,,0.1471
23/07/11,09:00:00,0.25,,1.398,1.153,0.605,-0.507,90.6,-1.9,423.7,0,0,,0.1467
23/07/11,10:00:00,0,,1.398,1.126,0.605,1.643,88.6,0,728.7,0,0,,0.1467
23/07/11,11:00:00,0.25,,1.398,1.099,0.632,0.329,80.8,-2.6,946.2,0,0,,0.1467
23/07/11,12:00:00,0,,1.425,1.126,0.66,0.329,77,-3.2,1213.7,0,0.38,,0.1463
23/07/11,13:00:00,0,,1.425,1.126,0.66,1.208,73.2,-3.1,1266.2,0,0,,0.1463
23/07/11,14:00:00,0,,1.425,1.153,0.66,1.778,74.4,-2.3,1186.2,0.38,3.43,,0.1463
23/07/11,15:00:00,0,,1.425,1.126,0.66,1.778,75.6,-2.1,968.7,0.76,1.9,,0.1463
23/07/11,16:00:00,0,,1.425,1.153,0.66,0.467,82.5,-2.2,561.2,1.14,3.05,,0.1459
23/07/11,17:00:00,0,,1.425,1.18,0.66,-0.845,88.9,-2.4,218.7,1.14,2.66,,0.1459
23/07/11,18:00:00,0,,1.425,1.18,0.632,-1.356,91.5,-2.6,8.7,0.76,2.28,,0.1459
23/07/11,19:00:00,0,,1.453,1.18,0.632,-1.67,92.4,-2.7,1.2,0,1.9,,0.1459
23/07/11,20:00:00,0,,1.425,1.18,0.632,-3.094,93.1,-4.1,1.2,0.38,1.9,,0.1459
23/07/11,21:00:00,0,,1.453,1.18,0.632,-3.183,96.4,-3.7,1.2,1.14,3.05,,0.1454
23/07/11,22:00:00,0,,1.425,1.18,0.632,-2.566,86.4,-4.5,1.2,1.14,3.43,,0.1454
23/07/11,23:00:00,0,,1.425,1.153,0.632,-2.16,89.1,-3.7,1.2,1.9,3.81,,0.1454
24/07/11,00:00:00,0,,1.453,1.18,0.632,-2.421,74,-6.4,1.2,1.9,3.43,,0.1454
24/07/11,01:00:00,0,,1.425,1.18,0.632,-2.45,81.8,-5.1,1.2,2.28,4.19,,0.145
24/07/11,02:00:00,0,,1.453,1.153,0.632,-1.498,77.1,-5,1.2,2.28,4.19,,0.145
24/07/11,03:00:00,0,,1.453,1.153,0.632,-2.683,72.2,-7,1.2,1.14,4.57,,0.145
24/07/11,04:00:00,0,,1.425,1.153,0.632,-1.527,72.8,-5.8,1.2,3.05,6.85,,0.145
24/07/11,05:00:00,0,,1.453,1.153,0.632,-2.102,84.8,-4.3,1.2,1.9,5.71,,0.145
24/07/11,06:00:00,0,,1.453,1.153,0.632,-2.83,92.4,-3.9,1.2,1.9,4.57,,0.145
24/07/11,07:00:00,0,,1.425,1.153,0.632,-2.334,96.2,-2.9,1.2,0.38,1.9,,0.1446
24/07/11,08:00:00,0,,1.453,1.153,0.632,-1.9,96.8,-2.3,21.2,0,0.38,,0.1446
24/07/11,09:00:00,0,,1.453,1.153,0.632,-1.527,97,-1.9,106.2,0,1.52,,0.1446
24/07/11,10:00:00,0,,1.453,1.153,0.632,-1.356,97.5,-1.7,238.7,1.52,4.57,,0.1446
24/07/11,11:00:00,0,,1.453,1.153,0.66,-1.47,98,-1.8,456.2,2.28,4.95,,0.1446
24/07/11,12:00:00,0.76,,1.453,1.153,0.66,-1.47,98.1,-1.7,596.2,3.05,6.09,,0.1442
24/07/11,13:00:00,0.51,,1.453,1.18,0.66,-1.67,98,-2,691.2,3.43,7.23,,0.1442
24/07/11,14:00:00,0.51,,1.453,1.18,0.66,-1.556,98.2,-1.8,551.2,3.81,7.61,,0.1442
24/07/11,15:00:00,0,,1.453,1.18,0.687,-1.613,98.4,-1.8,421.2,3.43,5.71,,0.1442
24/07/11,16:00:00,0,,1.453,1.18,0.687,-1.641,98.5,-1.9,253.7,1.14,4.95,,0.1442
24/07/11,17:00:00,0,,1.453,1.18,0.66,-1.699,98.5,-1.9,88.7,0,0,,0.1442
24/07/11,18:00:00,0,,1.453,1.18,0.66,-1.929,98.4,-2.2,3.7,0,0,,0.1437
24/07/11,19:00:00,0,,1.453,1.18,0.66,-1.814,98.4,-2,1.2,0,0,,0.1437
24/07/11,20:00:00,0,,1.453,1.18,0.66,-1.613,98.6,-1.8,1.2,0,0,,0.1437
24/07/11,21:00:00,0,,1.453,1.18,0.66,-1.556,98.7,-1.7,1.2,0,0,,0.1437
24/07/11,22:00:00,0,,1.453,1.18,0.66,-1.413,98.7,-1.6,1.2,0,0,,0.1433
24/07/11,23:00:00,0,,1.453,1.18,0.66,-0.845,99,-1,1.2,0,0,,0.1433
25/07/11,00:00:00,0,,1.453,1.18,0.66,-1.1,99,-1.2,1.2,0,0,,0.1433
25/07/11,01:00:00,0,,1.453,1.18,0.66,-1.27,99,-1.4,1.2,0,0,,0.1433
25/07/11,02:00:00,0,,1.453,1.18,0.66,-1.242,99,-1.4,1.2,0,0,,0.1433
25/07/11,03:00:00,0,,1.453,1.18,0.66,-1.128,99,-1.3,1.2,0,0,,0.1433
25/07/11,04:00:00,0,,1.453,1.18,0.66,-0.648,99.1,-0.8,1.2,0,0,,0.1429
25/07/11,05:00:00,0,,1.48,1.18,0.66,-0.535,99.2,-0.7,1.2,0,0,,0.1429
25/07/11,06:00:00,0,,1.48,1.18,0.66,-0.563,99.3,-0.7,1.2,0,0,,0.1429
25/07/11,07:00:00,0,,1.48,1.18,0.66,-0.563,99.3,-0.7,1.2,0,0,,0.1429
25/07/11,08:00:00,0,,1.48,1.18,0.66,-0.535,99.3,-0.6,28.7,0,0,,0.1429
25/07/11,09:00:00,0,,1.48,1.18,0.66,-0.199,99.4,-0.3,163.7,0,0,,0.1429
25/07/11,10:00:00,0.25,,1.48,1.18,0.687,-0.06,99.5,-0.1,356.2,0,0,,0.1425
25/07/11,11:00:00,1.02,,1.48,1.18,0.687,-0.032,99.5,-0.1,466.2,0,0,,0.1425
25/07/11,12:00:00,1.27,,1.48,1.18,0.687,0.19,99.5,0.1,618.7,0,3.81,,0.1425
25/07/11,13:00:00,1.52,,1.48,1.18,0.687,0.55,99.5,0.5,671.2,2.28,5.33,,0.1425
25/07/11,14:00:00,1.52,,1.48,1.18,0.715,0.135,99.5,0.1,856.2,2.66,5.33,,0.1425
25/07/11,15:00:00,0.76,,1.48,1.208,0.715,-0.004,99.5,-0.1,428.7,2.66,5.71,,0.1425
25/07/11,16:00:00,0.25,,1.48,1.208,0.687,0.079,99.6,0,308.7,2.66,6.09,,0.1425
25/07/11,17:00:00,0,,1.48,1.208,0.687,-0.004,99.5,-0.1,78.7,3.05,6.85,,0.142
25/07/11,18:00:00,0,,1.48,1.208,0.687,0.079,99.6,0,6.2,3.05,6.09,,0.142
25/07/11,19:00:00,0.25,,1.48,1.208,0.687,0.163,99.6,0.1,1.2,2.66,6.47,,0.142
25/07/11,20:00:00,0.25,,1.48,1.18,0.687,0.163,99.7,0.1,1.2,2.28,5.33,,0.142
25/07/11,21:00:00,0,,1.48,1.208,0.687,0.19,99.8,0.2,1.2,2.66,6.09,,0.142
25/07/11,22:00:00,0.25,,1.507,1.18,0.687,0.135,99.8,0.1,1.2,2.28,5.71,,0.142
25/07/11,23:00:00,0,,1.48,1.208,0.687,-0.116,99.8,-0.1,1.2,2.66,6.09,,0.142
26/07/11,00:00:00,0,,1.48,1.208,0.687,-0.507,99.7,-0.6,1.2,1.14,4.19,,0.142
26/07/11,01:00:00,0,,1.48,1.208,0.687,-0.817,99.6,-0.9,1.2,0,0,,0.142
26/07/11,02:00:00,0,,1.48,1.208,0.687,-1.299,99.2,-1.4,1.2,0,0,,0.142
26/07/11,03:00:00,0,,1.507,1.208,0.687,-1.213,98.1,-1.5,1.2,0,0,,0.142
26/07/11,04:00:00,0,,1.48,1.208,0.687,-1.413,97.7,-1.7,1.2,0,0,,0.142
26/07/11,05:00:00,0,,1.48,1.208,0.687,-1.47,98.8,-1.6,1.2,0,0,,0.1425
26/07/11,06:00:00,0,,1.507,1.208,0.687,-2.479,98.4,-2.7,1.2,0,0,,0.1425
26/07/11,07:00:00,0,,1.507,1.235,0.687,-3.065,96.3,-3.6,1.2,0,0,,0.1425
26/07/11,08:00:00,0,,1.507,1.235,0.687,-3.33,91.7,-4.5,28.7,0,0,,0.1425
26/07/11,09:00:00,0,,1.507,1.235,0.687,-2.189,88.7,-3.8,221.2,0,0,,0.1425
26/07/11,10:00:00,0.51,,1.507,1.208,0.687,-2.247,87.4,-4.1,608.7,0,0,,0.1425
26/07/11,11:00:00,0.51,,1.507,1.208,0.715,-1.213,90.5,-2.6,1021.2,0,3.05,,0.1425
26/07/11,12:00:00,0,,1.507,1.208,0.715,-0.732,88.5,-2.4,1256.2,2.66,6.85,,0.1425
26/07/11,13:00:00,0,,1.507,1.208,0.715,-0.535,84.1,-2.9,1333.7,2.66,7.99,,0.1425
26/07/11,14:00:00,0,,1.507,1.208,0.715,-0.116,79.5,-3.2,1156.2,3.05,7.23,,0.1425
26/07/11,15:00:00,0,,1.507,1.208,0.715,0.079,79.6,-3,928.7,1.52,5.33,,0.1425
26/07/11,16:00:00,0,,1.507,1.235,0.715,-0.732,85.9,-2.8,581.2,1.52,5.71,,0.1425
26/07/11,17:00:00,0,,1.507,1.235,0.715,-1.814,92.5,-2.9,263.7,2.66,6.09,,0.1425
26/07/11,18:00:00,0,,1.507,1.235,0.687,-2.363,94.9,-3.1,11.2,3.81,6.47,,0.1425
26/07/11,19:00:00,0,,1.507,1.235,0.687,-2.508,95.9,-3.1,1.2,4.95,7.99,,0.1425
26/07/11,20:00:00,0,,1.507,1.235,0.687,-2.683,96.4,-3.2,1.2,4.57,7.99,,0.1425
26/07/11,21:00:00,0,,1.507,1.235,0.687,-2.683,97.4,-3,1.2,3.43,7.61,,0.1425
26/07/11,22:00:00,0,,1.507,1.235,0.687,-2.83,97.8,-3.1,1.2,3.43,7.61,,0.1425
26/07/11,23:00:00,0,,1.507,1.235,0.687,-3.538,97.8,-3.8,1.2,3.05,6.85,,0.1425
27/07/11,00:00:00,0,,1.507,1.235,0.687,-3.568,97.9,-3.9,1.2,2.28,5.71,,0.1425
27/07/11,01:00:00,0,,1.507,1.235,0.687,-4.287,97.8,-4.6,1.2,1.52,4.57,,0.1425
27/07/11,02:00:00,0,,1.507,1.262,0.687,-4.56,96.5,-5,1.2,0.38,2.66,,0.1425
27/07/11,03:00:00,0,,1.507,1.235,0.687,-4.106,90.2,-5.5,1.2,0.38,2.28,,0.1425
27/07/11,04:00:00,0,,1.507,1.235,0.687,-4.046,80.3,-6.9,1.2,0,0,,0.1425
27/07/11,05:00:00,0,,1.507,1.262,0.687,0.19,60.5,-6.5,1.2,0,0,,0.1425
27/07/11,06:00:00,0,,1.507,1.235,0.687,-0.004,47,-10,1.2,0.76,1.52,,0.1425
27/07/11,07:00:00,0,,1.507,1.262,0.687,-1.185,49.3,-10.5,1.2,0.38,3.05,,0.1425
27/07/11,08:00:00,0,,1.507,1.235,0.687,0.051,49.3,-9.3,53.7,2.28,3.81,,0.1425
27/07/11,09:00:00,0,,1.507,1.208,0.687,0.107,54,-8.1,436.2,0.76,3.43,,0.142
27/07/11,10:00:00,0,,1.507,1.208,0.687,0.495,58.2,-6.8,796.2,2.28,4.95,,0.142
27/07/11,11:00:00,0,,1.507,1.208,0.715,0.218,68.3,-4.9,1073.7,3.81,7.23,,0.142
27/07/11,12:00:00,0,,1.507,1.208,0.715,0.107,81,-2.8,1246.2,4.57,7.99,,0.1425
27/07/11,13:00:00,0,,1.507,1.208,0.742,0.024,85,-2.2,1296.2,6.85,10.66,,0.142
27/07/11,14:00:00,0,,1.507,1.235,0.742,0.163,86.1,-1.9,1226.2,6.47,9.14,,0.142
27/07/11,15:00:00,0,,1.507,1.235,0.742,0.329,85.1,-1.9,1008.7,5.71,9.14,,0.142
27/07/11,16:00:00,0,,1.507,1.235,0.742,-0.535,89.4,-2.1,618.7,5.33,7.99,,0.142
27/07/11,17:00:00,0,,1.507,1.235,0.715,-1.556,94.1,-2.4,171.2,4.95,7.61,,0.142
27/07/11,18:00:00,0,,1.507,1.235,0.715,-2.247,97,-2.7,8.7,4.95,7.61,,0.142
27/07/11,19:00:00,0,,1.507,1.235,0.715,-1.327,90.6,-2.7,1.2,3.05,6.09,,0.142
27/07/11,20:00:00,0,,1.507,1.235,0.715,-1.556,61.8,-7.9,1.2,3.43,7.99,,0.142
27/07/11,21:00:00,0,,1.507,1.235,0.715,-1.299,49.3,-10.6,1.2,3.43,8.76,,0.1416
27/07/11,22:00:00,0,,1.507,1.235,0.715,-0.06,34.7,-13.8,1.2,3.81,8.38,,0.142
27/07/11,23:00:00,0,,1.507,1.235,0.715,-0.06,31.3,-15,1.2,4.95,9.14,,0.1416
28/07/11,00:00:00,0,,1.507,1.235,0.715,-0.845,34,-14.7,1.2,4.95,9.52,,0.1416
28/07/11,01:00:00,0,,1.507,1.235,0.715,-1.128,42.5,-12.3,1.2,4.57,7.99,,0.1416
28/07/11,02:00:00,0,,1.507,1.235,0.715,-1.47,45.7,-11.7,1.2,4.95,8.76,,0.1416
28/07/11,03:00:00,0,,1.507,1.235,0.715,-1.986,52.4,-10.4,1.2,4.19,7.61,,0.1416
28/07/11,04:00:00,0,,1.507,1.235,0.715,-1.641,54.9,-9.5,1.2,4.19,8.76,,0.1416
28/07/11,05:00:00,0,,1.507,1.235,0.715,-1.613,55.5,-9.4,1.2,4.95,8.76,,0.1412
28/07/11,06:00:00,0,,1.507,1.235,0.715,-2.073,62.4,-8.3,1.2,3.81,9.9,,0.1412
28/07/11,07:00:00,0,,1.507,1.208,0.687,-2.305,65.5,-7.9,1.2,6.09,10.66,,0.1412
28/07/11,08:00:00,0,,1.507,1.208,0.687,-1.641,64.1,-7.5,48.7,6.09,11.04,,0.1412
28/07/11,09:00:00,0,,1.507,1.18,0.687,-1.1,57.3,-8.5,426.2,5.71,11.04,,0.1412
28/07/11,10:00:00,0,,1.507,1.18,0.66,-0.199,58.5,-7.3,798.7,4.19,9.52,,0.1412
28/07/11,11:00:00,0,,1.507,1.153,0.66,0.107,58,-7.2,1063.7,7.23,12.94,,0.1412
28/07/11,12:00:00,0,,1.48,1.153,0.632,-0.06,62.2,-6.4,1246.2,9.14,13.7,,0.1412
28/07/11,13:00:00,0,,1.48,1.153,0.605,-0.032,69.6,-4.9,1291.2,8.76,13.32,,0.1412
28/07/11,14:00:00,0,,1.48,1.153,0.605,-0.116,77.7,-3.5,1211.2,7.61,12.94,,0.1412
28/07/11,15:00:00,0,,1.48,1.153,0.605,-0.199,83.8,-2.6,1003.7,7.23,12.18,,0.1412
28/07/11,16:00:00,0,,1.48,1.153,0.605,-0.199,86.3,-2.2,686.2,4.57,10.28,,0.1408
28/07/11,17:00:00,0,,1.48,1.153,0.605,-1.157,90.8,-2.5,288.7,4.57,7.23,,0.1408
28/07/11,18:00:00,0,,1.48,1.153,0.605,-1.699,93.5,-2.6,8.7,4.19,6.85,,0.1408
28/07/11,19:00:00,0,,1.48,1.153,0.605,0.907,61,-5.8,1.2,3.05,5.71,,0.1408
28/07/11,20:00:00,0,,1.48,1.153,0.605,1.561,27.9,-15,1.2,3.05,6.09,,0.1408
28/07/11,21:00:00,0,,1.48,1.126,0.632,2.557,21.7,-17.2,1.2,3.81,6.47,,0.1408
28/07/11,22:00:00,0,,1.453,1.153,0.632,2.209,22.9,-16.8,1.2,2.66,4.95,,0.1408
28/07/11,23:00:00,0,,1.48,1.126,0.632,2.289,19.3,-18.8,1.2,2.66,5.33,,0.1408
29/07/11,00:00:00,0,,1.453,1.126,0.605,1.534,19.6,-19.2,1.2,2.66,6.09,,0.1408
29/07/11,01:00:00,0,,1.453,1.153,0.605,1.153,23.2,-17.6,1.2,2.28,6.47,,0.1403
29/07/11,02:00:00,0,,1.453,1.126,0.577,-0.479,28,-16.7,1.2,2.66,5.71,,0.1403
29/07/11,03:00:00,0,,1.453,1.126,0.577,0.962,20.1,-19.4,1.2,3.43,7.23,,0.1403
29/07/11,04:00:00,0,,1.453,1.126,0.55,1.044,20.6,-19,1.2,2.66,5.33,,0.1403
29/07/11,05:00:00,0,,1.453,1.126,0.522,1.18,20.5,-19,1.2,3.05,5.33,,0.1403
29/07/11,06:00:00,0,,1.453,1.099,0.522,1.778,15.5,-21.7,1.2,3.81,6.85,,0.1403
29/07/11,07:00:00,0,,1.453,1.099,0.495,2.182,15.3,-21.5,1.2,3.05,5.71,,0.1403
29/07/11,08:00:00,0,,1.453,1.099,0.495,2.93,13.8,-22.1,61.2,3.05,6.47,,0.1403
29/07/11,09:00:00,0,,1.453,1.071,0.467,3.327,15.6,-20.4,418.7,3.81,6.85,,0.1399
29/07/11,10:00:00,0,,1.425,1.044,0.467,2.503,20.7,-17.8,801.2,4.19,7.23,,0.1399
29/07/11,11:00:00,0,,1.425,1.071,0.467,1.398,40.7,-10.5,1061.2,5.33,9.14,,0.1399
29/07/11,12:00:00,0,,1.425,1.071,0.467,1.534,67.1,-3.9,1191.2,3.43,6.09,,0.1399
29/07/11,13:00:00,0,,1.425,1.044,0.467,2.262,71.4,-2.4,1278.7,3.81,6.47,,0.1399
29/07/11,14:00:00,0,,1.425,1.044,0.467,1.967,75,-2,1191.2,3.81,6.85,,0.1399
29/07/11,15:00:00,0,,1.425,1.044,0.467,2.316,76.5,-1.4,966.2,2.66,5.33,,0.1399
29/07/11,16:00:00,0,,1.425,1.071,0.467,1.967,74.4,-2.1,676.2,2.28,4.57,,0.1399
29/07/11,17:00:00,0,,1.398,1.071,0.495,1.262,65.1,-4.6,241.2,3.43,6.09,,0.1399
29/07/11,18:00:00,0,,1.398,1.071,0.495,1.643,35.3,-12.1,8.7,3.81,7.23,,0.1399
29/07/11,19:00:00,0,,1.398,1.071,0.495,0.605,31.9,-14.2,1.2,4.19,7.61,,0.1395
29/07/11,20:00:00,0,,1.398,1.071,0.522,0.715,40.7,-11.1,1.2,3.81,7.23,,0.1395
29/07/11,21:00:00,0,,1.425,1.071,0.522,1.235,30.7,-14.1,1.2,6.09,9.9,,0.1395
29/07/11,22:00:00,0,,1.398,1.071,0.522,1.017,28.8,-15.1,1.2,6.85,10.66,,0.1395
